Ano,UF,Partido,Magnitude,Regra,C,Financiados,E,Recursos R$,NECr,K,Recursos no núcleo R$,Massa de recursos %,Amplitude %,Excesso de massa pp,Fronteira válida,Distância relativa no corte %,Empate na fronteira,Candidatos com peso fracionário,Posições fracionárias,Acertos,Acertos mínimos por desempate,Acertos máximos por desempate,Esperado aleatório,Esperado entre financiados,K sorteio financiados,Eleitos financiados,Jaccard com principal,Composição idêntica à principal,Reescala x7 preserva implementação
2018,RO,MDB,8–12,Uma posição a mais,7,4,1,4020000.0,2.110429127380051,3,3970000.0,98.75621890547264,42.857142857142854,55.899076048329775,True,66.66666666666666,False,0,0.0,1.0,1.0,1.0,0.42857142857142855,0.75,3,1,0.6666666666666666,False,True
2018,RO,MDB,8–12,Acumulado ≥ 80%,7,4,1,4020000.0,2.110429127380051,2,3820000.0,95.02487562189054,28.57142857142857,66.45344705046197,True,90.0,False,0,0.0,1.0,1.0,1.0,0.2857142857142857,0.5,2,1,1.0,True,True
2018,RO,MDB,8–12,Receitas arredondadas a centavos,7,4,1,4020000.0,2.110429127380051,2,3820000.0,95.02487562189054,28.57142857142857,66.45344705046197,True,90.0,False,0,0.0,1.0,1.0,1.0,0.2857142857142857,0.5,2,1,1.0,True,True
2018,RO,NOVO,8–12,Arredondado,3,3,0,3297.4799999999996,3.0,3,3297.4799999999996,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,NOVO,8–12,Piso,3,3,0,3297.4799999999996,3.0,3,3297.4799999999996,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,NOVO,8–12,Teto,3,3,0,3297.4799999999996,3.0,3,3297.4799999999996,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,NOVO,8–12,Uma posição a menos,3,3,0,3297.4799999999996,3.0,2,2198.3199999999997,66.66666666666666,66.66666666666666,0.0,True,0.0,True,3,2.0,0.0,0.0,0.0,0.0,0.0,2,0,0.6666666666666666,False,True
2018,RO,NOVO,8–12,Uma posição a mais,3,3,0,3297.4799999999996,3.0,3,3297.4799999999996,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,NOVO,8–12,Acumulado ≥ 80%,3,3,0,3297.4799999999996,3.0,3,3297.4799999999996,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,NOVO,8–12,Receitas arredondadas a centavos,3,3,0,3297.4799999999996,3.0,3,3297.4799999999996,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,PATRI,8–12,Arredondado,3,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PATRI,8–12,Piso,3,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PATRI,8–12,Teto,3,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PATRI,8–12,Uma posição a menos,3,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PATRI,8–12,Uma posição a mais,3,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PATRI,8–12,Acumulado ≥ 80%,3,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PATRI,8–12,Receitas arredondadas a centavos,3,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PC DO B,8–12,Arredondado,2,1,0,15000.0,1.0,1,15000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PC DO B,8–12,Piso,2,1,0,15000.0,1.0,1,15000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PC DO B,8–12,Teto,2,1,0,15000.0,1.0,1,15000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PC DO B,8–12,Uma posição a menos,2,1,0,15000.0,1.0,1,15000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PC DO B,8–12,Uma posição a mais,2,1,0,15000.0,1.0,2,15000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,RO,PC DO B,8–12,Acumulado ≥ 80%,2,1,0,15000.0,1.0,1,15000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PC DO B,8–12,Receitas arredondadas a centavos,2,1,0,15000.0,1.0,1,15000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PDT,8–12,Arredondado,3,3,1,124000.0,1.139976275207592,1,116000.0,93.54838709677419,33.33333333333333,60.21505376344085,True,96.55172413793103,False,0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1,1,1.0,True,True
2018,RO,PDT,8–12,Piso,3,3,1,124000.0,1.139976275207592,1,116000.0,93.54838709677419,33.33333333333333,60.21505376344085,True,96.55172413793103,False,0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1,1,1.0,True,True
2018,RO,PDT,8–12,Teto,3,3,1,124000.0,1.139976275207592,2,120000.0,96.7741935483871,66.66666666666666,30.107526881720435,True,0.0,True,2,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,1,0.5,False,True
2018,RO,PDT,8–12,Uma posição a menos,3,3,1,124000.0,1.139976275207592,1,116000.0,93.54838709677419,33.33333333333333,60.21505376344085,True,96.55172413793103,False,0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1,1,1.0,True,True
2018,RO,PDT,8–12,Uma posição a mais,3,3,1,124000.0,1.139976275207592,2,120000.0,96.7741935483871,66.66666666666666,30.107526881720435,True,0.0,True,2,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,2,1,0.5,False,True
2018,RO,PDT,8–12,Acumulado ≥ 80%,3,3,1,124000.0,1.139976275207592,1,116000.0,93.54838709677419,33.33333333333333,60.21505376344085,True,96.55172413793103,False,0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1,1,1.0,True,True
2018,RO,PDT,8–12,Receitas arredondadas a centavos,3,3,1,124000.0,1.139976275207592,1,116000.0,93.54838709677419,33.33333333333333,60.21505376344085,True,96.55172413793103,False,0,0.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1,1,1.0,True,True
2018,RO,PHS,8–12,Arredondado,4,4,0,14311.0,2.584954678698613,3,12811.0,89.51855216267207,75.0,14.518552162672071,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,PHS,8–12,Piso,4,4,0,14311.0,2.584954678698613,2,11311.0,79.03710432534415,50.0,29.037104325344142,True,55.03597122302158,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.6666666666666666,False,True
2018,RO,PHS,8–12,Teto,4,4,0,14311.0,2.584954678698613,3,12811.0,89.51855216267207,75.0,14.518552162672071,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,PHS,8–12,Uma posição a menos,4,4,0,14311.0,2.584954678698613,2,11311.0,79.03710432534415,50.0,29.037104325344142,True,55.03597122302158,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.6666666666666666,False,True
2018,RO,PHS,8–12,Uma posição a mais,4,4,0,14311.0,2.584954678698613,4,14311.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0.75,False,True
2018,RO,PHS,8–12,Acumulado ≥ 80%,4,4,0,14311.0,2.584954678698613,3,12811.0,89.51855216267207,75.0,14.518552162672071,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,PHS,8–12,Receitas arredondadas a centavos,4,4,0,14311.0,2.584954678698613,3,12811.0,89.51855216267207,75.0,14.518552162672071,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1.0,True,True
2018,RO,PMB,8–12,Arredondado,1,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PMB,8–12,Piso,1,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PMB,8–12,Teto,1,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PMB,8–12,Uma posição a menos,1,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PMB,8–12,Uma posição a mais,1,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PMB,8–12,Acumulado ≥ 80%,1,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PMB,8–12,Receitas arredondadas a centavos,1,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PMN,8–12,Arredondado,4,3,0,210000.0,2.1940298507462686,2,200000.0,95.23809523809523,50.0,45.238095238095234,True,90.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PMN,8–12,Piso,4,3,0,210000.0,2.1940298507462686,2,200000.0,95.23809523809523,50.0,45.238095238095234,True,90.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PMN,8–12,Teto,4,3,0,210000.0,2.1940298507462686,3,210000.0,100.0,75.0,25.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.6666666666666666,False,True
2018,RO,PMN,8–12,Uma posição a menos,4,3,0,210000.0,2.1940298507462686,1,100000.0,47.61904761904761,25.0,22.619047619047617,True,0.0,True,2,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,RO,PMN,8–12,Uma posição a mais,4,3,0,210000.0,2.1940298507462686,3,210000.0,100.0,75.0,25.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.6666666666666666,False,True
2018,RO,PMN,8–12,Acumulado ≥ 80%,4,3,0,210000.0,2.1940298507462686,2,200000.0,95.23809523809523,50.0,45.238095238095234,True,90.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PMN,8–12,Receitas arredondadas a centavos,4,3,0,210000.0,2.1940298507462686,2,200000.0,95.23809523809523,50.0,45.238095238095234,True,90.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PODE,8–12,Arredondado,1,1,1,623000.0,1.0,1,623000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PODE,8–12,Piso,1,1,1,623000.0,1.0,1,623000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PODE,8–12,Teto,1,1,1,623000.0,1.0,1,623000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PODE,8–12,Uma posição a menos,1,1,1,623000.0,1.0,1,623000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PODE,8–12,Uma posição a mais,1,1,1,623000.0,1.0,1,623000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PODE,8–12,Acumulado ≥ 80%,1,1,1,623000.0,1.0,1,623000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PODE,8–12,Receitas arredondadas a centavos,1,1,1,623000.0,1.0,1,623000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PP,8–12,Arredondado,4,2,1,2410000.0,1.27872569956628,1,2110000.0,87.55186721991701,25.0,62.551867219917014,True,85.78199052132702,False,0,0.0,1.0,1.0,1.0,0.25,0.5,1,1,1.0,True,True
2018,RO,PP,8–12,Piso,4,2,1,2410000.0,1.27872569956628,1,2110000.0,87.55186721991701,25.0,62.551867219917014,True,85.78199052132702,False,0,0.0,1.0,1.0,1.0,0.25,0.5,1,1,1.0,True,True
2018,RO,PP,8–12,Teto,4,2,1,2410000.0,1.27872569956628,2,2410000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,2,1,0.5,False,True
2018,RO,PP,8–12,Uma posição a menos,4,2,1,2410000.0,1.27872569956628,1,2110000.0,87.55186721991701,25.0,62.551867219917014,True,85.78199052132702,False,0,0.0,1.0,1.0,1.0,0.25,0.5,1,1,1.0,True,True
2018,RO,PP,8–12,Uma posição a mais,4,2,1,2410000.0,1.27872569956628,2,2410000.0,100.0,50.0,50.0,True,100.0,False,0,0.0,1.0,1.0,1.0,0.5,1.0,2,1,0.5,False,True
2018,RO,PP,8–12,Acumulado ≥ 80%,4,2,1,2410000.0,1.27872569956628,1,2110000.0,87.55186721991701,25.0,62.551867219917014,True,85.78199052132702,False,0,0.0,1.0,1.0,1.0,0.25,0.5,1,1,1.0,True,True
2018,RO,PP,8–12,Receitas arredondadas a centavos,4,2,1,2410000.0,1.27872569956628,1,2110000.0,87.55186721991701,25.0,62.551867219917014,True,85.78199052132702,False,0,0.0,1.0,1.0,1.0,0.25,0.5,1,1,1.0,True,True
2018,RO,PPS,8–12,Arredondado,2,2,0,121016.01,1.0860351988493182,1,116016.01,95.86831527497891,50.0,45.86831527497891,True,95.6902499922209,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PPS,8–12,Piso,2,2,0,121016.01,1.0860351988493182,1,116016.01,95.86831527497891,50.0,45.86831527497891,True,95.6902499922209,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PPS,8–12,Teto,2,2,0,121016.01,1.0860351988493182,2,121016.01,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,False,True
2018,RO,PPS,8–12,Uma posição a menos,2,2,0,121016.01,1.0860351988493182,1,116016.01,95.86831527497891,50.0,45.86831527497891,True,95.6902499922209,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PPS,8–12,Uma posição a mais,2,2,0,121016.01,1.0860351988493182,2,121016.01,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,False,True
2018,RO,PPS,8–12,Acumulado ≥ 80%,2,2,0,121016.01,1.0860351988493182,1,116016.01,95.86831527497891,50.0,45.86831527497891,True,95.6902499922209,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PPS,8–12,Receitas arredondadas a centavos,2,2,0,121016.01,1.0860351988493182,1,116016.01,95.86831527497891,50.0,45.86831527497891,True,95.6902499922209,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PR,8–12,Arredondado,2,2,0,2400000.0,1.180327868852459,1,2200000.0,91.66666666666666,50.0,41.666666666666664,True,90.9090909090909,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PR,8–12,Piso,2,2,0,2400000.0,1.180327868852459,1,2200000.0,91.66666666666666,50.0,41.666666666666664,True,90.9090909090909,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PR,8–12,Teto,2,2,0,2400000.0,1.180327868852459,2,2400000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,False,True
2018,RO,PR,8–12,Uma posição a menos,2,2,0,2400000.0,1.180327868852459,1,2200000.0,91.66666666666666,50.0,41.666666666666664,True,90.9090909090909,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PR,8–12,Uma posição a mais,2,2,0,2400000.0,1.180327868852459,2,2400000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0.5,False,True
2018,RO,PR,8–12,Acumulado ≥ 80%,2,2,0,2400000.0,1.180327868852459,1,2200000.0,91.66666666666666,50.0,41.666666666666664,True,90.9090909090909,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PR,8–12,Receitas arredondadas a centavos,2,2,0,2400000.0,1.180327868852459,1,2200000.0,91.66666666666666,50.0,41.666666666666664,True,90.9090909090909,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRB,8–12,Arredondado,1,1,0,965994.69,1.0,1,965994.69,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRB,8–12,Piso,1,1,0,965994.69,1.0,1,965994.69,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRB,8–12,Teto,1,1,0,965994.69,1.0,1,965994.69,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRB,8–12,Uma posição a menos,1,1,0,965994.69,1.0,1,965994.69,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRB,8–12,Uma posição a mais,1,1,0,965994.69,1.0,1,965994.69,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRB,8–12,Acumulado ≥ 80%,1,1,0,965994.69,1.0,1,965994.69,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRB,8–12,Receitas arredondadas a centavos,1,1,0,965994.69,1.0,1,965994.69,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PROS,8–12,Arredondado,4,1,0,833580.0,1.0,1,833580.0,100.0,25.0,75.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PROS,8–12,Piso,4,1,0,833580.0,1.0,1,833580.0,100.0,25.0,75.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PROS,8–12,Teto,4,1,0,833580.0,1.0,1,833580.0,100.0,25.0,75.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PROS,8–12,Uma posição a menos,4,1,0,833580.0,1.0,1,833580.0,100.0,25.0,75.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PROS,8–12,Uma posição a mais,4,1,0,833580.0,1.0,2,833580.0,100.0,50.0,50.0,True,,True,3,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,RO,PROS,8–12,Acumulado ≥ 80%,4,1,0,833580.0,1.0,1,833580.0,100.0,25.0,75.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PROS,8–12,Receitas arredondadas a centavos,4,1,0,833580.0,1.0,1,833580.0,100.0,25.0,75.0,True,100.0,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PRP,8–12,Arredondado,3,3,0,36700.0,1.7608937232804718,2,32700.0,89.10081743869209,66.66666666666666,22.43415077202543,True,33.33333333333333,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PRP,8–12,Piso,3,3,0,36700.0,1.7608937232804718,1,26700.0,72.75204359673025,33.33333333333333,39.41871026339691,True,77.52808988764045,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,RO,PRP,8–12,Teto,3,3,0,36700.0,1.7608937232804718,2,32700.0,89.10081743869209,66.66666666666666,22.43415077202543,True,33.33333333333333,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PRP,8–12,Uma posição a menos,3,3,0,36700.0,1.7608937232804718,1,26700.0,72.75204359673025,33.33333333333333,39.41871026339691,True,77.52808988764045,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,False,True
2018,RO,PRP,8–12,Uma posição a mais,3,3,0,36700.0,1.7608937232804718,3,36700.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0.6666666666666666,False,True
2018,RO,PRP,8–12,Acumulado ≥ 80%,3,3,0,36700.0,1.7608937232804718,2,32700.0,89.10081743869209,66.66666666666666,22.43415077202543,True,33.33333333333333,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PRP,8–12,Receitas arredondadas a centavos,3,3,0,36700.0,1.7608937232804718,2,32700.0,89.10081743869209,66.66666666666666,22.43415077202543,True,33.33333333333333,False,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1.0,True,True
2018,RO,PRTB,8–12,Arredondado,2,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PRTB,8–12,Piso,2,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PRTB,8–12,Teto,2,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PRTB,8–12,Uma posição a menos,2,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PRTB,8–12,Uma posição a mais,2,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PRTB,8–12,Acumulado ≥ 80%,2,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PRTB,8–12,Receitas arredondadas a centavos,2,0,0,0.0,,0,0.0,,0.0,,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,True,True
2018,RO,PSB,8–12,Arredondado,1,1,1,500000.0,1.0,1,500000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PSB,8–12,Piso,1,1,1,500000.0,1.0,1,500000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PSB,8–12,Teto,1,1,1,500000.0,1.0,1,500000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PSB,8–12,Uma posição a menos,1,1,1,500000.0,1.0,1,500000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PSB,8–12,Uma posição a mais,1,1,1,500000.0,1.0,1,500000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PSB,8–12,Acumulado ≥ 80%,1,1,1,500000.0,1.0,1,500000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PSB,8–12,Receitas arredondadas a centavos,1,1,1,500000.0,1.0,1,500000.0,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,1,1,1.0,True,True
2018,RO,PSC,8–12,Arredondado,1,1,0,467000.0,1.0,1,467000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PSC,8–12,Piso,1,1,0,467000.0,1.0,1,467000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PSC,8–12,Teto,1,1,0,467000.0,1.0,1,467000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PSC,8–12,Uma posição a menos,1,1,0,467000.0,1.0,1,467000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PSC,8–12,Uma posição a mais,1,1,0,467000.0,1.0,1,467000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PSC,8–12,Acumulado ≥ 80%,1,1,0,467000.0,1.0,1,467000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PSC,8–12,Receitas arredondadas a centavos,1,1,0,467000.0,1.0,1,467000.0,100.0,100.0,0.0,False,,False,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1.0,True,True
2018,RO,PSD,8–12,Arredondado,2,2,1,718973.05,1.3148967370047202,1,618973.05,86.09127282309122,50.0,36.09127282309122,True,83.84420775670282,False,0,0.0,1.0,1.0,1.0,0.5,0.5,1,1,1.0,True,True
2018,RO,PSD,8–12,Piso,2,2,1,718973.05,1.3148967370047202,1,618973.05,86.09127282309122,50.0,36.09127282309122,True,83.84420775670282,False,0,0.0,1.0,1.0,1.0,0.5,0.5,1,1,1.0,True,True
2018,RO,PSD,8–12,Teto,2,2,1,718973.05,1.3148967370047202,2,718973.05,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,0.5,False,True
2018,RO,PSD,8–12,Uma posição a menos,2,2,1,718973.05,1.3148967370047202,1,618973.05,86.09127282309122,50.0,36.09127282309122,True,83.84420775670282,False,0,0.0,1.0,1.0,1.0,0.5,0.5,1,1,1.0,True,True
2018,RO,PSD,8–12,Uma posição a mais,2,2,1,718973.05,1.3148967370047202,2,718973.05,100.0,100.0,0.0,False,,False,0,0.0,1.0,1.0,1.0,1.0,1.0,2,1,0.5,False,True
2018,RO,PSD,8–12,Acumulado ≥ 80%,2,2,1,718973.05,1.3148967370047202,1,618973.05,86.09127282309122,50.0,36.09127282309122,True,83.84420775670282,False,0,0.0,1.0,1.0,1.0,0.5,0.5,1,1,1.0,True,True
