Ano,UF,Partido,C,NECr,K,Massa de recursos %,Amplitude %,Distância relativa no corte %,Fronteira válida,Empate na fronteira,Candidatos com peso fracionário
2018,RN,PTC,2,1.1107692307692307,1,94.73684210526315,50.0,94.44444444444444,True,False,0
2018,RN,PV,1,1.0,1,100.0,100.0,,False,False,0
2018,RN,REDE,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2018,RN,SOLIDARIEDADE,11,7.347311383923818,7,83.5037338592287,63.63636363636363,0.0,True,True,4
2018,RO,DEM,7,2.96465485761948,3,92.91503787627818,42.857142857142854,64.88183771277475,True,False,0
2018,RO,MDB,7,2.110429127380051,2,95.02487562189054,28.57142857142857,90.0,True,False,0
2018,RO,NOVO,3,3.0,3,100.0,100.0,,False,False,0
2018,RO,PATRI,3,,0,,0.0,,False,False,0
2018,RO,PC DO B,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,RO,PDT,3,1.139976275207592,1,93.54838709677419,33.33333333333333,96.55172413793103,True,False,0
2018,RO,PHS,4,2.584954678698613,3,89.51855216267207,75.0,0.0,True,True,2
2018,RO,PMB,1,,0,,0.0,,False,False,0
2018,RO,PMN,4,2.1940298507462686,2,95.23809523809523,50.0,90.0,True,False,0
2018,RO,PODE,1,1.0,1,100.0,100.0,,False,False,0
2018,RO,PP,4,1.27872569956628,1,87.55186721991701,25.0,85.78199052132702,True,False,0
2018,RO,PPS,2,1.0860351988493182,1,95.86831527497891,50.0,95.6902499922209,True,False,0
2018,RO,PR,2,1.180327868852459,1,91.66666666666666,50.0,90.9090909090909,True,False,0
2018,RO,PRB,1,1.0,1,100.0,100.0,,False,False,0
2018,RO,PROS,4,1.0,1,100.0,25.0,100.0,True,False,0
2018,RO,PRP,3,1.7608937232804718,2,89.10081743869209,66.66666666666666,33.33333333333333,True,False,0
2018,RO,PRTB,2,,0,,0.0,,False,False,0
2018,RO,PSB,1,1.0,1,100.0,100.0,,False,False,0
2018,RO,PSC,1,1.0,1,100.0,100.0,,False,False,0
2018,RO,PSD,2,1.3148967370047202,1,86.09127282309122,50.0,83.84420775670282,True,False,0
2018,RO,PSDB,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,RO,PSL,11,,0,,0.0,,False,False,0
2018,RO,PSOL,3,1.4636467139571707,1,81.6304449657316,33.33333333333333,88.74834319353525,True,False,0
2018,RO,PSTU,1,,0,,0.0,,False,False,0
2018,RO,PT,4,1.8927867560110367,2,84.6938775510204,50.0,0.0,True,True,2
2018,RO,PTB,1,1.0,1,100.0,100.0,,False,False,0
2018,RO,PTC,1,1.0,1,100.0,100.0,,False,False,0
2018,RO,PV,5,2.5729423716311643,3,89.04902827103834,60.0,49.84238178633976,True,False,0
2018,RO,REDE,6,,0,,0.0,,False,False,0
2018,RO,SOLIDARIEDADE,1,1.0,1,100.0,100.0,,False,False,0
2018,RR,AVANTE,6,1.0,1,100.0,16.666666666666664,100.0,True,False,0
2018,RR,DC,3,1.7991655203698336,2,90.27994196785298,66.66666666666666,48.27587538644838,True,False,0
2018,RR,DEM,5,1.2365930599369086,1,89.28571428571429,20.0,88.0,True,False,0
2018,RR,MDB,3,1.3756763555156821,1,84.54755233228943,33.33333333333333,89.84631380576404,True,False,0
2018,RR,PATRI,9,3.1162532915827006,3,77.9932944700017,33.33333333333333,50.07037037037036,True,False,0
2018,RR,PC DO B,4,1.0,1,100.0,25.0,100.0,True,False,0
2018,RR,PCB,1,1.0,1,100.0,100.0,,False,False,0
2018,RR,PDT,3,2.0,2,100.0,66.66666666666666,100.0,True,False,0
2018,RR,PHS,7,1.3817776916774414,1,84.77433233349649,14.285714285714285,93.98970241474335,True,False,0
2018,RR,PMB,2,1.0544343247904626,1,97.34848484848484,50.0,97.27626459143968,True,False,0
2018,RR,PODE,6,5.033797201757972,5,94.7617512324514,83.33333333333334,54.38316171539038,True,False,0
2018,RR,PP,3,1.0125314097909246,1,99.37827313290241,33.33333333333333,99.65243528171163,True,False,0
2018,RR,PPL,1,1.0,1,100.0,100.0,,False,False,0
2018,RR,PPS,4,2.6172041159798067,3,93.23943905732902,75.0,1.9607843137254901,True,False,0
2018,RR,PR,6,3.058680594981265,3,84.19618528610354,50.0,0.0,True,True,2
2018,RR,PRB,2,1.0959382998912384,1,95.41256030679148,50.0,95.19199602394278,True,False,0
2018,RR,PROS,6,1.0,1,100.0,16.666666666666664,100.0,True,False,0
2018,RR,PRP,4,3.578584104827955,4,100.0,100.0,,False,False,0
2018,RR,PRTB,4,3.23464135303162,3,96.06299212598425,75.0,87.70491803278688,True,False,0
2018,RR,PSB,5,2.087280553166364,2,82.455175586543,40.0,44.805302034095476,True,False,0
2018,RR,PSC,2,1.1546698602057595,1,92.78132846382104,50.0,92.21969370810012,True,False,0
2018,RR,PSD,4,1.3074893274413388,1,86.81053453538723,25.0,88.31466186932701,True,False,0
2018,RR,PSDB,5,1.2106458639757218,1,90.58823529411765,20.0,92.20779220779221,True,False,0
2018,RR,PSL,9,4.481481481481482,4,90.9090909090909,44.44444444444444,50.0,True,False,0
2018,RR,PSOL,4,3.791124205083172,4,100.0,100.0,,False,False,0
2018,RR,PSTU,1,1.0,1,100.0,100.0,,False,False,0
2018,RR,PT,2,1.1115584850968787,1,94.70110585418466,50.0,94.40461217636226,True,False,0
2018,RR,PTB,4,1.031425158256677,1,98.46082089552239,25.0,99.47891994315489,True,False,0
2018,RR,PTC,2,1.0127180866255368,1,99.36808846761454,50.0,99.36406995230524,True,False,0
2018,RR,PV,6,1.6949807699777588,2,84.94776543147185,33.33333333333333,7.432096308824993,True,False,0
2018,RR,REDE,4,1.2882604560123267,1,87.66803039158387,25.0,92.30000000000001,True,False,0
2018,RR,SOLIDARIEDADE,6,4.071120872226915,4,94.52379226545025,66.66666666666666,78.47538390065668,True,False,0
2018,RS,AVANTE,5,1.6019565958327462,2,88.41872886924975,40.0,20.516027932039368,True,False,0
2018,RS,DC,2,1.8783426132568506,2,100.0,100.0,,False,False,0
2018,RS,DEM,8,1.198019801980198,1,90.9090909090909,12.5,90.0,True,False,0
2018,RS,MDB,25,10.106729122706543,10,88.475862581041,40.0,0.0,True,True,2
2018,RS,NOVO,18,10.023453555310468,10,85.70731069798062,55.55555555555556,1.875393832704868,True,False,0
2018,RS,PATRI,5,2.088543815527472,2,95.74328643984042,40.0,94.16859197983894,True,False,0
2018,RS,PC DO B,26,3.8478426648947,4,81.19870495614747,15.384615384615385,36.29892178471436,True,False,0
2018,RS,PCB,1,1.0,1,100.0,100.0,,False,False,0
2018,RS,PDT,23,3.9898483666219384,4,85.7389667487526,17.391304347826086,46.15384615384615,True,False,0
2018,RS,PHS,3,2.854384453488806,3,100.0,100.0,,False,False,0
2018,RS,PMB,12,1.0307619498343588,1,98.48484848484848,8.333333333333332,98.46153846153847,True,False,0
2018,RS,PMN,3,1.0024228672565227,1,99.87900303938892,33.33333333333333,99.87885645938681,True,False,0
2018,RS,PODE,1,1.0,1,100.0,100.0,,False,False,0
2018,RS,PP,18,6.564267901109525,7,96.70327192460174,38.88888888888889,75.74153000671623,True,False,0
2018,RS,PPL,22,10.040710853676579,10,84.61844074808415,45.45454545454545,21.734365867913503,True,False,0
2018,RS,PPS,30,10.932621249765603,11,81.23802113037104,36.666666666666664,5.812850258426367,True,False,0
2018,RS,PR,7,1.286431747077227,1,88.0,14.285714285714285,95.45454545454545,True,False,0
2018,RS,PRB,7,1.622505709176685,2,86.37773872009818,28.57142857142857,29.340500000000002,True,False,0
2018,RS,PROS,9,1.0,1,100.0,11.11111111111111,100.0,True,False,0
2018,RS,PRP,8,3.2176639435487435,3,74.96945138038416,37.5,40.51388565426313,True,False,0
2018,RS,PSB,29,7.15916114323507,7,89.57418880870259,24.137931034482758,82.80663204155015,True,False,0
2018,RS,PSC,9,1.0119166825542951,1,99.40918800023738,11.11111111111111,99.91509666666666,True,False,0
2018,RS,PSD,17,2.505184904704545,3,74.94869628955857,17.647058823529413,18.75,True,False,0
2018,RS,PSDB,7,2.2149821518125887,2,88.97195803604778,28.57142857142857,79.43588404360754,True,False,0
2018,RS,PSL,21,5.0,5,100.0,23.809523809523807,100.0,True,False,0
2018,RS,PSOL,39,3.9281475392789473,4,67.55026601484029,10.256410256410255,0.04500258764878981,True,False,0
2018,RS,PSTU,4,,0,,0.0,,False,False,0
2018,RS,PT,20,8.877619000667,9,92.6432232988244,45.0,0.22496468577607004,True,False,0
2018,RS,PTB,9,4.66615852608056,5,93.38332925651525,55.55555555555556,3.398511675781023,True,False,0
2018,RS,PTC,7,5.999999999999999,6,100.0,85.71428571428571,100.0,True,False,0
2018,RS,PV,1,1.0,1,100.0,100.0,,False,False,0
2018,RS,REDE,6,1.0222180960286746,1,98.90293589477295,16.666666666666664,99.0838703448276,True,False,0
2018,RS,SOLIDARIEDADE,2,1.7345863757380333,2,100.0,100.0,,False,False,0
2018,SC,AVANTE,9,2.1231389788423694,2,87.83422597855586,22.22222222222222,71.9317697228145,True,False,0
2018,SC,DC,1,1.0,1,100.0,100.0,,False,False,0
2018,SC,DEM,2,1.8758790961876548,2,100.0,100.0,,False,False,0
2018,SC,MDB,15,5.899538357833563,6,96.56333286575958,40.0,79.16666666666666,True,False,0
2018,SC,NOVO,16,10.499775368265675,10,89.84759596243472,62.5,58.89391616497775,True,False,0
2018,SC,PATRI,16,8.01337178290854,8,73.9923309611461,50.0,0.0,True,True,4
2018,SC,PC DO B,1,1.0,1,100.0,100.0,,False,False,0
2018,SC,PCB,3,2.0,2,100.0,66.66666666666666,100.0,True,False,0
2018,SC,PDT,1,1.0,1,100.0,100.0,,False,False,0
2018,SC,PHS,2,,0,,0.0,,False,False,0
2018,SC,PMN,5,2.256237126844653,2,94.021103397662,40.0,95.32995021125885,True,False,0
2018,SC,PODE,5,1.0,1,100.0,20.0,100.0,True,False,0
2018,SC,PP,9,3.610243812350202,4,92.59795961392336,44.44444444444444,65.61346300533944,True,False,0
2018,SC,PPL,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,SC,PPS,2,1.0504674291576086,1,97.53720485113836,50.0,97.47501976028494,True,False,0
2018,SC,PR,1,1.0,1,100.0,100.0,,False,False,0
2018,SC,PRB,5,2.2806402248044195,2,93.40967751934535,40.0,93.45797753123604,True,False,0
2018,SC,PROS,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,SC,PRP,9,2.926089341834478,3,82.35001524316866,33.33333333333333,40.0,True,False,0
2018,SC,PRTB,5,2.1176450242229,2,75.00002916666179,40.0,0.0,True,True,4
2018,SC,PSB,13,4.471300668443869,4,84.17042339038484,30.76923076923077,36.684907217755494,True,False,0
2018,SC,PSC,1,1.0,1,100.0,100.0,,False,False,0
2018,SC,PSD,9,2.8544977718212645,3,85.19114445087976,33.33333333333333,45.321,True,False,0
2018,SC,PSDB,17,4.003314834712238,4,77.15910801876656,23.52941176470588,29.639848141492614,True,False,0
2018,SC,PSL,19,12.354694332270585,12,90.22909995262034,63.1578947368421,0.0,True,True,8
2018,SC,PSOL,16,5.418092229847854,5,65.75874477965087,31.25,0.0,True,True,4
2018,SC,PSTU,2,,0,,0.0,,False,False,0
2018,SC,PT,11,5.068432654969073,5,94.30347840699042,45.45454545454545,81.26436781609195,True,False,0
2018,SC,PTB,1,1.0,1,100.0,100.0,,False,False,0
2018,SC,PTC,21,1.0,1,100.0,4.761904761904762,100.0,True,False,0
2018,SC,PV,4,1.4506135849674981,1,82.07232174417149,25.0,88.726978599497,True,False,0
2018,SC,REDE,6,2.0,2,100.0,33.33333333333333,100.0,True,False,0
2018,SC,SOLIDARIEDADE,1,1.0,1,100.0,100.0,,False,False,0
2018,SE,AVANTE,6,4.2114328821088804,4,87.06624605678232,66.66666666666666,0.0,True,True,3
2018,SE,DC,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2018,SE,DEM,5,,0,,0.0,,False,False,0
2018,SE,MDB,3,1.2846975088967971,1,87.71929824561403,33.33333333333333,90.0,True,False,0
2018,SE,NOVO,2,2.0,2,100.0,100.0,,False,False,0
2018,SE,PATRI,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,SE,PC DO B,2,1.0556155544702248,1,97.29241877256317,50.0,97.21706864564007,True,False,0
2018,SE,PCB,1,,0,,0.0,,False,False,0
2018,SE,PDT,3,2.266294954434878,2,80.21139951833021,66.66666666666666,1.33422281521014,True,False,0
2018,SE,PHS,3,2.5507662540904175,3,100.0,100.0,,False,False,0
2018,SE,PMN,4,1.0,1,100.0,25.0,100.0,True,False,0
2018,SE,PODE,4,,0,,0.0,,False,False,0
2018,SE,PP,1,1.0,1,100.0,100.0,,False,False,0
2018,SE,PPL,3,2.4237115598855556,2,88.37540070132324,66.66666666666666,69.1188206529769,True,False,0
2018,SE,PPS,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,SE,PR,4,1.9230769230769231,2,100.0,50.0,100.0,True,False,0
2018,SE,PRB,2,1.0485722012103489,1,97.62760603882099,50.0,97.5699558173785,True,False,0
2018,SE,PROS,1,1.0,1,100.0,100.0,,False,False,0
2018,SE,PRTB,3,2.1334778569216475,2,93.97590361445783,66.66666666666666,83.33333333333334,True,False,0
2018,SE,PSB,6,1.6707820026751927,2,94.42840475499145,33.33333333333333,87.20319240724763,True,False,0
2018,SE,PSC,1,1.0,1,100.0,100.0,,False,False,0
2018,SE,PSD,1,1.0,1,100.0,100.0,,False,False,0
2018,SE,PSDB,3,1.973133314222151,2,88.91085623625943,66.66666666666666,50.0,True,False,0
2018,SE,PSL,8,,0,,0.0,,False,False,0
2018,SE,PSOL,9,6.902322536910225,7,94.71933176818158,77.77777777777779,0.0,True,True,2
2018,SE,PSTU,2,,0,,0.0,,False,False,0
2018,SE,PT,3,2.1431109376104875,2,96.44908616187989,66.66666666666666,92.46954595791806,True,False,0
2018,SE,PTB,2,1.9083090402491787,2,100.0,100.0,,False,False,0
2018,SE,PV,7,6.107818480937904,6,95.39070419346358,85.71428571428571,54.53197947755426,True,False,0
2018,SE,REDE,12,10.273095521302121,10,90.09812667261374,83.33333333333334,0.6993006993006993,True,False,0
2018,SE,SOLIDARIEDADE,2,1.0374868210394783,1,98.15950920245399,50.0,98.125,True,False,0
2018,SP,AVANTE,96,9.936327314285148,10,52.08252660814316,10.416666666666668,0.0,True,True,12
2018,SP,DC,26,18.522776061384636,19,92.59602999305602,73.07692307692307,6.309148264984239,True,False,0
2018,SP,DEM,14,6.817177052122327,7,95.27503248415167,50.0,57.14285714285714,True,False,0
2018,SP,MDB,63,9.20603071226859,9,78.35249531288987,14.285714285714285,5.88235294117647,True,False,0
2018,SP,NOVO,45,9.977321583257938,10,92.22662381920178,22.22222222222222,64.77622890682319,True,False,0
2018,SP,PATRI,91,5.078814537699704,5,68.73607894582837,5.4945054945054945,31.767546135447272,True,False,0
2018,SP,PC DO B,2,1.0011580565942644,1,99.94213065887077,50.0,99.94209715087348,True,False,0
2018,SP,PCB,2,1.7583467412686173,2,100.0,100.0,,False,False,0
2018,SP,PDT,25,5.190360293232422,5,82.81868566904195,20.0,13.043478260869565,True,False,0
2018,SP,PHS,11,3.0253251889502994,3,89.32288086027684,27.27272727272727,33.302229479788046,True,False,0
2018,SP,PMB,10,,0,,0.0,,False,False,0
2018,SP,PMN,44,5.2742683245762105,5,85.98726114649682,11.363636363636363,20.0,True,False,0
2018,SP,PODE,73,5.166750526941487,5,89.7319559128721,6.8493150684931505,66.36439541547277,True,False,0
2018,SP,PP,6,4.9101005908377475,5,96.91298647320065,83.33333333333334,66.66666666666666,True,False,0
2018,SP,PPL,51,26.915785137461647,27,87.4261938119664,52.94117647058824,1.3333333333333335,True,False,0
2018,SP,PPS,11,4.333380215379249,4,95.7689963980298,36.36363636363637,89.04229776646673,True,False,0
2018,SP,PR,44,14.631172583326654,15,88.56087878133896,34.090909090909086,22.293313120729437,True,False,0
2018,SP,PRB,97,17.367070818903656,17,80.90574639476934,17.525773195876287,22.980704047940943,True,False,0
2018,SP,PROS,97,8.793738938426314,9,90.69114144590226,9.278350515463918,18.367346938775512,True,False,0
2018,SP,PRP,78,8.57110887999693,9,87.10603656584416,11.538461538461538,1.4953999999999965,True,False,0
2018,SP,PRTB,39,6.424138540913382,6,58.534658920225226,15.384615384615385,14.192411120404397,True,False,0
2018,SP,PSB,48,9.31639483722389,9,81.81926021352842,18.75,12.0,True,False,0
2018,SP,PSC,3,1.474072106765819,1,79.86577181208054,33.33333333333333,74.78991596638656,True,False,0
2018,SP,PSD,22,9.953424919535832,10,92.71232876712328,45.45454545454545,58.333333333333336,True,False,0
2018,SP,PSDB,57,18.6483399523665,19,89.6328849877216,33.33333333333333,15.916666666666668,True,False,0
2018,SP,PSL,58,15.77077487496933,16,67.05013568050293,27.586206896551722,0.0,True,True,10
2018,SP,PSOL,82,5.808881393235922,6,73.45995653945562,7.317073170731707,0.6620598578673493,True,False,0
2018,SP,PSTU,7,2.6855398048396175,3,100.0,42.857142857142854,100.0,True,False,0
2018,SP,PT,72,23.88235737247483,24,91.10045674125762,33.33333333333333,0.0,True,True,9
2018,SP,PTB,25,3.323423508228984,3,79.22616305849839,12.0,6.25,True,False,0
2018,SP,PTC,29,4.959514170040486,5,85.71428571428571,17.24137931034483,0.0,True,True,3
2018,SP,PV,80,6.0213614278361565,6,75.95091571546597,7.5,0.0,True,True,2
2018,SP,REDE,30,2.3956599299432266,2,91.32420091324201,6.666666666666667,98.43333333333332,True,False,0
2018,SP,SOLIDARIEDADE,45,9.326822337349343,9,75.01890864735084,20.0,27.65099014996975,True,False,0
2018,TO,AVANTE,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,DC,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2018,TO,DEM,2,1.683594551994694,2,100.0,100.0,,False,False,0
2018,TO,MDB,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,PATRI,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,PC DO B,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,TO,PDT,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,PHS,2,1.9002733284630307,2,100.0,100.0,,False,False,0
2018,TO,PMB,2,,0,,0.0,,False,False,0
2018,TO,PMN,2,1.0,1,100.0,50.0,100.0,True,False,0
2018,TO,PODE,1,,0,,0.0,,False,False,0
2018,TO,PP,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,PPL,2,,0,,0.0,,False,False,0
2018,TO,PPS,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,PR,2,1.0470327846175127,1,97.70114942528735,50.0,97.6470588235294,True,False,0
2018,TO,PRB,2,1.143153862192946,1,93.2881556100928,50.0,92.8052555589586,True,False,0
2018,TO,PROS,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,PRP,2,,0,,0.0,,False,False,0
2018,TO,PRTB,10,6.622047244094488,7,100.0,70.0,100.0,True,False,0
2018,TO,PSB,3,1.8779149519890261,2,94.5945945945946,66.66666666666666,80.0,True,False,0
2018,TO,PSC,1,1.0,1,100.0,100.0,,False,False,0
2018,TO,PSD,2,,0,,0.0,,False,False,0
2018,TO,PSDB,6,3.08610711347882,3,76.08978213149783,50.0,4.30622009569378,True,False,0
2018,TO,PSL,10,7.6923076923076925,8,100.0,80.0,100.0,True,False,0
2018,TO,PSOL,4,3.97019070383782,4,100.0,100.0,,False,False,0
2018,TO,PT,8,2.17419631322219,2,78.52561076939654,25.0,64.09565200461945,True,False,0
2018,TO,PTC,1,,0,,0.0,,False,False,0
2018,TO,PV,3,1.8927038626609443,2,100.0,66.66666666666666,100.0,True,False,0
2018,TO,REDE,1,,0,,0.0,,False,False,0
2018,TO,SOLIDARIEDADE,2,1.9776821077317193,2,100.0,100.0,,False,False,0
2022,AC,AGIR,7,,0,,0.0,,False,False,0
2022,AC,CIDADANIA,2,1.9778057918005718,2,100.0,100.0,,False,False,0
2022,AC,MDB,9,3.159203751690654,3,91.6498127147783,33.33333333333333,87.72397787872804,True,False,0
2022,AC,PATRIOTA,6,3.417634996582365,3,78.0,50.0,33.33333333333333,True,False,0
2022,AC,PC DO B,2,1.0340811162203973,1,98.32401705930363,50.0,98.29544907661216,True,False,0
2022,AC,PDT,9,2.3179607903216977,2,80.42121379192898,22.22222222222222,64.7884875,True,False,0
2022,AC,PMN,3,,0,,0.0,,False,False,0
2022,AC,PODE,9,7.581766328936655,8,95.88969587859806,88.88888888888889,33.33333333333333,True,False,0
2022,AC,PP,9,7.449666951323655,7,89.29336188436831,77.77777777777779,47.91666666666667,True,False,0
2022,AC,PROS,7,3.586366696388529,4,89.77753414645288,57.14285714285714,38.11,True,False,0
2022,AC,PSB,7,5.253131465567601,5,81.30432560510098,71.42857142857143,1.2644102414001273,True,False,0
2022,AC,PSC,3,,0,,0.0,,False,False,0
2022,AC,PSD,9,6.079019073998704,6,83.95086640793917,66.66666666666666,0.0,True,True,3
2022,AC,PSDB,7,3.2814409937651683,3,86.28839669539268,42.857142857142854,15.66265060240964,True,False,0
2022,AC,PSOL,5,3.9800495891159464,4,88.06026481940282,80.0,9.536861736697844,True,False,0
2022,AC,PT,5,1.8354178812543647,2,83.51996721350996,40.0,44.29612085979833,True,False,0
2022,AC,PV,2,1.8690379951495555,2,100.0,100.0,,False,False,0
2022,AC,REDE,2,1.6817951232709933,2,100.0,100.0,,False,False,0
2022,AC,REPUBLICANOS,7,3.4949007928666194,3,83.86090498261483,42.857142857142854,42.21677419354839,True,False,0
2022,AC,SOLIDARIEDADE,9,7.740195880403516,8,98.84637900754159,88.88888888888889,85.53436487945304,True,False,0
2022,AC,UNIAO,9,7.624442780635299,8,93.85801260642911,88.88888888888889,0.0,True,True,2
2022,AL,AGIR,7,2.5,3,80.0,42.857142857142854,0.0,True,True,4
2022,AL,AVANTE,9,6.30081971681175,6,84.44704046115471,66.66666666666666,10.992434356920338,True,False,0
2022,AL,CIDADANIA,2,1.175503210399193,1,91.87478392003487,50.0,91.15620659632019,True,False,0
2022,AL,DC,2,1.853849845850503,2,100.0,100.0,,False,False,0
2022,AL,MDB,10,5.350270026106907,5,77.0803431167569,50.0,0.0,True,True,2
2022,AL,PATRIOTA,9,6.485084306095979,6,84.0,66.66666666666666,0.0,True,True,2
2022,AL,PCO,2,2.0,2,100.0,100.0,,False,False,0
2022,AL,PDT,10,8.592136150234742,9,96.900826446281,90.0,25.0,True,False,0
2022,AL,PMB,3,,0,,0.0,,False,False,0
2022,AL,PMN,3,3.0,3,100.0,100.0,,False,False,0
2022,AL,PP,10,8.525310700212186,9,99.73333333333333,90.0,96.66666666666667,True,False,0
2022,AL,PROS,7,,0,,0.0,,False,False,0
2022,AL,PSB,10,5.588537496392819,6,79.07434761201378,60.0,16.666666666666664,True,False,0
2022,AL,PSD,10,3.687451319680467,4,78.89804026505487,40.0,0.0,True,True,3
2022,AL,PSDB,8,4.362460021752694,4,72.98784453003852,50.0,0.0,True,True,3
2022,AL,PSOL,5,4.089729364026181,4,88.04615082839547,80.0,4.545417073137216,True,False,0
2022,AL,PSTU,1,,0,,0.0,,False,False,0
2022,AL,PT,2,1.2302000548095369,1,89.55223880597015,50.0,88.33333333333333,True,False,0
2022,AL,PTB,9,1.0761333136306894,1,96.36346180980323,11.11111111111111,98.11311355886406,True,False,0
2022,AL,PV,8,5.025736704331891,5,98.30661146338895,62.5,87.29566771810374,True,False,0
2022,AL,REPUBLICANOS,10,4.30180628644574,4,75.35211267605634,40.0,0.0,True,True,2
2022,AL,SOLIDARIEDADE,7,,0,,0.0,,False,False,0
2022,AL,UNIAO,9,4.715046624330452,5,93.91946884556307,55.55555555555556,74.00134800702756,True,False,0
2022,AL,UP,1,1.0,1,100.0,100.0,,False,False,0
2022,AM,AGIR,7,,0,,0.0,,False,False,0
2022,AM,AVANTE,9,7.072968934138429,7,89.1218872870249,77.77777777777779,0.0,True,True,3
2022,AM,CIDADANIA,5,3.448687350835322,3,88.23529411764706,60.0,56.25,True,False,0
2022,AM,DC,5,1.8576686946974639,2,83.84794973224244,40.0,18.657342657342657,True,False,0
2022,AM,MDB,9,3.7751650218694834,4,87.00655093584884,44.44444444444444,20.910584875332137,True,False,0
2022,AM,NOVO,1,1.0,1,100.0,100.0,,False,False,0
2022,AM,PATRIOTA,9,5.20382476633816,5,86.43580603179993,55.55555555555556,66.08137449258945,True,False,0
2022,AM,PC DO B,2,1.1252316108075868,1,94.08548091065838,50.0,93.71367501967924,True,False,0
2022,AM,PDT,9,6.121074192080109,6,92.07317073170732,66.66666666666666,50.0,True,False,0
2022,AM,PL,9,3.332435033263789,3,85.41307094675963,33.33333333333333,59.233999999999995,True,False,0
2022,AM,PMN,9,4.198881836279685,4,84.90850782871156,44.44444444444444,0.0,True,True,5
2022,AM,PODE,1,,0,,0.0,,False,False,0
2022,AM,PROS,5,1.0,1,100.0,20.0,100.0,True,False,0
2022,AM,PSB,2,,0,,0.0,,False,False,0
2022,AM,PSC,9,6.670929101454322,7,98.38442435840345,77.77777777777779,83.22083333333333,True,False,0
2022,AM,PSD,9,6.413768476703733,6,87.66158750170345,66.66666666666666,46.236559139784944,True,False,0
2022,AM,PSDB,4,3.127659574468085,3,85.71428571428571,75.0,25.0,True,False,0
2022,AM,PSOL,3,2.941176508862733,3,100.0,100.0,,False,False,0
2022,AM,PT,5,3.4865473003409604,3,81.33027918740791,60.0,39.61424286381316,True,False,0
2022,AM,PTB,6,3.2266546706168144,3,80.90592334494775,50.0,0.0,True,True,3
2022,AM,PV,2,1.8615367260088245,2,100.0,100.0,,False,False,0
2022,AM,REDE,6,2.1370829774220312,2,84.22740738472785,33.33333333333333,57.599999999999994,True,False,0
2022,AM,REPUBLICANOS,9,3.4760809003886926,3,80.64794816867469,33.33333333333333,14.285714285714285,True,False,0
2022,AM,SOLIDARIEDADE,5,4.770992366412214,5,100.0,100.0,,False,False,0
2022,AM,UNIAO,9,7.784706602462247,8,98.92989884331743,88.88888888888889,79.27724073660274,True,False,0
2022,AP,AGIR,3,,0,,0.0,,False,False,0
2022,AP,AVANTE,5,,0,,0.0,,False,False,0
2022,AP,MDB,9,6.2422738133020355,6,77.86483839373165,66.66666666666666,8.045977011494253,True,False,0
2022,AP,PATRIOTA,9,8.667163584045486,9,100.0,100.0,,False,False,0
2022,AP,PC DO B,2,1.5933954276037257,2,100.0,100.0,,False,False,0
2022,AP,PCO,1,1.0,1,100.0,100.0,,False,False,0
2022,AP,PDT,9,7.770198601059861,8,91.34649071587062,88.88888888888889,0.0,True,True,2
2022,AP,PL,9,7.3075054244275135,7,90.43408360128618,77.77777777777779,30.0,True,False,0
2022,AP,PODE,9,5.437177856091454,5,84.37890527368158,55.55555555555556,16.25,True,False,0
2022,AP,PP,9,3.9741235392320533,4,83.33333333333334,44.44444444444444,20.0,True,False,0
2022,AP,PRTB,6,3.0,3,100.0,50.0,100.0,True,False,0
2022,AP,PSB,5,2.251282775984945,2,86.09887420460107,40.0,75.44204322200393,True,False,0
2022,AP,PSC,9,2.109902409368284,2,96.00000153600003,22.22222222222222,96.666668,True,False,0
2022,AP,PSD,9,6.96335586811797,7,92.92012675805053,77.77777777777779,19.322741305680754,True,False,0
2022,AP,PSDB,7,2.8270773692970965,3,83.17666935017517,42.857142857142854,27.173333333333332,True,False,0
2022,AP,PSOL,3,1.5179991710255603,2,92.47566990283222,66.66666666666666,40.55959098017997,True,False,0
2022,AP,PT,4,3.1225842991868054,3,92.43485388812852,75.0,55.05013763256541,True,False,0
2022,AP,PTB,9,4.070796243963222,4,74.54031117397454,44.44444444444444,16.666666666666664,True,False,0
2022,AP,PV,3,1.0,1,100.0,33.33333333333333,100.0,True,False,0
2022,AP,REDE,6,4.481432405080443,4,86.83522578473548,66.66666666666666,24.3946083143536,True,False,0
2022,AP,REPUBLICANOS,8,3.4648120582583726,3,88.75482369296279,37.5,59.59940775274845,True,False,0
