Ano,UF,Partido,Magnitude,Perturbação máxima %,N cenários,K original,C,Fronteira original válida,Jaccard médio,Jaccard P10,Cenários com K alterado %,Cenários com composição alterada %
2022,PR,PTB,16–31,5,200,2,30,True,0.9666666666666667,1.0,0.0,5.0
2022,PR,PTB,16–31,10,200,2,30,True,0.84,0.3333333333333333,0.0,24.0
2022,PR,PV,16–31,5,200,1,2,True,1.0,1.0,0.0,0.0
2022,PR,PV,16–31,10,200,1,2,True,1.0,1.0,0.0,0.0
2022,PR,REDE,16–31,5,200,14,21,True,0.9926666666666668,0.9333333333333333,11.0,11.0
2022,PR,REDE,16–31,10,200,14,21,True,0.9771904761904763,0.9333333333333333,28.999999999999996,31.5
2022,PR,REPUBLICANOS,16–31,5,200,12,28,True,0.8947368421052632,0.894736842105263,0.0,100.0
2022,PR,REPUBLICANOS,16–31,10,200,12,28,True,0.8966008771929824,0.894736842105263,8.5,100.0
2022,PR,SOLIDARIEDADE,16–31,5,200,12,22,True,0.9976923076923078,1.0,3.0,3.0
2022,PR,SOLIDARIEDADE,16–31,10,200,12,22,True,0.9693910256410256,0.9230769230769231,27.500000000000004,33.5
2022,PR,UNIAO,16–31,5,200,10,27,True,1.0,1.0,0.0,0.0
2022,PR,UNIAO,16–31,10,200,10,27,True,0.9800454545454546,0.9090909090909091,21.5,21.5
2022,RJ,AGIR,39–70,5,200,11,45,True,0.9977272727272727,1.0,2.5,2.5
2022,RJ,AGIR,39–70,10,200,11,45,True,0.9578554778554778,0.8333333333333334,26.5,37.0
2022,RJ,AVANTE,39–70,5,200,14,43,True,0.996,1.0,0.0,3.0
2022,RJ,AVANTE,39–70,10,200,14,43,True,0.9617857142857145,0.8666666666666667,13.0,35.0
2022,RJ,CIDADANIA,39–70,5,200,8,22,True,0.9916666666666667,1.0,7.5,7.5
2022,RJ,CIDADANIA,39–70,10,200,8,22,True,0.9755555555555556,0.8888888888888888,22.0,22.0
2022,RJ,DC,39–70,5,200,31,44,True,0.9887096774193549,0.967741935483871,35.0,35.0
2022,RJ,DC,39–70,10,200,31,44,True,0.9850352822580646,0.967741935483871,43.5,45.0
2022,RJ,MDB,39–70,5,200,5,45,True,0.9933333333333334,1.0,4.0,4.0
2022,RJ,MDB,39–70,10,200,5,45,True,0.9791666666666665,0.8333333333333334,12.5,12.5
2022,RJ,NOVO,39–70,5,200,3,21,True,0.99,1.0,3.0,3.0
2022,RJ,NOVO,39–70,10,200,3,21,True,0.8708333333333335,0.6666666666666666,28.999999999999996,35.5
2022,RJ,PATRIOTA,39–70,5,200,16,47,True,0.9182352941176473,0.8823529411764706,30.0,84.5
2022,RJ,PATRIOTA,39–70,10,200,16,47,True,0.8732227167182662,0.7777777777777778,54.0,93.0
2022,RJ,PC DO B,39–70,5,200,2,3,True,1.0,1.0,0.0,0.0
2022,RJ,PC DO B,39–70,10,200,2,3,True,1.0,1.0,0.0,0.0
2022,RJ,PDT,39–70,5,200,9,44,True,0.8604433497536946,0.8620689655172413,4.0,100.0
2022,RJ,PDT,39–70,10,200,9,44,True,0.8557697044334975,0.8214285714285715,15.5,100.0
2022,RJ,PL,39–70,5,200,18,46,True,0.6883450336547614,0.6774193548387096,4.0,100.0
2022,RJ,PL,39–70,10,200,18,46,True,0.6829779071553438,0.6478873239436619,34.0,100.0
2022,RJ,PMB,39–70,5,200,10,41,True,0.9007943722943724,0.9047619047619048,1.5,100.0
2022,RJ,PMB,39–70,10,200,10,41,True,0.8884352531526446,0.8181818181818182,32.0,100.0
2022,RJ,PMN,39–70,5,200,14,47,True,0.895949736995909,0.8983050847457628,6.5,100.0
2022,RJ,PMN,39–70,10,200,14,47,True,0.8910384162236881,0.8620689655172413,35.5,100.0
2022,RJ,PODE,39–70,5,200,25,47,True,0.9124715415919635,0.8846153846153846,36.5,100.0
2022,RJ,PODE,39–70,10,200,25,47,True,0.9016753069555513,0.8846153846153846,49.5,100.0
2022,RJ,PP,39–70,5,200,10,46,True,1.0,1.0,0.0,0.0
2022,RJ,PP,39–70,10,200,10,46,True,0.9945454545454546,1.0,6.0,6.0
2022,RJ,PROS,39–70,5,200,3,42,True,0.7142857142857142,0.7142857142857143,0.0,100.0
2022,RJ,PROS,39–70,10,200,3,42,True,0.7142857142857142,0.7142857142857143,0.0,100.0
2022,RJ,PRTB,39–70,5,200,2,42,True,1.0,1.0,0.0,0.0
2022,RJ,PRTB,39–70,10,200,2,42,True,1.0,1.0,0.0,0.0
2022,RJ,PSB,39–70,5,200,14,36,True,0.8973991817650497,0.8983050847457628,2.5,100.0
2022,RJ,PSB,39–70,10,200,14,36,True,0.8881759205143192,0.8620689655172413,28.499999999999996,100.0
2022,RJ,PSC,39–70,5,200,3,26,True,1.0,1.0,0.0,0.0
2022,RJ,PSC,39–70,10,200,3,26,True,1.0,1.0,0.0,0.0
2022,RJ,PSD,39–70,5,200,19,47,True,0.9932500000000001,0.95,13.5,13.5
2022,RJ,PSD,39–70,10,200,19,47,True,0.9719342105263158,0.9,32.0,44.0
2022,RJ,PSDB,39–70,5,200,4,25,True,1.0,1.0,0.0,0.0
2022,RJ,PSDB,39–70,10,200,4,25,True,0.938,0.6,4.0,17.5
2022,RJ,PSOL,39–70,5,200,10,28,True,1.0,1.0,0.0,0.0
2022,RJ,PSOL,39–70,10,200,10,28,True,0.9836363636363638,0.9090909090909091,3.0,10.5
2022,RJ,PSTU,39–70,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,RJ,PSTU,39–70,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,RJ,PT,39–70,5,200,10,36,True,0.998,1.0,2.0,2.0
2022,RJ,PT,39–70,10,200,10,36,True,0.9740000000000001,0.9,26.0,26.0
2022,RJ,PTB,39–70,5,200,5,47,True,0.8380000000000001,0.6666666666666666,51.0,69.0
2022,RJ,PTB,39–70,10,200,5,47,True,0.8223333333333334,0.6666666666666666,50.5,73.5
2022,RJ,PV,39–70,5,200,3,6,True,1.0,1.0,0.0,0.0
2022,RJ,PV,39–70,10,200,3,6,True,1.0,1.0,0.0,0.0
2022,RJ,REDE,39–70,5,200,1,3,True,1.0,1.0,0.0,0.0
2022,RJ,REDE,39–70,10,200,1,3,True,1.0,1.0,0.0,0.0
2022,RJ,REPUBLICANOS,39–70,5,200,12,46,True,0.9965384615384615,1.0,4.5,4.5
2022,RJ,REPUBLICANOS,39–70,10,200,12,46,True,0.9701602564102565,0.9166666666666666,23.5,31.0
2022,RJ,SOLIDARIEDADE,39–70,5,200,4,47,True,0.7777777777777779,0.7777777777777778,0.0,100.0
2022,RJ,SOLIDARIEDADE,39–70,10,200,4,47,True,0.7783333333333334,0.7777777777777778,2.5,100.0
2022,RJ,UNIAO,39–70,5,200,23,47,True,0.9904347826086958,0.9565217391304348,22.0,22.0
2022,RJ,UNIAO,39–70,10,200,23,47,True,0.9746376811594203,0.9565217391304348,43.0,51.0
2022,RN,AVANTE,8–12,5,200,7,9,True,0.8251739130434781,0.8260869565217391,3.5000000000000004,100.0
2022,RN,AVANTE,8–12,10,200,7,9,True,0.8212608695652173,0.8,18.5,100.0
2022,RN,CIDADANIA,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,RN,CIDADANIA,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,RN,DC,8–12,5,200,5,9,True,0.7647058823529413,0.7647058823529412,0.0,100.0
2022,RN,DC,8–12,10,200,5,9,True,0.7647058823529413,0.7647058823529412,0.0,100.0
2022,RN,MDB,8–12,5,200,6,8,True,0.9991666666666665,1.0,0.5,0.5
2022,RN,MDB,8–12,10,200,6,8,True,0.9708333333333333,0.8333333333333334,17.5,17.5
2022,RN,PATRIOTA,8–12,5,200,3,7,True,1.0,1.0,0.0,0.0
2022,RN,PATRIOTA,8–12,10,200,3,7,True,1.0,1.0,0.0,0.0
2022,RN,PC DO B,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2022,RN,PC DO B,8–12,10,200,2,3,True,0.9866666666666666,1.0,4.0,4.0
2022,RN,PDT,8–12,5,200,3,9,True,1.0,1.0,0.0,0.0
2022,RN,PDT,8–12,10,200,3,9,True,0.9925,1.0,3.0,3.0
2022,RN,PL,8–12,5,200,4,9,True,1.0,1.0,0.0,0.0
2022,RN,PL,8–12,10,200,4,9,True,1.0,1.0,0.0,0.0
2022,RN,PMN,8–12,5,200,2,9,True,1.0,1.0,0.0,0.0
2022,RN,PMN,8–12,10,200,2,9,True,1.0,1.0,0.0,0.0
2022,RN,PODE,8–12,5,200,9,9,False,1.0,1.0,0.0,0.0
2022,RN,PODE,8–12,10,200,9,9,False,1.0,1.0,0.0,0.0
2022,RN,PP,8–12,5,200,7,9,True,0.866666666666667,0.8666666666666667,0.0,100.0
2022,RN,PP,8–12,10,200,7,9,True,0.866666666666667,0.8666666666666667,0.0,100.0
2022,RN,PRTB,8–12,5,200,1,8,True,1.0,1.0,0.0,0.0
2022,RN,PRTB,8–12,10,200,1,8,True,1.0,1.0,0.0,0.0
2022,RN,PSB,8–12,5,200,7,9,True,0.9742857142857143,0.8571428571428571,18.0,18.0
2022,RN,PSB,8–12,10,200,7,9,True,0.9557142857142858,0.8571428571428571,31.0,31.0
2022,RN,PSC,8–12,5,200,6,8,True,0.8461538461538461,0.8461538461538461,0.0,100.0
2022,RN,PSC,8–12,10,200,6,8,True,0.8461538461538461,0.8461538461538461,0.0,100.0
2022,RN,PSD,8–12,5,200,2,9,True,0.5,0.5,0.0,100.0
2022,RN,PSD,8–12,10,200,2,9,True,0.5,0.5,17.0,100.0
2022,RN,PSDB,8–12,5,200,2,7,True,0.5999999999999999,0.6,0.0,100.0
2022,RN,PSDB,8–12,10,200,2,7,True,0.5999999999999999,0.6,0.0,100.0
2022,RN,PSOL,8–12,5,200,3,4,True,1.0,1.0,0.0,0.0
2022,RN,PSOL,8–12,10,200,3,4,True,1.0,1.0,0.0,0.0
2022,RN,PSTU,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2022,RN,PSTU,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2022,RN,PT,8–12,5,200,3,4,True,1.0,1.0,0.0,0.0
2022,RN,PT,8–12,10,200,3,4,True,0.9983333333333334,1.0,0.5,0.5
2022,RN,PV,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,RN,PV,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,RN,REPUBLICANOS,8–12,5,200,6,9,True,1.0,1.0,0.0,0.0
2022,RN,REPUBLICANOS,8–12,10,200,6,9,True,0.9941666666666668,1.0,3.5000000000000004,3.5000000000000004
2022,RN,SOLIDARIEDADE,8–12,5,200,5,9,True,1.0,1.0,0.0,0.0
2022,RN,SOLIDARIEDADE,8–12,10,200,5,9,True,0.966,0.8,17.0,17.0
2022,RN,UNIAO,8–12,5,200,8,9,True,0.993125,1.0,5.5,5.5
2022,RN,UNIAO,8–12,10,200,8,9,True,0.9675,0.875,26.0,26.0
2022,RO,AGIR,8–12,5,200,6,7,True,0.759128919860627,0.7560975609756097,3.0,100.0
2022,RO,AGIR,8–12,10,200,6,7,True,0.7813588850174216,0.7560975609756097,25.0,100.0
2022,RO,AVANTE,8–12,5,200,2,9,True,0.9966666666666666,1.0,1.0,1.0
2022,RO,AVANTE,8–12,10,200,2,9,True,0.945,0.6666666666666666,16.5,16.5
2022,RO,MDB,8–12,5,200,6,9,True,0.955,0.8571428571428571,31.5,31.5
2022,RO,MDB,8–12,10,200,6,9,True,0.9114285714285714,0.7142857142857143,41.0,51.5
2022,RO,PATRIOTA,8–12,5,200,3,7,True,1.0,1.0,0.0,0.0
2022,RO,PATRIOTA,8–12,10,200,3,7,True,1.0,1.0,0.0,0.0
2022,RO,PC DO B,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2022,RO,PC DO B,8–12,10,200,2,3,True,0.98,1.0,6.0,6.0
2022,RO,PDT,8–12,5,200,6,8,True,1.0,1.0,0.0,0.0
2022,RO,PDT,8–12,10,200,6,8,True,1.0,1.0,0.0,0.0
2022,RO,PL,8–12,5,200,3,9,True,1.0,1.0,0.0,0.0
2022,RO,PL,8–12,10,200,3,9,True,1.0,1.0,0.0,0.0
2022,RO,PODE,8–12,5,200,6,9,True,0.995,1.0,3.5000000000000004,3.5000000000000004
2022,RO,PODE,8–12,10,200,6,9,True,0.95,0.8571428571428571,20.0,27.500000000000004
2022,RO,PP,8–12,5,200,3,6,True,0.8666666666666666,0.6666666666666666,40.0,40.0
2022,RO,PP,8–12,10,200,3,6,True,0.83,0.6666666666666666,51.0,51.0
2022,RO,PSB,8–12,5,200,4,8,True,0.6803232323232322,0.6,0.0,100.0
2022,RO,PSB,8–12,10,200,4,8,True,0.6151919191919191,0.45454545454545453,0.0,100.0
2022,RO,PSC,8–12,5,200,7,9,True,0.953125,0.75,0.5,19.0
2022,RO,PSC,8–12,10,200,7,9,True,0.88375,0.75,20.0,56.49999999999999
2022,RO,PSD,8–12,5,200,5,8,True,1.0,1.0,0.0,0.0
2022,RO,PSD,8–12,10,200,5,8,True,1.0,1.0,0.0,0.0
2022,RO,PSOL,8–12,5,200,6,8,True,0.8470293040293041,0.8461538461538461,30.5,100.0
2022,RO,PSOL,8–12,10,200,6,8,True,0.8325128205128205,0.7333333333333333,38.0,100.0
2022,RO,PT,8–12,5,200,3,3,False,1.0,1.0,0.0,0.0
2022,RO,PT,8–12,10,200,3,3,False,1.0,1.0,0.0,0.0
2022,RO,PTB,8–12,5,200,8,9,True,1.0,1.0,0.0,0.0
2022,RO,PTB,8–12,10,200,8,9,True,1.0,1.0,0.0,0.0
2022,RO,PV,8–12,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,RO,PV,8–12,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,RO,REPUBLICANOS,8–12,5,200,4,9,True,0.857,0.6,38.5,53.5
2022,RO,REPUBLICANOS,8–12,10,200,4,9,True,0.8,0.6,40.0,65.5
2022,RO,SOLIDARIEDADE,8–12,5,200,1,6,True,0.9575,1.0,8.5,8.5
2022,RO,SOLIDARIEDADE,8–12,10,200,1,6,True,0.865,0.5,27.0,27.0
2022,RO,UNIAO,8–12,5,200,8,9,True,0.9055555555555557,0.7777777777777778,0.0,42.5
2022,RO,UNIAO,8–12,10,200,8,9,True,0.9022222222222223,0.7777777777777778,0.0,44.0
2022,RR,CIDADANIA,8–12,5,200,6,6,False,1.0,1.0,0.0,0.0
2022,RR,CIDADANIA,8–12,10,200,6,6,False,1.0,1.0,0.0,0.0
2022,RR,DC,8–12,5,200,5,6,True,0.8366666666666666,0.6666666666666666,0.0,49.0
2022,RR,DC,8–12,10,200,5,6,True,0.82,0.6666666666666666,0.0,54.0
2022,RR,MDB,8–12,5,200,7,8,True,1.0,1.0,0.0,0.0
2022,RR,MDB,8–12,10,200,7,8,True,1.0,1.0,0.0,0.0
2022,RR,PATRIOTA,8–12,5,200,4,7,True,0.5999999999999999,0.6,0.0,100.0
2022,RR,PATRIOTA,8–12,10,200,4,7,True,0.6043636363636362,0.6,12.0,100.0
2022,RR,PCO,8–12,5,200,1,1,False,1.0,1.0,0.0,0.0
2022,RR,PCO,8–12,10,200,1,1,False,1.0,1.0,0.0,0.0
2022,RR,PDT,8–12,5,200,3,8,True,1.0,1.0,0.0,0.0
2022,RR,PDT,8–12,10,200,3,8,True,1.0,1.0,0.0,0.0
2022,RR,PL,8–12,5,200,7,8,True,0.866666666666667,0.8666666666666667,0.0,100.0
2022,RR,PL,8–12,10,200,7,8,True,0.8664761904761908,0.8666666666666667,2.0,100.0
2022,RR,PMB,8–12,5,200,4,4,False,1.0,1.0,0.0,0.0
2022,RR,PMB,8–12,10,200,4,4,False,1.0,1.0,0.0,0.0
2022,RR,PMN,8–12,5,200,5,6,True,0.7241379310344829,0.7241379310344828,0.0,100.0
2022,RR,PMN,8–12,10,200,5,6,True,0.7241379310344829,0.7241379310344828,0.0,100.0
2022,RR,PODE,8–12,5,200,6,8,True,1.0,1.0,0.0,0.0
2022,RR,PODE,8–12,10,200,6,8,True,1.0,1.0,0.0,0.0
2022,RR,PP,8–12,5,200,5,9,True,0.855,0.6666666666666666,0.0,43.5
2022,RR,PP,8–12,10,200,5,9,True,0.7792619047619047,0.6666666666666666,15.0,68.0
2022,RR,PROS,8–12,5,200,4,8,True,0.826,0.6,0.0,43.5
2022,RR,PROS,8–12,10,200,4,8,True,0.7839999999999999,0.6,14.000000000000002,61.0
2022,RR,PRTB,8–12,5,200,7,7,False,1.0,1.0,0.0,0.0
2022,RR,PRTB,8–12,10,200,7,7,False,1.0,1.0,0.0,0.0
2022,RR,PSD,8–12,5,200,6,9,True,1.0,1.0,0.0,0.0
2022,RR,PSD,8–12,10,200,6,9,True,1.0,1.0,0.0,0.0
2022,RR,PSOL,8–12,5,200,3,3,False,1.0,1.0,0.0,0.0
2022,RR,PSOL,8–12,10,200,3,3,False,1.0,1.0,0.0,0.0
2022,RR,PT,8–12,5,200,2,3,True,0.9825,1.0,3.5000000000000004,3.5000000000000004
2022,RR,PT,8–12,10,200,2,3,True,0.895,0.5,21.0,21.0
2022,RR,PTB,8–12,5,200,8,9,True,1.0,1.0,0.0,0.0
2022,RR,PTB,8–12,10,200,8,9,True,1.0,1.0,0.0,0.0
2022,RR,PV,8–12,5,200,2,3,True,1.0,1.0,0.0,0.0
2022,RR,PV,8–12,10,200,2,3,True,1.0,1.0,0.0,0.0
2022,RR,REDE,8–12,5,200,3,5,True,0.5473373015873015,0.3333333333333333,21.0,100.0
2022,RR,REDE,8–12,10,200,3,5,True,0.5514404761904761,0.3333333333333333,37.5,100.0
2022,RR,REPUBLICANOS,8–12,5,200,7,9,True,1.0,1.0,0.0,0.0
2022,RR,REPUBLICANOS,8–12,10,200,7,9,True,0.9785714285714286,0.8571428571428571,15.0,15.0
2022,RR,SOLIDARIEDADE,8–12,5,200,5,7,True,1.0,1.0,0.0,0.0
2022,RR,SOLIDARIEDADE,8–12,10,200,5,7,True,0.963,0.8,18.5,18.5
2022,RR,UNIAO,8–12,5,200,6,8,True,1.0,1.0,0.0,0.0
2022,RR,UNIAO,8–12,10,200,6,8,True,0.9507142857142857,0.7142857142857143,3.5000000000000004,19.0
2022,RS,AVANTE,16–31,5,200,8,30,True,0.9527777777777778,0.8888888888888888,42.5,42.5
2022,RS,AVANTE,16–31,10,200,8,30,True,0.9490000000000001,0.8888888888888888,45.5,45.5
2022,RS,CIDADANIA,16–31,5,200,1,8,True,1.0,1.0,0.0,0.0
2022,RS,CIDADANIA,16–31,10,200,1,8,True,1.0,1.0,0.0,0.0
2022,RS,DC,16–31,5,200,2,7,True,1.0,1.0,0.0,0.0
2022,RS,DC,16–31,10,200,2,7,True,1.0,1.0,0.0,0.0
2022,RS,MDB,16–31,5,200,8,24,True,0.995,1.0,4.5,4.5
2022,RS,MDB,16–31,10,200,8,24,True,0.9707222222222223,0.8888888888888888,15.5,20.5
2022,RS,NOVO,16–31,5,200,2,6,True,0.9983333333333333,1.0,0.5,0.5
2022,RS,NOVO,16–31,10,200,2,6,True,0.9399999999999998,0.6666666666666666,18.0,18.0
2022,RS,PATRIOTA,16–31,5,200,18,23,True,0.7999999999999998,0.7999999999999998,0.0,100.0
2022,RS,PATRIOTA,16–31,10,200,18,23,True,0.8000916921367045,0.7999999999999998,2.5,100.0
2022,RS,PC DO B,16–31,5,200,2,4,True,1.0,1.0,0.0,0.0
2022,RS,PC DO B,16–31,10,200,2,4,True,0.9866666666666666,1.0,4.0,4.0
2022,RS,PDT,16–31,5,200,6,28,True,0.95,0.7142857142857143,0.0,17.5
2022,RS,PDT,16–31,10,200,6,28,True,0.8709523809523809,0.7142857142857143,8.0,48.5
2022,RS,PL,16–31,5,200,5,31,True,1.0,1.0,0.0,0.0
2022,RS,PL,16–31,10,200,5,31,True,0.9930000000000001,1.0,3.5000000000000004,3.5000000000000004
2022,RS,PODE,16–31,5,200,5,28,True,1.0,1.0,0.0,0.0
2022,RS,PODE,16–31,10,200,5,28,True,0.97,0.8,15.0,15.0
2022,RS,PP,16–31,5,200,6,27,True,0.9942857142857143,1.0,0.0,2.0
2022,RS,PP,16–31,10,200,6,27,True,0.9457142857142858,0.7142857142857143,0.0,19.0
2022,RS,PRTB,16–31,5,200,5,7,True,0.915,0.8,42.5,42.5
2022,RS,PRTB,16–31,10,200,5,7,True,0.8973333333333335,0.8,50.5,51.0
2022,RS,PSB,16–31,5,200,7,23,True,0.8656944444444445,0.75,0.5,52.0
2022,RS,PSB,16–31,10,200,7,23,True,0.7625,0.5555555555555556,18.5,87.5
2022,RS,PSC,16–31,5,200,21,29,True,0.7902731326644371,0.782608695652174,37.5,100.0
2022,RS,PSC,16–31,10,200,21,29,True,0.7888015607580826,0.782608695652174,49.5,100.0
2022,RS,PSD,16–31,5,200,8,28,True,0.9975,1.0,2.0,2.0
2022,RS,PSD,16–31,10,200,8,28,True,0.9661111111111111,0.875,20.0,24.0
2022,RS,PSDB,16–31,5,200,8,23,True,0.9594444444444445,0.875,28.000000000000004,30.5
2022,RS,PSDB,16–31,10,200,8,23,True,0.9051388888888888,0.7777777777777778,43.0,61.5
2022,RS,PSOL,16–31,5,200,8,30,True,0.9122222222222223,0.7777777777777778,33.5,49.0
2022,RS,PSOL,16–31,10,200,8,30,True,0.8869444444444444,0.7777777777777778,43.0,65.0
2022,RS,PSTU,16–31,5,200,2,3,True,1.0,1.0,0.0,0.0
2022,RS,PSTU,16–31,10,200,2,3,True,1.0,1.0,0.0,0.0
2022,RS,PT,16–31,5,200,10,25,True,0.948590909090909,0.8181818181818182,0.5,28.499999999999996
2022,RS,PT,16–31,10,200,10,25,True,0.897469696969697,0.8181818181818182,16.0,60.5
2022,RS,PTB,16–31,5,200,8,31,True,0.9927777777777779,1.0,6.5,6.5
2022,RS,PTB,16–31,10,200,8,31,True,0.96875,0.8888888888888888,28.000000000000004,28.000000000000004
2022,RS,PV,16–31,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,RS,PV,16–31,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,RS,REDE,16–31,5,200,1,2,True,1.0,1.0,0.0,0.0
2022,RS,REDE,16–31,10,200,1,2,True,1.0,1.0,0.0,0.0
2022,RS,REPUBLICANOS,16–31,5,200,7,32,True,1.0,1.0,0.0,0.0
2022,RS,REPUBLICANOS,16–31,10,200,7,32,True,0.99875,1.0,1.0,1.0
2022,RS,SOLIDARIEDADE,16–31,5,200,17,25,True,0.9369865841073272,0.8888888888888888,19.5,63.5
2022,RS,SOLIDARIEDADE,16–31,10,200,17,25,True,0.9003147574819402,0.8333333333333334,45.5,86.5
2022,RS,UNIAO,16–31,5,200,7,28,True,1.0,1.0,0.0,0.0
2022,RS,UNIAO,16–31,10,200,7,28,True,0.9821428571428572,0.875,9.5,11.5
2022,RS,UP,16–31,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,RS,UP,16–31,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,SC,AVANTE,16–31,5,200,7,12,True,1.0,1.0,0.0,0.0
2022,SC,AVANTE,16–31,10,200,7,12,True,0.9992857142857143,1.0,0.5,0.5
2022,SC,CIDADANIA,16–31,5,200,1,5,True,1.0,1.0,0.0,0.0
2022,SC,CIDADANIA,16–31,10,200,1,5,True,1.0,1.0,0.0,0.0
2022,SC,DC,16–31,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,SC,DC,16–31,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,SC,MDB,16–31,5,200,5,16,True,1.0,1.0,0.0,0.0
2022,SC,MDB,16–31,10,200,5,16,True,0.9883333333333334,1.0,7.000000000000001,7.000000000000001
2022,SC,NOVO,16–31,5,200,3,13,True,0.8416666666666666,0.6666666666666666,47.5,47.5
2022,SC,NOVO,16–31,10,200,3,13,True,0.8333333333333333,0.6666666666666666,50.0,50.0
2022,SC,PATRIOTA,16–31,5,200,11,16,True,1.0,1.0,0.0,0.0
2022,SC,PATRIOTA,16–31,10,200,11,16,True,1.0,1.0,0.0,0.0
2022,SC,PC DO B,16–31,5,200,1,2,True,1.0,1.0,0.0,0.0
2022,SC,PC DO B,16–31,10,200,1,2,True,1.0,1.0,0.0,0.0
2022,SC,PCO,16–31,5,200,1,1,False,1.0,1.0,0.0,0.0
2022,SC,PCO,16–31,10,200,1,1,False,1.0,1.0,0.0,0.0
2022,SC,PDT,16–31,5,200,9,12,True,1.0,1.0,0.0,0.0
2022,SC,PDT,16–31,10,200,9,12,True,0.9440000000000001,0.8,0.0,28.000000000000004
2022,SC,PL,16–31,5,200,5,15,True,0.8181818181818181,0.8181818181818182,0.0,100.0
2022,SC,PL,16–31,10,200,5,15,True,0.8170909090909092,0.8181818181818182,6.0,100.0
2022,SC,PODE,16–31,5,200,8,16,True,1.0,1.0,0.0,0.0
2022,SC,PODE,16–31,10,200,8,16,True,0.9816666666666667,0.8888888888888888,16.5,16.5
2022,SC,PP,16–31,5,200,5,17,True,0.9830000000000001,1.0,8.5,8.5
2022,SC,PP,16–31,10,200,5,17,True,0.9373333333333335,0.8,28.000000000000004,30.0
2022,SC,PRTB,16–31,5,200,2,3,True,0.9216666666666665,0.6666666666666666,23.5,23.5
2022,SC,PRTB,16–31,10,200,2,3,True,0.8883333333333333,0.6666666666666666,33.5,33.5
2022,SC,PSB,16–31,5,200,7,17,True,1.0,1.0,0.0,0.0
2022,SC,PSB,16–31,10,200,7,17,True,0.995,1.0,3.5000000000000004,3.5000000000000004
2022,SC,PSC,16–31,5,200,6,15,True,0.9633333333333334,0.8333333333333334,22.0,22.0
2022,SC,PSC,16–31,10,200,6,15,True,0.9242857142857143,0.8333333333333334,36.0,41.5
2022,SC,PSD,16–31,5,200,6,13,True,1.0,1.0,0.0,0.0
2022,SC,PSD,16–31,10,200,6,13,True,0.9985714285714287,1.0,1.0,1.0
2022,SC,PSDB,16–31,5,200,2,9,True,0.7733333333333333,0.3333333333333333,0.0,34.0
2022,SC,PSDB,16–31,10,200,2,9,True,0.7133333333333333,0.3333333333333333,0.0,43.0
2022,SC,PSOL,16–31,5,200,6,11,True,1.0,1.0,0.0,0.0
2022,SC,PSOL,16–31,10,200,6,11,True,1.0,1.0,0.0,0.0
2022,SC,PSTU,16–31,5,200,1,1,False,1.0,1.0,0.0,0.0
2022,SC,PSTU,16–31,10,200,1,1,False,1.0,1.0,0.0,0.0
2022,SC,PT,16–31,5,200,5,13,True,1.0,1.0,0.0,0.0
2022,SC,PT,16–31,10,200,5,13,True,0.9758333333333333,0.8333333333333334,14.499999999999998,14.499999999999998
2022,SC,PTB,16–31,5,200,8,17,True,0.882279411764706,0.8823529411764706,1.0,100.0
2022,SC,PTB,16–31,10,200,8,17,True,0.8810294117647061,0.875,18.0,100.0
2022,SC,PV,16–31,5,200,2,2,False,1.0,1.0,0.0,0.0
2022,SC,PV,16–31,10,200,2,2,False,1.0,1.0,0.0,0.0
2022,SC,REDE,16–31,5,200,6,6,False,1.0,1.0,0.0,0.0
2022,SC,REDE,16–31,10,200,6,6,False,1.0,1.0,0.0,0.0
2022,SC,REPUBLICANOS,16–31,5,200,10,16,True,1.0,1.0,0.0,0.0
2022,SC,REPUBLICANOS,16–31,10,200,10,16,True,0.999090909090909,1.0,1.0,1.0
2022,SC,SOLIDARIEDADE,16–31,5,200,2,12,True,1.0,1.0,0.0,0.0
2022,SC,SOLIDARIEDADE,16–31,10,200,2,12,True,1.0,1.0,0.0,0.0
2022,SC,UNIAO,16–31,5,200,10,16,True,0.9431363636363637,0.8181818181818182,0.5,31.5
2022,SC,UNIAO,16–31,10,200,10,16,True,0.9174545454545455,0.8181818181818182,18.0,53.5
2022,SC,UP,16–31,5,200,1,1,False,1.0,1.0,0.0,0.0
2022,SC,UP,16–31,10,200,1,1,False,1.0,1.0,0.0,0.0
