ano_eleicao,sg_partido_norm,n_listas,n_listas_financiadas,bancada,bancada_listas_financiadas,alvo,H_observado,E_esperado,H_maximo,lift,teto_lift,lift_normalizado,dp_nulo_lift,denominador_pequeno
2018,PSOL,27,27,10,10,competitividade,14.0,4.850396279566224,17.0,2.8863621017893477,3.5048682664584936,0.7530783662553159,0.31448054688680105,True
2018,PSOL,27,27,10,10,eleicao,10.0,1.640258115867872,10.0,6.0966014453822295,6.0966014453822295,1.0,0.6753614811102617,True
2018,PSTU,16,3,0,0,competitividade,0.0,0.0,0.0,,,,,True
2018,PSTU,16,3,0,0,eleicao,0.0,0.0,0.0,,,,,True
2018,PT,26,26,56,56,competitividade,85.5,41.63375374625375,93.0,2.053622176878379,2.2337644730957806,0.8539897199622016,0.08645679175890907,False
2018,PT,26,26,56,56,eleicao,56.0,26.29757326007326,56.0,2.129474056262939,2.129474056262939,1.0,0.11596443437395798,False
2018,PTB,26,25,10,10,competitividade,22.0,13.249975579975578,25.0,1.6603804186060658,1.8867959302341657,0.7446813816925016,0.129472252535347,False
2018,PTB,26,25,10,10,eleicao,9.0,6.944444444444444,9.0,1.296,1.296,1.0,0.13693794214898955,False
2018,PTC,25,24,2,2,competitividade,5.0,2.8405433646812956,8.0,1.7602266038846381,2.816362566215421,0.4185434219053791,0.37585467946512807,True
2018,PTC,25,24,2,2,eleicao,2.0,1.5,2.0,1.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,True
2018,PV,27,27,4,4,competitividade,18.0,9.032142857142858,21.0,1.9928825622775799,2.3250296559905097,0.7493285586392121,0.19845408973684037,False
2018,PV,27,27,4,4,eleicao,3.5,1.65,4.0,2.121212121212121,2.4242424242424243,0.7872340425531915,0.37787769434363416,True
2018,REDE,27,24,1,1,competitividade,4.0,1.8415750915750915,6.0,2.172053704624565,3.2580805569368474,0.5190486676943404,0.4509947212981045,True
2018,REDE,27,24,1,1,eleicao,1.0,0.25,1.0,4.0,4.0,1.0,1.7320508075688772,True
2018,SOLIDARIEDADE,27,25,13,13,competitividade,30.0,19.976619644723094,33.0,1.501755578948745,1.6519311368436194,0.7696450600258758,0.094379517702813,False
2018,SOLIDARIEDADE,27,25,13,13,eleicao,13.0,8.39396551724138,13.0,1.548731642189586,1.548731642189586,1.0,0.13468000560589197,False
2022,AGIR,22,15,0,0,competitividade,1.0,0.8571428571428571,1.0,1.1666666666666667,1.1666666666666667,1.0,0.4082482904638631,True
2022,AGIR,22,15,0,0,eleicao,0.0,0.0,0.0,,,,,True
2022,AVANTE,21,17,7,7,competitividade,27.333333333333332,14.191446448170412,35.0,1.9260428056547538,2.466274324314014,0.6315617686942695,0.1667953502848839,False
2022,AVANTE,21,17,7,7,eleicao,7.0,1.9273504273504274,7.0,3.631929046563193,3.631929046563193,1.0,0.5956386976927823,True
2022,CIDADANIA,23,23,5,5,competitividade,15.0,5.249242424242424,15.0,2.8575552027709628,2.8575552027709628,1.0,0.3258254537472005,False
2022,CIDADANIA,23,23,5,5,eleicao,4.0,1.8138888888888889,5.0,2.2052067381316998,2.756508422664625,0.6861377506538797,0.5349256595850284,True
2022,DC,21,21,0,0,competitividade,0.0,0.48,1.0,0.0,2.0833333333333335,-0.923076923076923,1.0408329997330665,True
2022,DC,21,21,0,0,eleicao,0.0,0.0,0.0,,,,,True
2022,MDB,25,24,42,42,competitividade,73.0,36.404517786135436,93.0,2.0052456244263688,2.5546279872829083,0.6466149025036406,0.10477159908720286,False
2022,MDB,25,24,42,42,eleicao,35.5,16.587088973118384,38.0,2.1402188206461386,2.290938455902909,0.8832480087895794,0.15721690799801058,False
2022,NOVO,17,17,3,3,competitividade,10.058823529411764,5.328205128205129,13.0,1.8878446470022077,2.439846005774783,0.6166247247562125,0.263831488378281,False
2022,NOVO,17,17,3,3,eleicao,2.0,0.7069597069597069,3.0,2.829015544041451,4.243523316062176,0.5638977635782748,1.0221578019016975,True
2022,PATRIOTA,26,25,4,4,competitividade,26.0,14.763347905927443,33.0,1.7611181532585216,2.235265348366585,0.6161576168755666,0.1734885269639673,False
2022,PATRIOTA,26,25,4,4,eleicao,4.0,1.1857585139318885,4.0,3.3733681462140996,3.3733681462140996,1.0,0.7499378137089755,True
2022,PC DO B,24,24,6,6,competitividade,15.0,10.3,16.0,1.4563106796116503,1.5533980582524272,0.8245614035087719,0.14649152489004888,False
2022,PC DO B,24,24,6,6,eleicao,6.0,3.2333333333333334,6.0,1.8556701030927836,1.8556701030927836,1.0,0.3326240372144676,True
2022,PCB,10,0,0,0,competitividade,0.0,0.0,0.0,,,,,True
2022,PCB,10,0,0,0,eleicao,0.0,0.0,0.0,,,,,True
