ano_eleicao,sg_uf,sg_partido_norm,C,NECr,total_recursos_partidarios,lista_sem_recursos,E,k_top_necr,proporcao_top_necr,empate_corte_top_necr,k_80,proporcao_nucleo_80,empate_corte_nucleo_80,k_acima_igual,proporcao_acima_divisao_igual,empate_corte_acima_divisao_igual,top_necr__nucleo_80__comum,top_necr__nucleo_80__uniao,top_necr__nucleo_80__jaccard,top_necr__nucleo_80__A_contida_B,top_necr__nucleo_80__B_contida_A,top_necr__nucleo_80__pesos_identicos,top_necr__nucleo_80__concordancia_candidaturas,top_necr__acima_divisao_igual__comum,top_necr__acima_divisao_igual__uniao,top_necr__acima_divisao_igual__jaccard,top_necr__acima_divisao_igual__A_contida_B,top_necr__acima_divisao_igual__B_contida_A,top_necr__acima_divisao_igual__pesos_identicos,top_necr__acima_divisao_igual__concordancia_candidaturas,nucleo_80__acima_divisao_igual__comum,nucleo_80__acima_divisao_igual__uniao,nucleo_80__acima_divisao_igual__jaccard,nucleo_80__acima_divisao_igual__A_contida_B,nucleo_80__acima_divisao_igual__B_contida_A,nucleo_80__acima_divisao_igual__pesos_identicos,nucleo_80__acima_divisao_igual__concordancia_candidaturas,C_ref,E_ref,F,F_validos,recebedores,k_ref,C_sobre_NECr,NECr_sobre_C_pct,k_sobre_C_pct,C_menos_NECr,sem_recursos_candidatos
2018,MG,PV,14,9.001610366883341,1245770.91,False,0,9,0.6428571428571429,False,8,0.5714285714285714,False,6,0.42857142857142855,False,8.0,9.0,0.8888888888888888,0.8888888888888888,1.0,False,0.9285714285714286,6.0,9.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7857142857142857,6.0,8.0,0.75,0.75,1.0,False,0.8571428571428572,14,0,0.0,14,14,9.0,1.5552772703321605,64.29721690630957,64.28571428571429,4.998389633116659,0
2018,MG,REDE,25,1.1152118329671692,148058.56,False,0,1,0.04,False,1,0.04,False,1,0.04,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,25,0,0.0,25,19,1.0,22.417265725637236,4.460847331868677,4.0,23.88478816703283,6
2018,MG,SOLIDARIEDADE,8,1.0025493284264264,1105105.93,False,1,1,0.125,False,1,0.125,False,1,0.125,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,8,1,1.0,8,4,1.0,7.9796572329828175,12.53186660533033,12.5,6.997450671573573,4
2018,MS,AVANTE,1,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,1,0,0.0,1,0,0.0,,,0.0,,1
2018,MS,DC,1,1.0,17000.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0,1,0,0.0,1,1,1.0,1.0,100.0,100.0,0.0,0
2018,MS,DEM,5,1.2899328859060404,1550000.0,False,1,1,0.2,False,1,0.2,False,1,0.2,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,5,1,1.0,5,2,1.0,3.876170655567117,25.798657718120808,20.0,3.7100671140939596,3
2018,MS,MDB,11,2.6044711476938387,1811960.0,False,0,3,0.2727272727272727,False,3,0.2727272727272727,False,2,0.18181818181818182,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.9090909090909091,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.9090909090909091,11,0,1.0,11,11,3.0,4.223506184639476,23.67701043358035,27.272727272727273,8.39552885230616,0
2018,MS,NOVO,5,4.433966123982481,8311.8,False,0,4,0.8,True,4,0.8,True,2,0.4,False,4.0,4.0,1.0,1.0,1.0,True,1.0,2.0,4.0,0.5,0.5,1.0,False,0.6,2.0,4.0,0.5,0.5,1.0,False,0.6,5,0,0.0,5,5,4.0,1.127658592824142,88.67932247964963,80.0,0.566033876017519,0
2018,MS,PATRI,2,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,2,0,0.0,2,0,0.0,,,0.0,,2
2018,MS,PC DO B,4,1.0,22000.0,False,0,1,0.25,False,1,0.25,False,1,0.25,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,4,0,0.0,4,1,1.0,4.0,25.0,25.0,3.0,3
2018,MS,PDT,8,1.5326430831176303,730000.0,False,1,2,0.25,False,2,0.25,False,2,0.25,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,8,1,1.0,8,4,2.0,5.21974103959467,19.15803853897038,25.0,6.46735691688237,4
2018,MS,PHS,4,2.8421052631578947,36000.0,False,0,3,0.75,False,3,0.75,False,3,0.75,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,4,0,0.0,4,3,3.0,1.4074074074074074,71.05263157894737,75.0,1.1578947368421053,1
2018,MS,PMB,1,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,1,0,0.0,1,0,0.0,,,0.0,,1
2018,MS,PMN,1,1.0,50000.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0,1,0,0.0,1,1,1.0,1.0,100.0,100.0,0.0,0
2018,MS,PODE,5,4.0,800.0,False,0,4,0.8,False,4,0.8,False,4,0.8,False,4.0,4.0,1.0,1.0,1.0,True,1.0,4.0,4.0,1.0,1.0,1.0,True,1.0,4.0,4.0,1.0,1.0,1.0,True,1.0,5,0,0.0,5,4,4.0,1.25,80.0,80.0,1.0,1
2018,MS,PPL,3,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,3,0,0.0,3,0,0.0,,,0.0,,3
2018,MS,PPS,2,1.7031077698628982,103008.01,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5,2,0,0.0,2,2,2.0,1.1743238069784638,85.15538849314491,100.0,0.29689223013710175,0
2018,MS,PR,1,1.0,100000.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0,1,0,0.0,1,1,1.0,1.0,100.0,100.0,0.0,0
2018,MS,PRB,3,1.1489195658016333,1673250.71,False,0,1,0.3333333333333333,False,1,0.3333333333333333,False,1,0.3333333333333333,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,3,0,1.0,3,3,1.0,2.611148847401529,38.297318860054446,33.333333333333336,1.8510804341983667,0
2018,MS,PROS,4,3.433138024034709,858950.0,False,0,3,0.75,False,3,0.75,False,1,0.25,False,3.0,3.0,1.0,1.0,1.0,True,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5,4,0,1.0,4,4,3.0,1.1651148226482024,85.82845060086773,75.0,0.5668619759652911,0
2018,MS,PRP,2,1.0,35000.0,False,0,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,2,0,0.0,2,1,1.0,2.0,50.0,50.0,1.0,1
2018,MS,PRTB,3,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,3,0,0.0,3,0,0.0,,,0.0,,3
2018,MS,PSB,1,1.0,1300000.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0,1,0,1.0,1,1,1.0,1.0,100.0,100.0,0.0,0
2018,MS,PSC,2,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,2,0,0.0,2,0,0.0,,,0.0,,2
2018,MS,PSD,2,1.2848818387827774,630000.0,False,1,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,2,1,1.0,2,2,1.0,1.5565633660871758,64.24409193913887,50.0,0.7151181612172226,0
2018,MS,PSDB,5,3.7845416563376597,2745427.75,False,2,4,0.8,False,3,0.6,False,3,0.6,False,3.0,4.0,0.75,0.75,1.0,False,0.8,3.0,4.0,0.75,0.75,1.0,False,0.8,3.0,3.0,1.0,1.0,1.0,True,1.0,5,2,3.0,5,5,4.0,1.321163949041732,75.69083312675319,80.0,1.2154583436623403,0
2018,MS,PSL,4,,0.0,True,2,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,4,2,0.0,4,0,0.0,,,0.0,,4
2018,MS,PSOL,6,5.353472298493993,23676.85,False,0,5,0.8333333333333334,False,4,0.6666666666666666,False,4,0.6666666666666666,False,4.0,5.0,0.8,0.8,1.0,False,0.8333333333333334,4.0,5.0,0.8,0.8,1.0,False,0.8333333333333334,4.0,4.0,1.0,1.0,1.0,True,1.0,6,0,0.0,6,6,5.0,1.1207679176163636,89.22453830823322,83.33333333333333,0.6465277015060069,0
2018,MS,PT,16,4.3680716742733035,1915656.13,False,1,4,0.25,False,4,0.25,False,4,0.25,False,4.0,4.0,1.0,1.0,1.0,True,1.0,4.0,4.0,1.0,1.0,1.0,True,1.0,4.0,4.0,1.0,1.0,1.0,True,1.0,16,1,2.0,16,16,4.0,3.662943557962988,27.300447964208146,25.0,11.631928325726697,0
2018,MS,PTB,1,1.0,39496.7,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0,1,0,0.0,1,1,1.0,1.0,100.0,100.0,0.0,0
2018,MS,PTC,1,1.0,150000.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0,1,0,0.0,1,1,1.0,1.0,100.0,100.0,0.0,0
2018,MS,PV,8,5.063846539294533,81026.94,False,0,5,0.625,False,4,0.5,False,4,0.5,False,4.0,5.0,0.8,0.8,1.0,False,0.875,4.0,5.0,0.8,0.8,1.0,False,0.875,4.0,4.0,1.0,1.0,1.0,True,1.0,8,0,0.0,8,8,5.0,1.5798267064219753,63.29808174118167,62.5,2.9361534607054667,0
2018,MS,REDE,3,3.0,5280.0,False,0,3,1.0,False,3,1.0,False,0,0.0,False,3.0,3.0,1.0,1.0,1.0,True,1.0,0.0,3.0,0.0,0.0,,False,0.0,0.0,3.0,0.0,0.0,,False,0.0,3,0,0.0,3,3,3.0,1.0,100.0,100.0,0.0,0
2018,MS,SOLIDARIEDADE,2,1.7241379310344829,600000.0,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5,2,0,0.0,2,2,2.0,1.16,86.20689655172414,100.0,0.2758620689655171,0
2018,MT,DEM,2,1.2461538461538462,450000.0,False,0,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,2,0,1.0,2,2,1.0,1.6049382716049383,62.30769230769231,50.0,0.7538461538461538,0
2018,MT,MDB,7,3.179843008567156,5010100.0,False,2,3,0.42857142857142855,False,3,0.42857142857142855,False,3,0.42857142857142855,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,7,2,3.0,7,7,3.0,2.201366539524294,45.426328693816515,42.857142857142854,3.820156991432844,0
2018,MT,NOVO,13,12.767832554958797,25689.079999999998,False,0,13,1.0,False,11,0.8461538461538461,True,1,0.07692307692307693,False,11.000000000000002,13.0,0.8461538461538463,0.8461538461538463,1.0000000000000002,False,0.8461538461538463,1.0,13.0,0.07692307692307693,0.07692307692307693,1.0,False,0.07692307692307687,1.0,11.000000000000002,0.0909090909090909,0.09090909090909091,1.0,False,0.23076923076923062,13,0,0.0,13,13,13.0,1.0181837789649766,98.21409657660614,100.0,0.23216744504120257,0
2018,MT,PATRI,3,3.0,4800.0,False,0,3,1.0,False,3,1.0,False,0,0.0,False,3.0,3.0,1.0,1.0,1.0,True,1.0,0.0,3.0,0.0,0.0,,False,0.0,0.0,3.0,0.0,0.0,,False,0.0,3,0,0.0,3,3,3.0,1.0,100.0,100.0,0.0,0
2018,MT,PC DO B,2,1.840747778885517,28334.0,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5,2,0,0.0,2,2,2.0,1.086514960355352,92.03738894427586,100.0,0.1592522211144829,0
2018,MT,PDT,4,1.939733648399493,1200666.45,False,0,2,0.5,False,2,0.5,False,2,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,4,0,1.0,4,4,2.0,2.062138790704831,48.49334120998732,50.0,2.0602663516005073,0
2018,MT,PHS,3,2.2792085704551477,85000.0,False,0,2,0.6666666666666666,False,2,0.6666666666666666,False,2,0.6666666666666666,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,3,0,0.0,3,3,2.0,1.316246366782007,75.9736190151716,66.66666666666667,0.7207914295448523,0
2018,MT,PMB,1,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,1,0,0.0,1,0,0.0,,,0.0,,1
2018,MT,PMN,1,1.0,40630.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0,1,0,0.0,1,1,1.0,1.0,100.0,100.0,0.0,0
2018,MT,PODE,2,1.061074074082154,1006574.0,False,1,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,2,1,1.0,2,2,1.0,1.8848825438789765,53.053703704107704,50.0,0.938925925917846,0
