ano_eleicao,sg_uf,sg_partido_norm,limiar,C,k,proporcao,lista_sem_recursos,massa_financeira,empate_corte
2022,CE,PATRIOTA,90,17,14,0.8235294117647058,False,0.9,True
2022,CE,PATRIOTA,95,17,16,0.9411764705882353,False,0.9666666666666667,True
2022,CE,PC DO B,50,2,1,0.5,False,0.9735973597359736,False
2022,CE,PC DO B,60,2,1,0.5,False,0.9735973597359736,False
2022,CE,PC DO B,70,2,1,0.5,False,0.9735973597359736,False
2022,CE,PC DO B,80,2,1,0.5,False,0.9735973597359736,False
2022,CE,PC DO B,90,2,1,0.5,False,0.9735973597359736,False
2022,CE,PC DO B,95,2,1,0.5,False,0.9735973597359736,False
2022,CE,PCB,50,2,0,0.0,True,,False
2022,CE,PCB,60,2,0,0.0,True,,False
2022,CE,PCB,70,2,0,0.0,True,,False
2022,CE,PCB,80,2,0,0.0,True,,False
2022,CE,PCB,90,2,0,0.0,True,,False
2022,CE,PCB,95,2,0,0.0,True,,False
2022,CE,PCO,50,1,1,1.0,False,1.0,False
2022,CE,PCO,60,1,1,1.0,False,1.0,False
2022,CE,PCO,70,1,1,1.0,False,1.0,False
2022,CE,PCO,80,1,1,1.0,False,1.0,False
2022,CE,PCO,90,1,1,1.0,False,1.0,False
2022,CE,PCO,95,1,1,1.0,False,1.0,False
2022,CE,PDT,50,19,4,0.21052631578947367,False,0.5178028465878394,True
2022,CE,PDT,60,19,5,0.2631578947368421,False,0.6321466039427633,True
2022,CE,PDT,70,19,6,0.3157894736842105,False,0.7464903612976873,True
2022,CE,PDT,80,19,7,0.3684210526315789,False,0.8608341186526113,False
2022,CE,PDT,90,19,9,0.47368421052631576,False,0.910097220779691,False
2022,CE,PDT,95,19,12,0.631578947368421,False,0.9653633701679043,False
2022,CE,PL,50,18,3,0.16666666666666666,False,0.5977102214920287,False
2022,CE,PL,60,18,4,0.2222222222222222,False,0.6879306322832783,False
2022,CE,PL,70,18,5,0.2777777777777778,False,0.7718303725132735,False
2022,CE,PL,80,18,6,0.3333333333333333,False,0.8192863085894708,False
2022,CE,PL,90,18,8,0.4444444444444444,False,0.9097795892087503,True
2022,CE,PL,95,18,9,0.5,False,0.9548897946043752,True
2022,CE,PMB,50,8,4,0.5,False,0.5238095238095238,False
2022,CE,PMB,60,8,5,0.625,False,0.6428571428571429,True
2022,CE,PMB,70,8,6,0.75,False,0.7619047619047619,True
2022,CE,PMB,80,8,7,0.875,False,0.8809523809523809,True
2022,CE,PMB,90,8,8,1.0,False,1.0,False
2022,CE,PMB,95,8,8,1.0,False,1.0,False
2022,CE,PMN,50,8,2,0.25,False,0.648854961832061,False
2022,CE,PMN,60,8,2,0.25,False,0.648854961832061,False
2022,CE,PMN,70,8,3,0.375,False,0.8015267175572519,False
2022,CE,PMN,80,8,3,0.375,False,0.8015267175572519,False
2022,CE,PMN,90,8,4,0.5,False,0.916030534351145,False
2022,CE,PMN,95,8,5,0.625,False,0.9541984732824428,False
2022,CE,PODE,50,18,8,0.4444444444444444,False,0.5192641786182475,True
2022,CE,PODE,60,18,10,0.5555555555555556,False,0.6468424189927907,True
2022,CE,PODE,70,18,11,0.6111111111111112,False,0.709512637040053,True
2022,CE,PODE,80,18,13,0.7222222222222222,False,0.8348530731345776,True
2022,CE,PODE,90,18,15,0.8333333333333334,False,0.9572076464074964,False
2022,CE,PODE,95,18,15,0.8333333333333334,False,0.9572076464074964,False
2022,CE,PP,50,16,3,0.1875,False,0.6129335058492098,False
2022,CE,PP,60,16,3,0.1875,False,0.6129335058492098,False
2022,CE,PP,70,16,5,0.3125,False,0.7641441202297387,False
2022,CE,PP,80,16,6,0.375,False,0.8078143450811617,False
2022,CE,PP,90,16,9,0.5625,False,0.9060105154687317,True
2022,CE,PP,95,16,12,0.75,False,0.9708496130956598,False
2022,CE,PROS,50,12,0,0.0,True,,False
2022,CE,PROS,60,12,0,0.0,True,,False
2022,CE,PROS,70,12,0,0.0,True,,False
2022,CE,PROS,80,12,0,0.0,True,,False
2022,CE,PROS,90,12,0,0.0,True,,False
2022,CE,PROS,95,12,0,0.0,True,,False
2022,CE,PSB,50,22,4,0.18181818181818182,False,0.5393149758105737,False
2022,CE,PSB,60,22,6,0.2727272727272727,False,0.6325801842539314,False
2022,CE,PSB,70,22,8,0.36363636363636365,False,0.7224250085368208,False
2022,CE,PSB,80,22,10,0.45454545454545453,False,0.8005749186439216,False
2022,CE,PSB,90,22,14,0.6363636363636364,False,0.9105129091576226,False
2022,CE,PSB,95,22,17,0.7727272727272727,False,0.9578524964633172,False
2022,CE,PSC,50,18,4,0.2222222222222222,False,0.52,True
2022,CE,PSC,60,18,5,0.2777777777777778,False,0.62,False
2022,CE,PSC,70,18,7,0.3888888888888889,False,0.73,False
2022,CE,PSC,80,18,9,0.5,False,0.81,True
2022,CE,PSC,90,18,12,0.6666666666666666,False,0.93,False
2022,CE,PSC,95,18,13,0.7222222222222222,False,0.96,False
2022,CE,PSD,50,17,3,0.17647058823529413,False,0.5237538706218297,True
2022,CE,PSD,60,17,4,0.23529411764705882,False,0.6562887815222237,False
2022,CE,PSD,70,17,5,0.29411764705882354,False,0.7165319228405846,True
2022,CE,PSD,80,17,7,0.4117647058823529,False,0.8249695772136342,False
2022,CE,PSD,90,17,9,0.5294117647058824,False,0.9132257792450329,False
2022,CE,PSD,95,17,11,0.6470588235294118,False,0.9560225068375965,False
2022,CE,PSDB,50,11,2,0.18181818181818182,False,0.9288142118666736,False
2022,CE,PSDB,60,11,2,0.18181818181818182,False,0.9288142118666736,False
2022,CE,PSDB,70,11,2,0.18181818181818182,False,0.9288142118666736,False
2022,CE,PSDB,80,11,2,0.18181818181818182,False,0.9288142118666736,False
2022,CE,PSDB,90,11,2,0.18181818181818182,False,0.9288142118666736,False
2022,CE,PSDB,95,11,3,0.2727272727272727,False,0.9501003434975875,False
2022,CE,PSOL,50,18,5,0.2777777777777778,False,0.5413099554289407,False
2022,CE,PSOL,60,18,6,0.3333333333333333,False,0.6328001084977319,False
2022,CE,PSOL,70,18,7,0.3888888888888889,False,0.7099926037715459,False
2022,CE,PSOL,80,18,9,0.5,False,0.8115211855289336,False
2022,CE,PSOL,90,18,12,0.6666666666666666,False,0.9249623857736518,False
2022,CE,PSOL,95,18,14,0.7777777777777778,False,0.9509498566031948,False
2022,CE,PT,50,15,2,0.13333333333333333,False,0.5021510832886993,True
2022,CE,PT,60,15,3,0.2,False,0.7220712657509034,False
2022,CE,PT,70,15,3,0.2,False,0.7220712657509034,False
2022,CE,PT,80,15,4,0.26666666666666666,False,0.8286102676276142,False
2022,CE,PT,90,15,6,0.4,False,0.9218991872492898,False
2022,CE,PT,95,15,8,0.5333333333333333,False,0.9596905157593532,False
2022,CE,PTB,50,19,1,0.05263157894736842,False,0.5049253169553921,False
2022,CE,PTB,60,19,2,0.10526315789473684,False,0.662304636525904,True
2022,CE,PTB,70,19,3,0.15789473684210525,False,0.8196839560964159,False
2022,CE,PTB,80,19,3,0.15789473684210525,False,0.8196839560964159,False
2022,CE,PTB,90,19,5,0.2631578947368421,False,0.9180316043903585,False
2022,CE,PTB,95,19,7,0.3684210526315789,False,0.9508189626342151,True
2022,CE,PV,50,2,1,0.5,False,0.7904066184890909,False
2022,CE,PV,60,2,1,0.5,False,0.7904066184890909,False
2022,CE,PV,70,2,1,0.5,False,0.7904066184890909,False
2022,CE,PV,80,2,2,1.0,False,1.0,False
2022,CE,PV,90,2,2,1.0,False,1.0,False
2022,CE,PV,95,2,2,1.0,False,1.0,False
2022,CE,REDE,50,4,1,0.25,False,0.6537722659746739,False
2022,CE,REDE,60,4,1,0.25,False,0.6537722659746739,False
2022,CE,REDE,70,4,2,0.5,False,0.9152811723645434,False
2022,CE,REDE,80,4,2,0.5,False,0.9152811723645434,False
2022,CE,REDE,90,4,2,0.5,False,0.9152811723645434,False
2022,CE,REDE,95,4,3,0.75,False,0.9620510344688855,False
2022,CE,REPUBLICANOS,50,16,3,0.1875,False,0.5683194051650622,False
2022,CE,REPUBLICANOS,60,16,4,0.25,False,0.6790774679966457,False
2022,CE,REPUBLICANOS,70,16,5,0.3125,False,0.7378593395102099,False
2022,CE,REPUBLICANOS,80,16,7,0.4375,False,0.8459365093757535,False
2022,CE,REPUBLICANOS,90,16,9,0.5625,False,0.9191106489041672,False
2022,CE,REPUBLICANOS,95,16,11,0.6875,False,0.9554714381537963,False
2022,CE,UNIAO,50,23,5,0.21739130434782608,False,0.5163032107553124,False
2022,CE,UNIAO,60,23,6,0.2608695652173913,False,0.6085356741148199,False
2022,CE,UNIAO,70,23,8,0.34782608695652173,False,0.7328631024245946,False
2022,CE,UNIAO,80,23,10,0.43478260869565216,False,0.8212790502369129,False
2022,CE,UNIAO,90,23,13,0.5652173913043478,False,0.9112072337632409,False
2022,CE,UNIAO,95,23,16,0.6956521739130435,False,0.9518292610757256,False
2022,CE,UP,50,1,1,1.0,False,1.0,False
2022,CE,UP,60,1,1,1.0,False,1.0,False
2022,CE,UP,70,1,1,1.0,False,1.0,False
2022,CE,UP,80,1,1,1.0,False,1.0,False
2022,CE,UP,90,1,1,1.0,False,1.0,False
2022,CE,UP,95,1,1,1.0,False,1.0,False
2022,DF,AGIR,50,8,3,0.375,False,0.6385549193844215,False
2022,DF,AGIR,60,8,3,0.375,False,0.6385549193844215,False
2022,DF,AGIR,70,8,4,0.5,False,0.8189998996432161,False
2022,DF,AGIR,80,8,4,0.5,False,0.8189998996432161,False
2022,DF,AGIR,90,8,5,0.625,False,0.9810384428168912,False
2022,DF,AGIR,95,8,5,0.625,False,0.9810384428168912,False
2022,DF,AVANTE,50,9,2,0.2222222222222222,False,0.5633803364411931,False
2022,DF,AVANTE,60,9,3,0.3333333333333333,False,0.8169015131918476,False
2022,DF,AVANTE,70,9,3,0.3333333333333333,False,0.8169015131918476,False
2022,DF,AVANTE,80,9,3,0.3333333333333333,False,0.8169015131918476,False
2022,DF,AVANTE,90,9,6,0.6666666666666666,False,0.9267606052767391,False
2022,DF,AVANTE,95,9,7,0.7777777777777778,False,0.9549295967466809,True
2022,DF,CIDADANIA,50,6,1,0.16666666666666666,False,0.5167853509664293,False
2022,DF,CIDADANIA,60,6,2,0.3333333333333333,False,0.7355035605289929,False
2022,DF,CIDADANIA,70,6,2,0.3333333333333333,False,0.7355035605289929,False
2022,DF,CIDADANIA,80,6,3,0.5,False,0.8219735503560529,True
2022,DF,CIDADANIA,90,6,4,0.6666666666666666,False,0.9084435401831129,False
2022,DF,CIDADANIA,95,6,5,0.8333333333333334,False,0.9694811800610377,False
2022,DF,DC,50,9,3,0.3333333333333333,False,0.517359985311199,False
2022,DF,DC,60,9,4,0.4444444444444444,False,0.6292790273570885,False
2022,DF,DC,70,9,5,0.5555555555555556,False,0.7343985727435153,False
2022,DF,DC,80,9,6,0.6666666666666666,False,0.826504205954991,False
2022,DF,DC,90,9,8,0.8888888888888888,False,0.9512408943294237,False
2022,DF,DC,95,9,8,0.8888888888888888,False,0.9512408943294237,False
2022,DF,MDB,50,8,2,0.25,False,0.5830856761170146,False
2022,DF,MDB,60,8,3,0.375,False,0.6821403354844812,False
2022,DF,MDB,70,8,4,0.5,False,0.7803391543624778,False
2022,DF,MDB,80,8,5,0.625,False,0.8726362083619775,False
2022,DF,MDB,90,8,6,0.75,False,0.9499245676256517,False
2022,DF,MDB,95,8,7,0.875,False,0.9849535488562755,False
2022,DF,NOVO,50,6,1,0.16666666666666666,False,0.904662943688981,False
2022,DF,NOVO,60,6,1,0.16666666666666666,False,0.904662943688981,False
2022,DF,NOVO,70,6,1,0.16666666666666666,False,0.904662943688981,False
2022,DF,NOVO,80,6,1,0.16666666666666666,False,0.904662943688981,False
2022,DF,NOVO,90,6,1,0.16666666666666666,False,0.904662943688981,False
2022,DF,NOVO,95,6,3,0.5,False,0.9589812378719491,True
2022,DF,PATRIOTA,50,7,1,0.14285714285714285,False,0.6753246753246753,False
2022,DF,PATRIOTA,60,7,1,0.14285714285714285,False,0.6753246753246753,False
2022,DF,PATRIOTA,70,7,2,0.2857142857142857,False,0.8051948051948052,False
2022,DF,PATRIOTA,80,7,2,0.2857142857142857,False,0.8051948051948052,False
2022,DF,PATRIOTA,90,7,4,0.5714285714285714,False,0.9090909090909091,True
2022,DF,PATRIOTA,95,7,5,0.7142857142857143,False,0.961038961038961,False
2022,DF,PC DO B,50,2,1,0.5,False,0.6688606761261459,False
2022,DF,PC DO B,60,2,1,0.5,False,0.6688606761261459,False
2022,DF,PC DO B,70,2,2,1.0,False,1.0,False
2022,DF,PC DO B,80,2,2,1.0,False,1.0,False
2022,DF,PC DO B,90,2,2,1.0,False,1.0,False
2022,DF,PC DO B,95,2,2,1.0,False,1.0,False
2022,DF,PCO,50,5,3,0.6,False,0.5999999999999999,True
2022,DF,PCO,60,5,3,0.6,False,0.5999999999999999,True
2022,DF,PCO,70,5,4,0.8,False,0.8,True
2022,DF,PCO,80,5,4,0.8,False,0.8,True
2022,DF,PCO,90,5,5,1.0,False,1.0,False
2022,DF,PCO,95,5,5,1.0,False,1.0,False
2022,DF,PDT,50,9,4,0.4444444444444444,False,0.5250980488887793,False
2022,DF,PDT,60,9,5,0.5555555555555556,False,0.6266002318640389,False
2022,DF,PDT,70,9,6,0.6666666666666666,False,0.7271157593547273,True
2022,DF,PDT,80,9,7,0.7777777777777778,False,0.8276312868454158,False
2022,DF,PDT,90,9,8,0.8888888888888888,False,0.9241508596235909,False
2022,DF,PDT,95,9,9,1.0,False,1.0,False
2022,DF,PL,50,8,2,0.25,False,0.6606260296540363,False
2022,DF,PL,60,8,2,0.25,False,0.6606260296540363,False
2022,DF,PL,70,8,3,0.375,False,0.7564132737114615,False
2022,DF,PL,80,8,4,0.5,False,0.8333725582489998,False
2022,DF,PL,90,8,5,0.625,False,0.9009178630265945,False
2022,DF,PL,95,8,7,0.875,False,0.9795245940221229,False
2022,DF,PMN,50,9,1,0.1111111111111111,False,0.8296007673060001,False
2022,DF,PMN,60,9,1,0.1111111111111111,False,0.8296007673060001,False
2022,DF,PMN,70,9,1,0.1111111111111111,False,0.8296007673060001,False
2022,DF,PMN,80,9,1,0.1111111111111111,False,0.8296007673060001,False
2022,DF,PMN,90,9,2,0.2222222222222222,False,0.9695681022709662,False
2022,DF,PMN,95,9,2,0.2222222222222222,False,0.9695681022709662,False
2022,DF,PODE,50,9,3,0.3333333333333333,False,0.5361072894840695,False
2022,DF,PODE,60,9,4,0.4444444444444444,False,0.6389641707020868,False
2022,DF,PODE,70,9,5,0.5555555555555556,False,0.7274210885495817,False
2022,DF,PODE,80,9,6,0.6666666666666666,False,0.8065124158666687,False
2022,DF,PODE,90,9,8,0.8888888888888888,False,0.9427838839019987,False
2022,DF,PODE,95,9,9,1.0,False,1.0,False
2022,DF,PP,50,9,3,0.3333333333333333,False,0.5175521470963796,False
2022,DF,PP,60,9,4,0.4444444444444444,False,0.6748820051380041,False
2022,DF,PP,70,9,5,0.5555555555555556,False,0.7663868813813677,False
2022,DF,PP,80,9,6,0.6666666666666666,False,0.8477418198498698,False
2022,DF,PP,90,9,7,0.7777777777777778,False,0.9186248092488124,False
2022,DF,PP,95,9,8,0.8888888888888888,False,0.9731657254418289,False
2022,DF,PROS,50,8,1,0.125,False,0.7272727272727273,False
2022,DF,PROS,60,8,1,0.125,False,0.7272727272727273,False
2022,DF,PROS,70,8,1,0.125,False,0.7272727272727273,False
2022,DF,PROS,80,8,2,0.25,False,0.9090909090909091,False
2022,DF,PROS,90,8,2,0.25,False,0.9090909090909091,False
2022,DF,PROS,95,8,3,0.375,False,1.0,False
2022,DF,PRTB,50,3,1,0.3333333333333333,False,0.5447151944835623,False
2022,DF,PRTB,60,3,2,0.6666666666666666,False,0.7723575972417812,True
2022,DF,PRTB,70,3,2,0.6666666666666666,False,0.7723575972417812,True
2022,DF,PRTB,80,3,3,1.0,False,1.0,False
2022,DF,PRTB,90,3,3,1.0,False,1.0,False
2022,DF,PRTB,95,3,3,1.0,False,1.0,False
2022,DF,PSB,50,9,2,0.2222222222222222,False,0.7376403772900497,False
2022,DF,PSB,60,9,2,0.2222222222222222,False,0.7376403772900497,False
2022,DF,PSB,70,9,2,0.2222222222222222,False,0.7376403772900497,False
2022,DF,PSB,80,9,4,0.4444444444444444,False,0.8572054635720416,False
2022,DF,PSB,90,9,6,0.6666666666666666,False,0.922732141902586,False
2022,DF,PSB,95,9,7,0.7777777777777778,False,0.9527607342277488,True
2022,DF,PSC,50,9,3,0.3333333333333333,False,0.5228519195612431,True
2022,DF,PSC,60,9,4,0.4444444444444444,False,0.6343692870201096,False
2022,DF,PSC,70,9,5,0.5555555555555556,False,0.7257769652650823,True
2022,DF,PSC,80,9,6,0.6666666666666666,False,0.8171846435100548,False
2022,DF,PSC,90,9,8,0.8888888888888888,False,0.9542961608775137,False
2022,DF,PSC,95,9,8,0.8888888888888888,False,0.9542961608775137,False
2022,DF,PSD,50,9,4,0.4444444444444444,False,0.6052631578947368,True
2022,DF,PSD,60,9,4,0.4444444444444444,False,0.6052631578947368,True
2022,DF,PSD,70,9,5,0.5555555555555556,False,0.7368421052631579,False
2022,DF,PSD,80,9,6,0.6666666666666666,False,0.8289473684210527,False
2022,DF,PSD,90,9,7,0.7777777777777778,False,0.9078947368421053,False
2022,DF,PSD,95,9,8,0.8888888888888888,False,0.9736842105263158,False
2022,DF,PSDB,50,3,1,0.3333333333333333,False,0.9836513687074118,False
2022,DF,PSDB,60,3,1,0.3333333333333333,False,0.9836513687074118,False
2022,DF,PSDB,70,3,1,0.3333333333333333,False,0.9836513687074118,False
2022,DF,PSDB,80,3,1,0.3333333333333333,False,0.9836513687074118,False
2022,DF,PSDB,90,3,1,0.3333333333333333,False,0.9836513687074118,False
2022,DF,PSDB,95,3,1,0.3333333333333333,False,0.9836513687074118,False
2022,DF,PSOL,50,6,3,0.5,False,0.6568643757540745,False
2022,DF,PSOL,60,6,3,0.5,False,0.6568643757540745,False
2022,DF,PSOL,70,6,4,0.6666666666666666,False,0.7755557977993506,False
2022,DF,PSOL,80,6,5,0.8333333333333334,False,0.8878036276963899,False
2022,DF,PSOL,90,6,6,1.0,False,1.0,False
2022,DF,PSOL,95,6,6,1.0,False,1.0,False
2022,DF,PSTU,50,2,1,0.5,False,0.5,True
2022,DF,PSTU,60,2,2,1.0,False,1.0,False
2022,DF,PSTU,70,2,2,1.0,False,1.0,False
2022,DF,PSTU,80,2,2,1.0,False,1.0,False
2022,DF,PSTU,90,2,2,1.0,False,1.0,False
2022,DF,PSTU,95,2,2,1.0,False,1.0,False
2022,DF,PT,50,4,1,0.25,False,0.5911470678774534,False
2022,DF,PT,60,4,2,0.5,False,0.7778375542830984,False
2022,DF,PT,70,4,2,0.5,False,0.7778375542830984,False
2022,DF,PT,80,4,3,0.75,False,0.8937161777032087,False
2022,DF,PT,90,4,4,1.0,False,1.0,False
2022,DF,PT,95,4,4,1.0,False,1.0,False
2022,DF,PTB,50,9,2,0.2222222222222222,False,0.5340909090909091,False
2022,DF,PTB,60,9,3,0.3333333333333333,False,0.7159090909090909,False
2022,DF,PTB,70,9,3,0.3333333333333333,False,0.7159090909090909,False
2022,DF,PTB,80,9,4,0.4444444444444444,False,0.8636363636363636,False
2022,DF,PTB,90,9,5,0.5555555555555556,False,0.9318181818181818,True
2022,DF,PTB,95,9,6,0.6666666666666666,False,1.0,False
2022,DF,PV,50,2,1,0.5,False,0.8035971109838683,False
2022,DF,PV,60,2,1,0.5,False,0.8035971109838683,False
2022,DF,PV,70,2,1,0.5,False,0.8035971109838683,False
2022,DF,PV,80,2,1,0.5,False,0.8035971109838683,False
2022,DF,PV,90,2,2,1.0,False,1.0,False
2022,DF,PV,95,2,2,1.0,False,1.0,False
2022,DF,REDE,50,3,2,0.6666666666666666,False,0.7169760112366844,False
2022,DF,REDE,60,3,2,0.6666666666666666,False,0.7169760112366844,False
2022,DF,REDE,70,3,2,0.6666666666666666,False,0.7169760112366844,False
2022,DF,REDE,80,3,3,1.0,False,1.0,False
2022,DF,REDE,90,3,3,1.0,False,1.0,False
2022,DF,REDE,95,3,3,1.0,False,1.0,False
2022,DF,REPUBLICANOS,50,9,3,0.3333333333333333,False,0.5431914043569149,False
2022,DF,REPUBLICANOS,60,9,4,0.4444444444444444,False,0.645692503917849,False
2022,DF,REPUBLICANOS,70,9,5,0.5555555555555556,False,0.7310207048742077,False
2022,DF,REPUBLICANOS,80,9,6,0.6666666666666666,False,0.8105114487644367,False
2022,DF,REPUBLICANOS,90,9,8,0.8888888888888888,False,0.9512759772771006,False
2022,DF,REPUBLICANOS,95,9,8,0.8888888888888888,False,0.9512759772771006,False
2022,DF,SOLIDARIEDADE,50,7,2,0.2857142857142857,False,0.7232142857142857,False
2022,DF,SOLIDARIEDADE,60,7,2,0.2857142857142857,False,0.7232142857142857,False
2022,DF,SOLIDARIEDADE,70,7,2,0.2857142857142857,False,0.7232142857142857,False
2022,DF,SOLIDARIEDADE,80,7,3,0.42857142857142855,False,1.0,False
2022,DF,SOLIDARIEDADE,90,7,3,0.42857142857142855,False,1.0,False
2022,DF,SOLIDARIEDADE,95,7,3,0.42857142857142855,False,1.0,False
2022,DF,UNIAO,50,9,3,0.3333333333333333,False,0.6702790998961367,False
2022,DF,UNIAO,60,9,3,0.3333333333333333,False,0.6702790998961367,False
2022,DF,UNIAO,70,9,4,0.4444444444444444,False,0.7722333517494203,False
2022,DF,UNIAO,80,9,5,0.5555555555555556,False,0.8386901986119756,False
2022,DF,UNIAO,90,9,6,0.6666666666666666,False,0.9011793831536391,False
2022,DF,UNIAO,95,9,8,0.8888888888888888,False,0.9757839133324173,False
2022,DF,UP,50,1,1,1.0,False,1.0,False
2022,DF,UP,60,1,1,1.0,False,1.0,False
2022,DF,UP,70,1,1,1.0,False,1.0,False
2022,DF,UP,80,1,1,1.0,False,1.0,False
2022,DF,UP,90,1,1,1.0,False,1.0,False
2022,DF,UP,95,1,1,1.0,False,1.0,False
2022,ES,AGIR,50,3,0,0.0,True,,False
2022,ES,AGIR,60,3,0,0.0,True,,False
2022,ES,AGIR,70,3,0,0.0,True,,False
2022,ES,AGIR,80,3,0,0.0,True,,False
2022,ES,AGIR,90,3,0,0.0,True,,False
2022,ES,AGIR,95,3,0,0.0,True,,False
2022,ES,AVANTE,50,7,1,0.14285714285714285,False,1.0,False
2022,ES,AVANTE,60,7,1,0.14285714285714285,False,1.0,False
2022,ES,AVANTE,70,7,1,0.14285714285714285,False,1.0,False
2022,ES,AVANTE,80,7,1,0.14285714285714285,False,1.0,False
2022,ES,AVANTE,90,7,1,0.14285714285714285,False,1.0,False
2022,ES,AVANTE,95,7,1,0.14285714285714285,False,1.0,False
2022,ES,CIDADANIA,50,2,1,0.5,False,1.0,False
2022,ES,CIDADANIA,60,2,1,0.5,False,1.0,False
2022,ES,CIDADANIA,70,2,1,0.5,False,1.0,False
2022,ES,CIDADANIA,80,2,1,0.5,False,1.0,False
2022,ES,CIDADANIA,90,2,1,0.5,False,1.0,False
2022,ES,CIDADANIA,95,2,1,0.5,False,1.0,False
2022,ES,DC,50,8,4,0.5,False,0.5786770854421744,False
2022,ES,DC,60,8,5,0.625,False,0.6923014461882421,True
2022,ES,DC,70,8,6,0.75,False,0.8059258069343098,False
2022,ES,DC,80,8,6,0.75,False,0.8059258069343098,False
2022,ES,DC,90,8,7,0.875,False,0.9029629034671549,True
2022,ES,DC,95,8,8,1.0,False,1.0,False
2022,ES,NOVO,50,1,1,1.0,False,1.0,False
2022,ES,NOVO,60,1,1,1.0,False,1.0,False
2022,ES,NOVO,70,1,1,1.0,False,1.0,False
2022,ES,NOVO,80,1,1,1.0,False,1.0,False
2022,ES,NOVO,90,1,1,1.0,False,1.0,False
2022,ES,NOVO,95,1,1,1.0,False,1.0,False
2022,ES,PATRIOTA,50,11,3,0.2727272727272727,False,0.5514705882352942,False
2022,ES,PATRIOTA,60,11,4,0.36363636363636365,False,0.6397058823529411,False
2022,ES,PATRIOTA,70,11,5,0.45454545454545453,False,0.7181372549019608,True
2022,ES,PATRIOTA,80,11,7,0.6363636363636364,False,0.8668300653594772,False
2022,ES,PATRIOTA,90,11,8,0.7272727272727273,False,0.9068627450980392,False
2022,ES,PATRIOTA,95,11,10,0.9090909090909091,False,0.9689542483660131,True
2022,ES,PC DO B,50,2,1,0.5,False,0.9753086419753086,False
2022,ES,PC DO B,60,2,1,0.5,False,0.9753086419753086,False
2022,ES,PC DO B,70,2,1,0.5,False,0.9753086419753086,False
2022,ES,PC DO B,80,2,1,0.5,False,0.9753086419753086,False
2022,ES,PC DO B,90,2,1,0.5,False,0.9753086419753086,False
2022,ES,PC DO B,95,2,1,0.5,False,0.9753086419753086,False
2022,ES,PDT,50,11,2,0.18181818181818182,False,0.6292121499762696,False
2022,ES,PDT,60,11,2,0.18181818181818182,False,0.6292121499762696,False
2022,ES,PDT,70,11,4,0.36363636363636365,False,0.7478642619838634,True
2022,ES,PDT,80,11,5,0.45454545454545453,False,0.8071903179876602,True
2022,ES,PDT,90,11,8,0.7272727272727273,False,0.9258424299952539,True
2022,ES,PDT,95,11,9,0.8181818181818182,False,0.9555054579971524,True
2022,ES,PL,50,11,6,0.5454545454545454,False,0.5559502664298401,True
2022,ES,PL,60,11,7,0.6363636363636364,False,0.6447602131438721,True
2022,ES,PL,70,11,8,0.7272727272727273,False,0.7335701598579041,True
2022,ES,PL,80,11,9,0.8181818181818182,False,0.822380106571936,True
2022,ES,PL,90,11,10,0.9090909090909091,False,0.911190053285968,True
2022,ES,PL,95,11,11,1.0,False,1.0,False
2022,ES,PMB,50,6,0,0.0,True,,False
2022,ES,PMB,60,6,0,0.0,True,,False
2022,ES,PMB,70,6,0,0.0,True,,False
2022,ES,PMB,80,6,0,0.0,True,,False
2022,ES,PMB,90,6,0,0.0,True,,False
2022,ES,PMB,95,6,0,0.0,True,,False
2022,ES,PODE,50,11,3,0.2727272727272727,False,0.5696380885924773,False
2022,ES,PODE,60,11,4,0.36363636363636365,False,0.6367332698165618,True
2022,ES,PODE,70,11,5,0.45454545454545453,False,0.7038284510406463,True
2022,ES,PODE,80,11,7,0.6363636363636364,False,0.8313092953664067,False
2022,ES,PODE,90,11,9,0.8181818181818182,False,0.9359777780759786,False
2022,ES,PODE,95,11,10,0.9090909090909091,False,0.9802605976838743,False
2022,ES,PP,50,11,4,0.36363636363636365,False,0.5548691023484903,False
2022,ES,PP,60,11,5,0.45454545454545453,False,0.689534182950648,False
2022,ES,PP,70,11,6,0.5454545454545454,False,0.7843541257134924,False
2022,ES,PP,80,11,7,0.6363636363636364,False,0.835826546807309,False
2022,ES,PP,90,11,9,0.8181818181818182,False,0.919012895714155,False
2022,ES,PP,95,11,10,0.9090909090909091,False,0.9604262180249711,False
2022,ES,PRTB,50,8,0,0.0,True,,False
2022,ES,PRTB,60,8,0,0.0,True,,False
2022,ES,PRTB,70,8,0,0.0,True,,False
2022,ES,PRTB,80,8,0,0.0,True,,False
2022,ES,PRTB,90,8,0,0.0,True,,False
2022,ES,PRTB,95,8,0,0.0,True,,False
2022,ES,PSB,50,11,3,0.2727272727272727,False,0.5733990062167498,False
2022,ES,PSB,60,11,4,0.36363636363636365,False,0.6741526180448207,True
2022,ES,PSB,70,11,5,0.45454545454545453,False,0.7749062298728918,False
2022,ES,PSB,80,11,6,0.5454545454545454,False,0.8206585709460336,False
2022,ES,PSB,90,11,9,0.8181818181818182,False,0.9345101523117538,True
2022,ES,PSB,95,11,10,0.9090909090909091,False,0.9697739164515787,False
2022,ES,PSC,50,10,2,0.2,False,0.6557377049180327,False
2022,ES,PSC,60,10,2,0.2,False,0.6557377049180327,False
2022,ES,PSC,70,10,3,0.3,False,0.7704918032786885,False
2022,ES,PSC,80,10,4,0.4,False,0.8524590163934426,False
