ano,uf,partido,C,recebedores,R_l,NECr,k,soma_w,E,H_eleitos,esperado_eleitos,G_comp,H_comp,empate_fronteira,q,n_no_bloco,E_maior_k,k_igual_C,k_maior_recebedores
2018,PA,PSC,2,1,2300013.2,1.0,1,1.0,0,0.0,0.0,1,1.0,False,2300013.2,1,False,False,False
2018,PA,PSD,4,4,1406005.1500000001,2.051687440273143,2,2.0,3,2.0,1.5,3,2.0,False,305338.75,1,True,False,False
2018,PA,PSDB,6,6,1895869.21,2.662302229513351,3,3.0,2,1.0,1.0,4,2.0,False,167120.35,1,False,False,False
2018,PA,PSL,2,1,1928.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1928.0,1,False,False,False
2018,PA,PSOL,18,18,977934.6799999999,3.1088700648733223,3,3.0,1,1.0,0.16666666666666666,1,1.0,False,52789.65,1,False,False,False
2018,PA,PT,7,7,2411743.59,4.199652056642575,4,4.0,2,2.0,1.1428571428571428,4,3.0,False,414790.29000000004,1,False,False,False
2018,PA,PTB,2,2,1383538.05,1.3900667423513253,1,1.0,2,1.0,1.0,1,0.0,False,1150000.0,1,True,False,False
2018,PA,PTC,5,2,2380.0,1.1245136186770428,1,1.0,0,0.0,0.0,2,1.0,False,2240.0,1,False,False,False
2018,PA,PV,2,2,258283.39,1.1228459790087546,1,1.0,0,0.0,0.0,1,1.0,False,243283.39,1,False,False,False
2018,PA,REDE,5,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,PA,SOLIDARIEDADE,3,3,270000.0,1.1626794258373205,1,1.0,0,0.0,0.0,0,0.0,False,250000.0,1,False,False,False
2018,PB,AVANTE,11,6,261750.0,1.6102099930439264,2,2.0,0,0.0,0.0,2,0.0,False,50000.0,1,False,False,False
2018,PB,DC,1,1,11944.56,1.0,1,1.0,0,0.0,0.0,0,0.0,False,11944.56,1,False,True,False
2018,PB,DEM,2,2,1110476.36,1.0366688824026158,1,1.0,1,1.0,0.5,1,1.0,False,1090476.36,1,False,False,False
2018,PB,MDB,10,10,2269800.0,2.125647743878063,2,2.0,0,0.0,0.0,3,2.0,False,350000.0,1,False,False,False
2018,PB,NOVO,2,2,4848.0599999999995,1.9746101538070058,2,2.0,0,0.0,0.0,0,0.0,False,2149.16,1,False,True,False
2018,PB,PATRI,10,1,50000.0,1.0,1,1.0,0,0.0,0.0,1,0.0,False,50000.0,1,False,False,False
2018,PB,PC DO B,4,4,109590.0,1.7943790395099877,2,2.0,0,0.0,0.0,0,0.0,False,13233.0,1,False,False,False
2018,PB,PDT,1,1,570000.0,1.0,1,1.0,1,1.0,1.0,1,1.0,False,570000.0,1,False,True,False
2018,PB,PHS,5,5,42750.0,3.95095257397649,4,3.9999999999999996,0,0.0,0.0,0,0.0,True,5000.0,3,False,False,False
2018,PB,PMN,2,1,250000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,250000.0,1,False,False,False
2018,PB,PODE,2,1,1000000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1000000.0,1,False,False,False
2018,PB,PP,7,7,3815103.0100000007,4.0667005895863015,4,4.0,1,1.0,0.5714285714285714,4,2.0,False,303548.7,1,False,False,False
2018,PB,PPL,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,PB,PPS,3,1,174000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,174000.0,1,False,False,False
2018,PB,PR,2,2,1760000.0,1.1200462829042521,1,1.0,1,1.0,0.5,1,1.0,False,1660000.0,1,False,False,False
2018,PB,PRB,3,3,1465611.06,1.9154900590842021,2,2.0,1,1.0,0.6666666666666666,2,2.0,False,566722.9,1,False,False,False
2018,PB,PROS,1,1,350000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,350000.0,1,False,True,False
2018,PB,PRP,5,2,25000.0,1.923076923076923,2,2.0,0,0.0,0.0,0,0.0,False,10000.0,1,False,False,False
2018,PB,PRTB,7,5,13695.0,3.661566326627729,4,4.0,0,0.0,0.0,0,0.0,False,1675.0,1,False,False,False
2018,PB,PSB,4,2,1270000.0,1.8735044720641187,2,2.0,1,1.0,0.5,2,1.0,False,470000.0,1,False,False,False
2018,PB,PSC,3,2,1300026.4,1.5504728696584997,2,2.0,0,0.0,0.0,2,2.0,False,300013.2,1,False,False,False
2018,PB,PSD,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,PB,PSDB,8,7,3035700.0,3.621273329363039,4,4.0,3,3.0,1.5,1,1.0,False,152250.0,1,False,False,False
2018,PB,PSL,14,13,541987.9299999999,2.177493817366558,2,2.0,1,1.0,0.14285714285714285,0,0.0,False,33999.979999999996,1,False,False,False
2018,PB,PSOL,5,5,27878.649999999998,4.984218845703945,5,5.0,0,0.0,0.0,1,1.0,False,5197.23,1,False,True,False
2018,PB,PT,4,4,909826.4099999999,2.4611712878028293,2,2.0,1,1.0,0.5,1,1.0,False,398500.0,1,False,False,False
2018,PB,PTB,2,2,1620539.69,1.5195425232627477,2,2.0,1,1.0,1.0,1,1.0,False,354652.0,1,False,True,False
2018,PB,PTC,6,2,65000.0,1.55045871559633,2,2.0,0,0.0,0.0,0,0.0,False,15000.0,1,False,False,False
2018,PB,PV,5,2,42700.0,1.837456791865281,2,2.0,0,0.0,0.0,2,0.0,False,15000.0,1,False,False,False
2018,PB,REDE,4,2,140800.0,1.011428198262914,1,1.0,0,0.0,0.0,1,1.0,False,140000.0,1,False,False,False
2018,PB,SOLIDARIEDADE,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,PE,AVANTE,6,3,977000.0,1.016543219079974,1,1.0,0,0.0,0.0,1,1.0,False,969000.0,1,False,False,False
2018,PE,DC,15,15,57000.0,8.042079207920791,8,8.000000000000002,0,0.0,0.0,0,0.0,True,2600.0,7,False,False,False
2018,PE,DEM,4,3,1690000.0,2.449275362318841,2,2.0,1,1.0,0.5,2,2.0,False,400000.0,1,False,False,False
2018,PE,MDB,2,1,841444.32,1.0,1,1.0,1,1.0,0.5,1,1.0,False,841444.32,1,False,False,False
2018,PE,NOVO,9,9,38304.850000000006,2.926915276309749,3,3.0,0,0.0,0.0,0,0.0,False,4099.16,1,False,False,False
2018,PE,PATRI,35,24,391112.80999999994,1.5714211163921858,2,2.0,1,1.0,0.05714285714285714,2,1.0,True,6608.97,3,False,False,False
2018,PE,PC DO B,1,1,1348940.57,1.0,1,1.0,1,1.0,1.0,1,1.0,False,1348940.57,1,False,True,False
2018,PE,PCB,4,4,112611.11,2.167020269368432,2,2.0,0,0.0,0.0,0,0.0,False,24713.38,1,False,False,False
2018,PE,PDT,9,3,794097.96,1.3873566671788167,1,1.0,2,1.0,0.2222222222222222,1,1.0,False,665000.0,1,True,False,False
2018,PE,PHS,10,10,445929.67000000004,6.033103378335058,6,6.0,1,1.0,0.6,1,0.0,False,27405.6,1,False,False,False
2018,PE,PMN,11,1,170000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,170000.0,1,False,False,False
2018,PE,PODE,2,1,1000000.0,1.0,1,1.0,1,1.0,0.5,1,1.0,False,1000000.0,1,False,False,False
2018,PE,PP,8,4,7431501.15,3.9360810052949313,4,4.0,2,2.0,1.0,3,3.0,False,1500000.0,1,False,False,False
2018,PE,PPL,17,11,12590.0,7.5796407386066145,8,8.0,0,0.0,0.0,0,0.0,True,715.0,6,False,False,False
2018,PE,PPS,4,4,1407997.57,1.1642292302617177,1,1.0,1,1.0,0.25,1,1.0,False,1302797.57,1,False,False,False
2018,PE,PR,11,9,3324000.0,2.1206213746968956,2,2.0,1,1.0,0.18181818181818182,2,2.0,False,1400000.0,1,False,False,False
2018,PE,PRB,3,2,1673075.27,1.9097643068911914,2,2.0,2,2.0,1.3333333333333333,2,2.0,False,654699.58,1,False,False,False
2018,PE,PROS,19,1,1160800.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,1160800.0,1,False,False,False
2018,PE,PRP,14,3,117200.0,1.0383975711978903,1,1.0,0,0.0,0.0,1,0.0,False,115000.0,1,False,False,False
2018,PE,PRTB,3,2,24500.0,1.6896551724137931,2,2.0,0,0.0,0.0,0,0.0,False,7000.0,1,False,False,False
2018,PE,PSB,16,13,9588949.47,8.016864734448822,8,8.0,5,5.0,2.5,6,6.0,False,318381.19,1,False,False,False
2018,PE,PSC,6,1,480000.0,1.0,1,1.0,1,1.0,0.16666666666666666,1,1.0,False,480000.0,1,False,False,False
2018,PE,PSD,1,1,1076019.51,1.0,1,1.0,1,1.0,1.0,1,1.0,False,1076019.51,1,False,True,False
2018,PE,PSDB,4,4,1521750.0,2.256213870518051,2,2.0,0,0.0,0.0,2,1.0,False,302250.0,1,False,False,False
2018,PE,PSL,11,11,2342000.0,1.61194273730539,2,2.0,1,1.0,0.18181818181818182,2,1.0,False,400000.0,1,False,False,False
2018,PE,PSOL,31,31,170750.0,11.99361604743251,12,12.0,0,0.0,0.0,1,1.0,False,4500.0,1,False,False,False
2018,PE,PSTU,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,PE,PT,16,16,2455205.0,3.986003885872765,4,4.0,2,2.0,0.5,2,2.0,False,353705.0,1,False,False,False
2018,PE,PTB,7,4,1428161.93,1.470528496429051,1,1.0,0,0.0,0.0,1,1.0,False,1150000.0,1,False,False,False
2018,PE,PTC,5,5,5000.0,4.999999999999999,5,5.0,0,0.0,0.0,0,0.0,True,1000.0,5,False,True,False
2018,PE,PV,8,8,506418.31,4.965000785715135,5,5.0,0,0.0,0.0,1,1.0,True,47733.33,2,False,False,False
2018,PE,REDE,26,15,93000.0,2.679799719905313,3,3.0,0,0.0,0.0,1,0.0,False,4200.0,1,False,False,False
2018,PE,SOLIDARIEDADE,6,6,1836400.0,2.0680925758353923,2,2.0,1,1.0,0.3333333333333333,1,1.0,False,900000.0,1,False,False,False
2018,PI,AVANTE,2,2,180020.0,1.0573242581474278,1,1.0,0,0.0,0.0,1,1.0,False,175000.0,1,False,False,False
2018,PI,DC,8,3,30100.0,1.9162242761362913,2,2.0,0,0.0,0.0,0,0.0,False,6600.0,1,False,False,False
2018,PI,DEM,1,1,732152.2,1.0,1,1.0,0,0.0,0.0,1,1.0,False,732152.2,1,False,True,False
2018,PI,MDB,3,3,647500.0,2.1246654525298916,2,2.0,1,1.0,0.6666666666666666,1,1.0,False,308750.0,1,False,False,False
2018,PI,PATRI,1,1,5998.2,1.0,1,1.0,0,0.0,0.0,0,0.0,False,5998.2,1,False,True,False
2018,PI,PC DO B,1,1,33267.5,1.0,1,1.0,0,0.0,0.0,0,0.0,False,33267.5,1,False,True,False
2018,PI,PCB,1,1,30543.02,1.0,1,1.0,0,0.0,0.0,0,0.0,False,30543.02,1,False,True,False
2018,PI,PDT,1,1,601500.0,1.0,1,1.0,1,1.0,1.0,1,1.0,False,601500.0,1,False,True,False
2018,PI,PHS,4,4,139000.0,1.7270939483328862,2,2.0,0,0.0,0.0,1,1.0,False,31000.0,1,False,False,False
2018,PI,PMN,4,1,80000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,80000.0,1,False,False,False
2018,PI,PODE,2,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2018,PI,PP,5,5,7597280.5,3.3672213377598466,3,3.0,2,2.0,1.2,3,3.0,False,2300000.0,1,False,False,False
2018,PI,PPS,4,4,200926.43,2.3503799515595722,2,2.0,0,0.0,0.0,0,0.0,False,73008.01,1,False,False,False
2018,PI,PR,1,1,1350000.0,1.0,1,1.0,1,1.0,1.0,1,1.0,False,1350000.0,1,False,True,False
2018,PI,PRB,5,3,1721043.7799999998,2.45607303502551,2,2.0,0,0.0,0.0,1,1.0,False,447455.61,1,False,False,False
2018,PI,PROS,6,1,123500.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,123500.0,1,False,False,False
2018,PI,PRP,10,7,68470.0,5.144737935167496,5,5.0,0,0.0,0.0,0,0.0,False,8440.0,1,False,False,False
2018,PI,PRTB,8,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2018,PI,PSB,4,4,1850000.0,1.7363401146567907,2,2.0,1,1.0,0.5,3,2.0,False,530000.0,1,False,False,False
2018,PI,PSC,6,1,280000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,280000.0,1,False,False,False
2018,PI,PSD,1,1,792013.2,1.0,1,1.0,1,1.0,1.0,1,1.0,False,792013.2,1,False,True,False
2018,PI,PSDB,5,4,373009.77,2.383734118333347,2,2.0,0,0.0,0.0,0,0.0,False,100000.0,1,False,False,False
2018,PI,PSL,6,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2018,PI,PSOL,7,7,22896.68,6.493019706459571,6,6.0,0,0.0,0.0,0,0.0,False,2320.0,1,False,False,False
2018,PI,PSTU,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,PI,PT,7,7,2966500.0,4.045212551706465,4,4.0,2,2.0,1.1428571428571428,4,4.0,True,403500.0,2,False,False,False
2018,PI,PTB,1,1,1877821.74,1.0,1,1.0,0,0.0,0.0,1,1.0,False,1877821.74,1,False,True,False
2018,PI,PTC,1,1,560000.0,1.0,1,1.0,1,1.0,1.0,0,0.0,False,560000.0,1,False,True,False
2018,PI,PV,9,9,165157.48,8.205625284740144,8,8.0,0,0.0,0.0,0,0.0,False,12816.0,1,False,False,False
2018,PI,REDE,5,1,190000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,190000.0,1,False,False,False
2018,PI,SOLIDARIEDADE,3,1,630000.0,1.0,1,1.0,0,0.0,0.0,1,0.0,False,630000.0,1,False,False,False
2018,PR,AVANTE,6,5,132704.86,1.597879069254446,2,2.0,0,0.0,0.0,0,0.0,False,23368.0,1,False,False,False
2018,PR,DC,7,7,68300.0,3.4522264240307265,3,3.0,0,0.0,0.0,0,0.0,True,7900.0,2,False,False,False
2018,PR,DEM,4,2,1640000.0,1.958066394874782,2,2.0,1,1.0,0.5,2,2.0,False,700000.0,1,False,False,False
2018,PR,MDB,18,15,3961000.0,3.400903922398064,3,3.0,2,2.0,0.3333333333333333,3,2.0,False,200000.0,1,False,False,False
2018,PR,NOVO,16,16,178486.56,11.11179148961576,11,11.0,0,0.0,0.0,0,0.0,False,6049.16,1,False,False,False
2018,PR,PATRI,4,1,109100.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,109100.0,1,False,False,False
2018,PR,PC DO B,15,1,5000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,5000.0,1,False,False,False
2018,PR,PCO,1,1,1600.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1600.0,1,False,True,False
2018,PR,PDT,9,9,1158000.0,2.8499980871982555,3,3.0,1,1.0,0.3333333333333333,3,3.0,False,130000.0,1,False,False,False
2018,PR,PHS,11,8,223208.0,2.4362579861543288,2,2.0,0,0.0,0.0,2,2.0,False,73194.0,1,False,False,False
2018,PR,PMB,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,PR,PMN,3,1,500000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,500000.0,1,False,False,False
2018,PR,PODE,9,4,631174.42,1.5102172374604046,2,2.0,1,1.0,0.2222222222222222,0,0.0,False,86608.87,1,False,False,False
2018,PR,PP,10,10,8382925.83,6.245626436889376,6,6.0,2,2.0,1.2,5,5.0,False,529887.0,1,False,False,False
2018,PR,PPL,25,24,37300.0,20.39715584225187,20,20.000000000000004,0,0.0,0.0,0,0.0,True,1200.0,10,False,False,False
2018,PR,PPS,4,4,1388808.4400000002,1.3826889075292257,1,1.0,1,1.0,0.25,1,1.0,False,1168128.11,1,False,False,False
2018,PR,PR,3,3,6479092.1899999995,2.967548285005992,3,3.0,3,3.0,3.0,3,3.0,True,2000000.0,2,False,True,False
2018,PR,PRB,22,22,2049117.01,4.467662016603606,4,4.0,2,2.0,0.36363636363636365,2,2.0,False,114131.05,1,False,False,False
2018,PR,PROS,5,3,881600.0,2.5768943899046506,3,3.0,2,1.0,1.2,2,1.0,False,150000.0,1,False,False,False
2018,PR,PRP,5,2,25000.0,1.923076923076923,2,2.0,0,0.0,0.0,0,0.0,False,10000.0,1,False,False,False
2018,PR,PRTB,37,13,11660.0,11.416014509790749,11,11.0,0,0.0,0.0,1,0.0,True,800.0,8,False,False,False
2018,PR,PSB,9,6,4400000.0,3.1842105263157894,3,3.0,2,2.0,0.6666666666666666,2,2.0,False,1300000.0,1,False,False,False
2018,PR,PSC,7,7,2502652.1,2.8334396772245936,3,3.0,1,1.0,0.42857142857142855,2,2.0,False,97864.4,1,False,False,False
2018,PR,PSD,22,16,6783374.31,6.62733593591305,7,7.0,4,3.0,1.2727272727272727,9,6.0,False,135715.0,1,False,False,False
2018,PR,PSDB,10,7,1757100.0,3.6990112634302927,4,4.0,0,0.0,0.0,2,2.0,False,112250.0,1,False,False,False
2018,PR,PSL,29,11,175200.0,2.2336141204687414,2,2.0,3,0.0,0.20689655172413793,2,1.0,False,12000.0,1,True,False,False
2018,PR,PSOL,29,29,78755.91000000002,28.999841183986035,29,29.0,0,0.0,0.0,0,0.0,True,2714.52,28,False,True,False
2018,PR,PT,33,30,4036742.83,4.654448634498673,5,5.0,3,3.0,0.45454545454545453,5,4.0,False,82500.0,1,False,False,False
2018,PR,PTB,1,1,2208553.67,1.0,1,1.0,1,1.0,1.0,0,0.0,False,2208553.67,1,False,True,False
2018,PR,PTC,7,2,11500.0,1.9665427509293683,2,2.0,0,0.0,0.0,0,0.0,False,5000.0,1,False,False,False
2018,PR,PV,40,25,1930231.32,2.95157512452607,3,3.0,1,1.0,0.075,5,2.0,False,100000.0,1,False,False,False
2018,PR,REDE,11,11,9449.99,9.433770386508536,9,9.0,0,0.0,0.0,0,0.0,True,625.0,6,False,False,False
2018,PR,SOLIDARIEDADE,1,1,865000.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,865000.0,1,False,True,False
2018,RJ,AVANTE,48,20,503626.39,2.4164511595828553,2,2.0,1,1.0,0.041666666666666664,2,0.0,False,88566.56,1,False,False,False
2018,RJ,DC,44,24,117500.0,10.243925060285664,10,10.0,1,0.0,0.22727272727272727,2,0.0,True,3500.0,11,False,False,False
2018,RJ,DEM,22,16,8281600.0,8.08930727327895,8,8.0,4,3.0,1.4545454545454546,8,7.0,False,700000.0,1,False,False,False
2018,RJ,MDB,18,18,11706973.739999998,8.598708711873206,9,9.0,3,2.0,1.5,7,5.0,False,380000.0,1,False,False,False
2018,RJ,NOVO,19,18,73065.71,11.051439983087063,11,11.0,1,1.0,0.5789473684210527,0,0.0,True,3079.16,5,False,False,False
2018,RJ,PATRI,31,8,753278.0,2.1734523745312666,2,2.0,0,0.0,0.0,1,1.0,False,307000.0,1,False,False,False
2018,RJ,PC DO B,9,9,1384935.0,1.1015322249192256,1,1.0,1,1.0,0.1111111111111111,1,1.0,False,1319160.0,1,False,False,False
2018,RJ,PCB,1,1,117035.75,1.0,1,1.0,0,0.0,0.0,0,0.0,False,117035.75,1,False,True,False
2018,RJ,PDT,49,27,1169954.31,4.638521236342301,5,5.0,2,2.0,0.20408163265306123,5,3.0,False,50000.0,1,False,False,False
2018,RJ,PHS,63,58,228500.0,2.261399304501338,2,2.0,1,0.0,0.031746031746031744,2,0.0,True,13200.0,2,False,False,False
2018,RJ,PMB,37,19,481569.95999999996,1.3438322581271303,1,1.0,0,0.0,0.0,0,0.0,False,415031.61,1,False,False,False
2018,RJ,PMN,19,12,679609.8,1.091985127166723,1,1.0,0,0.0,0.0,1,1.0,False,650000.0,1,False,False,False
2018,RJ,PODE,38,31,1338449.3999999997,2.0389116662752396,2,2.0,0,0.0,0.0,1,1.0,False,600000.0,1,False,False,False
2018,RJ,PP,13,12,6880119.03,4.171136596573705,4,4.0,2,2.0,0.6153846153846154,3,3.0,False,980001.54,1,False,False,False
2018,RJ,PPL,40,22,32778.020000000004,9.928007399558112,10,10.0,0,0.0,0.0,0,0.0,True,830.0,2,False,False,False
2018,RJ,PPS,14,14,1049841.1600000001,5.920870905618585,6,6.0,1,1.0,0.42857142857142855,1,1.0,False,70000.0,1,False,False,False
2018,RJ,PR,26,25,11937126.9,7.095256148777982,7,7.0,2,2.0,0.5384615384615384,5,5.0,False,850000.0,1,False,False,False
2018,RJ,PRB,59,50,6452805.77,7.923859361084176,8,8.0,2,2.0,0.2711864406779661,3,3.0,False,226729.5,1,False,False,False
2018,RJ,PROS,11,3,3113022.5,2.1306370520676072,2,2.0,1,1.0,0.18181818181818182,2,2.0,False,1149426.25,1,False,False,False
2018,RJ,PRP,57,32,494013.5,1.6089317884001273,2,2.0,1,0.0,0.03508771929824561,1,0.0,False,55200.0,1,False,False,False
2018,RJ,PRTB,52,39,167788.40000000002,4.891752436308803,5,5.0,0,0.0,0.0,1,1.0,False,3680.0,1,False,False,False
2018,RJ,PSB,15,8,2064626.3599999999,2.2482055763333606,2,2.0,1,1.0,0.13333333333333333,2,2.0,False,390000.0,1,False,False,False
2018,RJ,PSC,54,49,962945.4200000002,4.079172653888584,4,4.0,1,0.0,0.07407407407407407,1,1.0,False,50810.31,1,False,False,False
2018,RJ,PSD,56,17,6822756.2,8.655664987166382,9,9.0,3,3.0,0.48214285714285715,7,5.0,False,203580.0,1,False,False,False
2018,RJ,PSDB,21,20,1778544.1399999997,2.9399068387520764,3,3.0,0,0.0,0.0,2,2.0,False,104294.63,1,False,False,False
2018,RJ,PSL,63,43,397512.83,7.3955752059004185,7,7.0,12,4.0,1.3333333333333333,1,0.0,False,9830.14,1,True,False,False
2018,RJ,PSOL,44,38,1608770.47,7.805872134564798,8,8.0,4,4.0,0.7272727272727273,6,5.0,False,57125.670000000006,1,False,False,False
2018,RJ,PT,24,23,5951712.0,7.932708694059975,8,8.0,1,1.0,0.3333333333333333,4,4.0,True,471000.0,3,False,False,False
2018,RJ,PTB,14,14,5803485.48,4.084009562440277,4,4.0,0,0.0,0.0,2,2.0,False,350000.0,1,False,False,False
2018,RJ,PTC,29,11,176430.0,1.4037001676956493,1,1.0,0,0.0,0.0,1,0.0,False,148330.0,1,False,False,False
2018,RJ,PV,14,13,408813.64999999997,4.196409703049323,4,4.0,0,0.0,0.0,0,0.0,False,29173.68,1,False,False,False
2018,RJ,REDE,13,5,192400.0,1.5358842780990059,2,2.0,0,0.0,0.0,0,0.0,False,40000.0,1,False,False,False
2018,RJ,SOLIDARIEDADE,29,18,1733747.24,1.5860568936258064,2,2.0,1,1.0,0.06896551724137931,4,2.0,True,100980.0,2,False,False,False
2018,RN,AVANTE,2,1,350000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,350000.0,1,False,False,False
2018,RN,DC,1,1,3500.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,3500.0,1,False,True,False
2018,RN,DEM,1,1,1314795.05,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1314795.05,1,False,True,False
2018,RN,MDB,4,4,2258062.5,1.8908809100449355,2,2.0,1,1.0,0.5,1,1.0,False,518687.5,1,False,False,False
2018,RN,NOVO,5,5,20495.8,4.590233632899758,5,5.0,0,0.0,0.0,0,0.0,True,3099.16,3,False,True,False
2018,RN,PATRI,11,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RN,PC DO B,6,6,29460.0,1.9806334484453312,2,2.0,0,0.0,0.0,0,0.0,False,4090.0,1,False,False,False
2018,RN,PCO,1,1,600.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,600.0,1,False,True,False
2018,RN,PDT,4,3,420000.0,2.989830508474576,3,3.0,0,0.0,0.0,0,0.0,False,130000.0,1,False,False,False
2018,RN,PHS,4,4,48350.0,3.994075662376826,4,4.0,0,0.0,0.0,0,0.0,False,11550.0,1,False,True,False
2018,RN,PMB,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RN,PMN,1,1,250000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,250000.0,1,False,True,False
2018,RN,PODE,3,2,300000.0,1.4705882352941173,1,1.0,0,0.0,0.0,0,0.0,False,240000.0,1,False,False,False
2018,RN,PP,3,3,1867000.0,1.8692905016251284,2,2.0,1,1.0,0.6666666666666666,0,0.0,False,429450.0,1,False,False,False
2018,RN,PPL,4,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RN,PPS,1,1,100751.05,1.0,1,1.0,0,0.0,0.0,0,0.0,False,100751.05,1,False,True,False
2018,RN,PR,1,1,2240000.0,1.0,1,1.0,1,1.0,1.0,1,1.0,False,2240000.0,1,False,True,False
2018,RN,PRB,2,2,1185615.6400000001,1.968169964584057,2,2.0,0,0.0,0.0,1,1.0,False,517420.0,1,False,True,False
2018,RN,PROS,1,1,1405000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,1405000.0,1,False,True,False
2018,RN,PRP,2,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RN,PRTB,11,4,9613.55,3.9999761609102125,4,4.0,0,0.0,0.0,0,0.0,True,2400.0,3,False,False,False
2018,RN,PSB,1,1,1510000.0,1.0,1,1.0,1,1.0,1.0,0,0.0,False,1510000.0,1,False,True,False
2018,RN,PSC,2,2,750000.0,1.3676148796498908,1,1.0,0,0.0,0.0,1,1.0,False,630000.0,1,False,False,False
2018,RN,PSD,2,2,1275000.0,1.4401036475981661,1,1.0,1,1.0,0.5,1,1.0,False,1035000.0,1,False,False,False
2018,RN,PSDB,1,1,200100.0,1.0,1,1.0,0,0.0,0.0,1,1.0,False,200100.0,1,False,True,False
2018,RN,PSL,1,1,4000.0,1.0,1,1.0,1,1.0,1.0,0,0.0,False,4000.0,1,False,True,False
2018,RN,PSOL,11,11,44835.4,10.991911685472315,11,11.0,0,0.0,0.0,0,0.0,False,3841.3999999999996,1,False,True,False
2018,RN,PSTU,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RN,PT,6,6,947886.2,2.705627634597612,3,3.0,1,1.0,0.5,2,1.0,False,83590.0,1,False,False,False
2018,RN,PTB,1,0,0.0,,0,0.0,0,0.0,0.0,1,0.0,False,,0,False,False,False
2018,RN,PTC,2,2,855000.0,1.110769230769231,1,1.0,1,1.0,0.5,0,0.0,False,810000.0,1,False,False,False
2018,RN,PV,1,1,336831.73,1.0,1,1.0,0,0.0,0.0,0,0.0,False,336831.73,1,False,True,False
2018,RN,REDE,3,1,800.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,800.0,1,False,False,False
2018,RN,SOLIDARIEDADE,11,11,119892.04,7.3473113839238176,7,7.0,0,0.0,0.0,1,0.0,True,5156.77,4,False,False,False
2018,RO,DEM,7,5,452790.0,2.96465485761948,3,3.0,0,0.0,0.0,0,0.0,False,60510.0,1,False,False,False
2018,RO,MDB,7,4,4020000.0,2.1104291273800504,2,2.0,1,1.0,0.2857142857142857,2,2.0,False,1500000.0,1,False,False,False
2018,RO,NOVO,3,3,3297.4799999999996,3.0,3,3.0,0,0.0,0.0,0,0.0,True,1099.1599999999999,3,False,True,False
2018,RO,PATRI,3,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
2018,RO,PC DO B,2,1,15000.0,1.0,1,1.0,0,0.0,0.0,0,0.0,False,15000.0,1,False,False,False
2018,RO,PDT,3,3,124000.0,1.1399762752075921,1,1.0,1,1.0,0.3333333333333333,0,0.0,False,116000.0,1,False,False,False
2018,RO,PHS,4,4,14311.0,2.584954678698613,3,3.0,0,0.0,0.0,0,0.0,True,1500.0,2,False,False,False
2018,RO,PMB,1,0,0.0,,0,0.0,0,0.0,0.0,0,0.0,False,,0,False,False,False
