ano_eleicao,sg_uf,sg_partido,nr_candidato,nm_candidato,comp_rrd,comp_texto,comp_cod_ok,comp_cod_kf,vit_texto,qe_texto,vit_prefeito_rrd,vit_prefeito_ok,vit_distrital,qe_majoritario,qe_rrd,qe_prop_ok,eleito,vr_receita_recursos_partidos
2018,RJ,PATRI,5125,ROSALI RODRIGUES DA CONCEICAO,False,False,False,False,False,False,False,False,False,False,False,False,0,4000.0
2018,RJ,PATRI,5129,NILSON LOPES DOS SANTOS ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5133,MARCOS ROGERIO LIMA MOREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5135,SEBASTIÃO CESAR DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5143,TELMA DA SILVA MORENO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5145,CINTIA DA SILVA GOMES DO NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5151,WALNEY DA ROCHA CARVALHO,True,True,True,True,True,True,False,False,False,False,True,True,0,307000.0
2018,RJ,PATRI,5152,ANDRE RICARDO AMARAL DE ANDREA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5153,JORGE LUIZ LINO DOS SANTOS ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5155,MARILENA PINTO RODRIGUES,False,False,False,False,False,False,False,False,False,False,False,False,0,5000.0
2018,RJ,PATRI,5156,CARLA CRISTINA SIMÕES DA CUNHA DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,3500.0
2018,RJ,PATRI,5177,CELIO ROBERTO RODRIGUES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5183,MARIA JOSELIA TAVARES,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5188,JAILTON NOBREGA LUNGUINHO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5192,ROSEMERY TERRA FLORIANO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,5756.0
2018,RJ,PATRI,5193,ROBERTO HENRIQUE DE SOUZA JUNIOR,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PATRI,5199,ANGELICA MONTEIRO GUIMARAES,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PC do B,6501,CARLOS AUGUSTO CORRÊA MACHADO,False,False,False,False,False,False,False,False,False,False,False,False,0,3400.0
2018,RJ,PC do B,6510,SERGIO SILVEIRA MONTEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,2500.0
2018,RJ,PC do B,6516,MALVINA DE OLIVEIRA XAVIER DAUMAS,False,False,False,False,False,False,False,False,False,False,False,False,0,3250.0
2018,RJ,PC do B,6517,MILENE MACHADO VIEIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,2500.0
2018,RJ,PC do B,6554,JOSIMAR CAMPOS DE SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,15000.0
2018,RJ,PC do B,6555,DANIEL ILIESCU,False,False,False,False,False,False,False,False,False,False,False,False,0,26875.0
2018,RJ,PC do B,6563,EZAQUIEL SIQUEIRA DA CONCEIÇÃO ,False,False,False,False,False,False,False,False,False,False,False,False,0,8550.0
2018,RJ,PC do B,6565,JANDIRA FEGHALI,True,True,True,True,True,True,False,False,False,True,True,True,1,1319160.0
2018,RJ,PC do B,6577,IVAN ALVES CANELLAS ,False,False,False,False,False,False,False,False,False,False,False,False,0,3700.0
2018,RJ,PCB,2121,MARIA CAROLINA DE OLIVEIRA DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,117035.75
2018,RJ,PDT,1200,CARLOS ALBERTO CUNHA CRUZ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1201,MANOEL ALOISIO FREITAS,False,False,False,False,False,False,False,False,False,False,False,False,0,100000.0
2018,RJ,PDT,1202,JOSE LUIZ NIEMEYER DOS SANTOS FILHO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1203,CAIO SANTOS VIANNA,False,False,True,False,False,False,False,False,False,True,False,False,0,50000.0
2018,RJ,PDT,1205,DAMIAO BRAGA SOARES DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1207,CARLOS ANDRE TERRA PAES,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1210,FRANCISCO JOSE D ANGELO PINTO,True,True,True,True,True,True,False,False,False,False,True,True,1,500000.0
2018,RJ,PDT,1211,GERCIANO DE LIMA LUZ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1212,FERNANDO LOPES DE ALMEIDA,True,True,True,True,True,True,False,False,False,False,True,True,0,75000.0
2018,RJ,PDT,1213,EMMANUEL BERNARDES FRANCISCO VIEGAS,False,False,False,False,False,False,False,False,False,False,False,False,0,20000.0
2018,RJ,PDT,1214,OSCAR FELIZZOLA SOUZA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1216,ESMERALDA FURTADO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1218,CARLOS JESUS ONTIVEROS GUARDIA,True,True,True,True,False,True,False,False,False,True,True,True,0,20000.0
2018,RJ,PDT,1221,JAMIL MIGUEL SABRA NETO,False,False,False,False,False,False,False,False,False,False,False,False,0,25800.0
2018,RJ,PDT,1222,ADRIANO DA SILVA GUEDES,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1223,ABEILARD GOULART DE SOUZA FILHO,True,True,True,True,False,True,False,False,False,False,True,True,0,
2018,RJ,PDT,1224,SUSYMARA ANTUNES RODRIGUES,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1226,NILSON DE ARAUJO FERREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1230,ADILSON MENDES FONSECA,False,False,False,False,False,False,False,False,False,False,False,False,0,20000.0
2018,RJ,PDT,1233,GLAUCO BARBOSA HOFFMAN KAIZER,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1234,PAULO SERGIO RAMOS BARBOZA,True,True,True,True,True,True,False,False,False,False,True,True,1,150000.0
2018,RJ,PDT,1236,JOSIANE THAMARA DE MELLO GOMES,False,False,False,False,False,False,False,False,False,False,False,False,0,20640.59
2018,RJ,PDT,1237,ALEX LUIZ CHUVAS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1238,FLAVIA DA SILVA PINTO,False,False,False,False,False,False,False,False,False,False,False,False,0,10000.0
2018,RJ,PDT,1239,MARIO ALBERTO AVELINO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1240,EMANUEL ESTEVAO GARCIA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1241,JOYCE PIMENTEL DE OLIVEIRA CRUZ SOARES,False,False,False,False,False,False,False,False,False,False,False,False,0,10000.0
2018,RJ,PDT,1242,LIVIA SILVA OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1245,ROQUE CERQUEIRA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1248,TANIA REGINA DA SILVA MOTA,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1252,LUCIANA MONTEIRO SANTOS ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1255,NIVALDO PESSANHA DE SOUSA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1257,MARIA PERPETUA DE ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1261,ANDERSON DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1262,MARIA HELENA VIEIRA MARTINS,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1267,PAULO DE TARSO MACHADO DE BARROS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1268,MILLENE DOS SANTOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1273,MARIZA FERNANDES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1277,BRUNO ENRICO DE OLIVEIRA PINHEIRO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1279,FABIANA FERREIRA ROCHA,False,False,False,False,False,False,False,False,False,False,False,False,0,10000.0
2018,RJ,PDT,1280,JOSE RICARDO TAVARES CORREA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1287,BIANCA DE CASSIA MORENO PEREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1288,CRISTIANO DA SILVA CAETANO,False,False,False,False,False,False,False,False,False,False,False,False,0,20000.0
2018,RJ,PDT,1290,ANDRE ANTONIO LOPES DO NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1293,LYNCE NAVEIRA E SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1295,KEDSON PEDRO BASTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PDT,1296,NILDA HELIO,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PDT,1297,MARIA ELIZABETH PORTELA DE VASCONCELLOS,False,False,False,False,False,False,False,False,False,False,False,False,0,10826.640000000001
2018,RJ,PDT,1299,ROSANA VICENTE DO NASCIMENTO,False,False,False,False,False,False,False,False,False,False,False,False,0,10640.59
2018,RJ,PHS,3100,GELSON DE AZEVEDO ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,1,300.0
2018,RJ,PHS,3101,FRANKLIN TRINDADE DE ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3102,SORAYA FONTES FEITOZA DA SILVA ,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3103,ANTONIO ROOSEVELT BORGES DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3104,JULIANA DE ANDRADE CARVALHO,False,False,False,False,False,False,False,False,False,False,False,False,0,200.0
2018,RJ,PHS,3105,SANDRO DA SILVA MARÇAL,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3106,MARIA DE FATIMA OLIVEIRA MACIEL,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3107,SERGIO MENDONÇA PAIVA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3108,RODRIGO FRANCISCO DA SILVA PEREIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3109,DALILA SILVA GOMES CASTRO,False,False,False,False,False,False,False,False,False,False,False,False,0,200.0
2018,RJ,PHS,3110,CARLOS ALBERTO MEDEIROS RAMOS ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3111,LETICIA ALVES PEREIRA ENTRAGO,False,False,False,False,False,False,False,False,False,False,False,False,0,13200.0
2018,RJ,PHS,3112,MARCO ANTONIO PINNO LEITE ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3113,MARCELO DE MEDEIROS REIS,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3115,NILTON GOMES CARDOSO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3117,WALLACE DO SACRAMENTO ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3118,MARIO MANHÃES MOSSO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3119,ENOCK AMARAL OLIVEIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3120,ANDRÉ LUIS DE OLIVEIRA CRISTINO ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3121,TEREZINHA APARECIDA DIAS MARTINS ,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3122,CARLOS AUGUSTO FELIPE ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3123,FABIO CIPRIANO DE MELLO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3124,PAULO ROBERTO ANDRE SANTANA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PHS,3125,MAURA DE OLIVEIRA LOBO,False,False,False,False,False,False,False,False,False,False,False,False,0,13200.0
2018,RJ,PHS,3129,LAUDEMIR SOUZA DOS REIS,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3130,JOSÉ GERALDO VICTORIO GONÇALVES ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PHS,3131,CARLOS EDUARDO MOREIRA DA SILVA ,True,True,True,True,False,True,False,False,False,False,True,True,0,
2018,RJ,PHS,3132,JOELSON CAVALCANTE DA SILVA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3133,MAURICIO LOPES DOS SANTOS ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PHS,3135,LUCIA HELENA LOPES CARDOSO,False,False,False,False,False,False,False,False,False,False,False,False,0,5200.0
2018,RJ,PHS,3136,MARCOS FRANKUS FONTES DA CUNHA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3137,JUÇARA AGUIAR ,False,False,False,False,False,False,False,False,False,False,False,False,0,200.0
2018,RJ,PHS,3140,PEDRO PAULO DE OLIVEIRA ROZENO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3141,WALDEMAR JOSÉ DE AVILA NETO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3144,NIVALDO PEREIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3148,MARCOS ROBERTO MAIA,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3151,RAUL MARCELO LIMA DE ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3153,ANRIETE PAIVA DE AZEVEDO,False,False,False,False,False,False,False,False,False,False,False,False,0,5200.0
2018,RJ,PHS,3154,ENILDA RIBEIRO WAYND,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3155,HELIL BARRETO CARDOZO,True,True,True,True,True,True,False,True,False,True,True,True,0,
2018,RJ,PHS,3156,SÉRGIO LUIS DE CARVALHO OLIVEIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3159,SANDRA HELENA TEIXEIRA DE CAMARGO,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3160,DARIO JOSÉ DA SILVA FERREIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3161,JOSÉ RICARDO SILVEIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3163,RONY FERRAZ QUEIROZ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3164,JOSÉ PEDRO FERREIRA DA SILVA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3165,CARLOS ALBERTO COSTA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3166,FLAVIA DA SILVA DINIZ,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3171,VAGNER SIGILIÃO LIQUE ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3173,DENISE SILVA PROENÇA ,False,False,False,False,False,False,False,False,False,False,False,False,0,200.0
2018,RJ,PHS,3175,ROSANA OLIVEIRA DA SILVA ,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3176,NEI DA COSTA NOBRE FILHO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3177,JOÃO JOSE DOS SANTOS FILHO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3178,LUIZ FELIPE DA SILVA BALBINO ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3180,AUGUSTO PEREIRA DE CASTRO ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3181,MARCOS DA SILVA MOFACTO,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3185,ALEXANDRINA LOPES DE ALMEIDA FALCÃO,False,False,False,False,False,False,False,False,False,False,False,False,0,200.0
2018,RJ,PHS,3186,ROSANE COSTA AFFONSO DURÃES MOREIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3188,SANDRA CRISTINA RODRIGUES ,False,False,False,False,False,False,False,False,False,False,False,False,0,3200.0
2018,RJ,PHS,3191,MARCO AURELIO VASCONCELLOS ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3192,FERNANDO ROSEIRA GAMA ,False,False,False,False,False,False,False,False,False,False,False,False,0,300.0
2018,RJ,PHS,3198,GISLAINE DE OLIVEIRA MARINHO BERNARDO,False,False,False,False,False,False,False,False,False,False,False,False,0,200.0
2018,RJ,PHS,3199,MARCELO HENRIQUES BAPTISTA ,False,False,False,False,False,False,False,False,False,False,False,False,0,150300.0
2018,RJ,PMB,3500,DELCIO FERNANDO GONCALVES SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3501,ADALBERTO DE SOUZA RABELO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3502,JORGE ALBERTO COUTINHO DE BARROS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3505,ALEXANDRE LUZ DE ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,0,1707.67
2018,RJ,PMB,3507,OSVALDO APOSTOLO LIMA JUNIOR,False,False,False,False,False,False,False,False,False,False,False,False,0,2157.67
2018,RJ,PMB,3510,WANDERLEI NOÉ DE CARVALHO,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3511,VANILCE HENRIQUES DE ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,0,4000.0
2018,RJ,PMB,3513,MICHELL GERMANO DE CARVALHO,False,False,False,False,False,False,False,False,False,False,False,False,0,3657.67
2018,RJ,PMB,3515,ANDRE FERNANDES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,3025.0
2018,RJ,PMB,3517,LUIZ CARLOS ALBERTO VILANOVA BITTENCOURT MARQUES,False,False,False,False,False,False,False,False,False,False,False,False,0,1707.67
2018,RJ,PMB,3518,ANA KELY PAULINO BARSCH,False,False,False,False,False,False,False,False,False,False,False,False,0,4000.0
2018,RJ,PMB,3520,NEISA DE SOUZA PESSANHA,False,False,False,False,False,False,False,False,False,False,False,False,0,4000.0
2018,RJ,PMB,3521,MARGARETE DE FREITAS DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,4000.0
2018,RJ,PMB,3525,MARCELO SEBASTIÃO LOPES DE FARIA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3530,MARLON CRISTIANO DA SILVA IQUEDA,False,False,False,False,False,False,False,False,False,False,False,False,0,1075.0
2018,RJ,PMB,3531,SERGIO JOSE DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3533,LAURO BOECHAT BATISTA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3535,SUÊD HAIDAR NOGUEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,415031.61
2018,RJ,PMB,3537,GUYANDIRA OLIVEIRA DE PAULA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3544,JOSE GERALDO MOREIRA CHAVES,False,False,False,True,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3545,ISABEL CRISTINA DA SILVA MARTINS,False,False,False,False,False,False,False,False,False,False,False,False,0,6375.0
2018,RJ,PMB,3547,SOLIMAR PEREIRA LIMA GOMES,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3550,SOLANGE DOS SANTOS ARAUJO,False,False,False,False,False,False,False,False,False,False,False,False,0,5487.5
2018,RJ,PMB,3553,ANGELA MARIA TENORIO DE ALBUQUERQUE,False,False,False,False,False,False,False,False,False,False,False,False,0,6425.0
2018,RJ,PMB,3555,ANTONIO FERREIRA DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,1707.67
2018,RJ,PMB,3556,ADRIANA CRISTINA BARCELOS FALCÃO,False,False,False,False,False,False,False,False,False,False,False,False,0,8762.5
2018,RJ,PMB,3560,CELITA CIPRIANO DE ABREU REZENDE,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3562,ALEX BERALDO ROCHA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3564,DEJARME SOARES SIQUEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3566,VICTOR FELIX MAZZEI,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3567,GLAUCIA SIMONE PASSARELLES SANTOS DE CARVALHO,False,False,False,False,False,False,False,False,False,False,False,False,0,4000.0
2018,RJ,PMB,3570,SERGIO DA CRUZ FERREIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3574,JOAO LUIZ DE SOUZA SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3575,ISRAEL FRANCISCO MENDONCA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3588,JOAO VALOIS CORREA DE QUEIROZ OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMB,3593,GLAUCIO SANTOS DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,450.0
2018,RJ,PMB,3597,IONE DE MORAES BARROCA,False,False,False,False,False,False,False,False,False,False,False,False,0,4000.0
2018,RJ,PMN,3303,SHARON DOS SANTOS MELO CASTRO DA GLORIA,False,False,False,False,False,False,False,False,False,False,False,False,0,120.0
2018,RJ,PMN,3307,MARCELO DOS SANTOS CERQUEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMN,3310,JOÃO CARLOS DIAS DE CARVALHO ,False,False,False,False,False,False,False,False,False,False,False,False,0,1280.0
2018,RJ,PMN,3316,ABRAÃO NATANAEL DE SALES,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMN,3317,IVANILDA JOSEFA DA SILVA DA COSTA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMN,3319,MAYGON NUNES VIDAL,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMN,3321,VANESSA POYARES TUFFY FELIPPE BETHLEM,True,True,True,True,False,True,False,False,False,False,True,True,0,650000.0
2018,RJ,PMN,3322,LUCIANA FRANÇA ROCHA,False,False,False,False,False,False,False,False,False,False,False,False,0,799.8
2018,RJ,PMN,3333,JONAS NOGUEIRA DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,1760.0
2018,RJ,PMN,3334,MARCIO DEMERVAL RODRIGUES DE OLIVEIRA ,False,False,False,False,False,False,False,False,False,False,False,False,0,360.0
2018,RJ,PMN,3335,BENEDITO  LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,240.0
2018,RJ,PMN,3344,ALEXANDER DA COSTA,False,False,False,False,False,False,False,False,False,False,False,False,0,790.0
2018,RJ,PMN,3345,DIVANETE DOMINGOS NEVES,False,False,False,False,False,False,False,False,False,False,False,False,0,120.0
2018,RJ,PMN,3353,CLAUDIO LOPES DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,1520.0
2018,RJ,PMN,3355,ANDRÉ LUIS LIMA DE ANDRADE,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMN,3369,GABRIEL LEYENDECKER DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,1340.0
2018,RJ,PMN,3370,DIEGO LUIZ LIMA MIRANDA,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PMN,3377,ARNALDO FREIRE DE LIMA,False,False,False,False,False,False,False,False,False,False,False,False,0,21280.0
2018,RJ,PMN,3378,IVAN VERLY DA FONSECA COELHO JUNIOR,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PODE,1900,FLAVIO MELLO PACHECO,False,False,False,False,False,False,False,False,False,False,False,False,0,183.45
2018,RJ,PODE,1907,FRANCISCA VALDENICE CASTELO BRANCO,False,False,False,False,False,False,False,False,False,False,False,False,0,69.0
2018,RJ,PODE,1909,CARLOS RODRIGO GOMES DE OLIVEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,172.5
2018,RJ,PODE,1910,ADRIANO DE ALMEIDA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,286.95
2018,RJ,PODE,1911,LUIZ EDUARDO GOMES  DE ALMEIDA ,False,False,False,False,False,False,False,False,False,False,False,False,0,45.45
2018,RJ,PODE,1912,BARBARA SOLANGE ROSA DOS SANTOS,False,False,False,False,False,False,False,False,False,False,False,False,0,114.45
2018,RJ,PODE,1914,DAYSE LUCID JANUARIO TEIXEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,69.0
2018,RJ,PODE,1915,MARCIA ADRIANA MARTINS DE LIMA ,False,False,False,False,False,False,False,False,False,False,False,False,0,
2018,RJ,PODE,1917,ANA CRISTINA SIQUEIRA VALLE,False,False,False,False,False,False,False,False,False,False,False,False,0,45.45
2018,RJ,PODE,1919,EZEQUIEL CORTAZ TEIXEIRA,True,True,True,True,True,True,False,False,False,False,True,True,0,720000.0
2018,RJ,PODE,1920,CLAUDIA GARCIA HORCHEL,False,False,False,False,False,False,False,False,False,False,False,False,0,15114.45
2018,RJ,PODE,1921,ELIEZER FRUTUOSO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,114.45
2018,RJ,PODE,1922,JORGE NONATO DA SILVA,False,False,False,False,False,False,False,False,False,False,False,False,0,114.45
2018,RJ,PODE,1923,DOUGLAS SANTOS DE ALMEIDA,False,False,False,False,False,False,False,False,False,False,False,False,0,217.95
2018,RJ,PODE,1927,JAIME ALBINO VELOSO,False,False,False,False,False,False,False,False,False,False,False,False,0,183.45
2018,RJ,PODE,1929,JOSE LINS DE CERQUEIRA,False,False,False,False,False,False,False,False,False,False,False,False,0,114.45
2018,RJ,PODE,1931,HENRIQUE SANTORO,False,False,False,False,False,False,False,False,False,False,False,False,0,183.45
2018,RJ,PODE,1933,ADOLFO FURTADO GONÇALVES,False,False,False,False,False,False,False,False,False,False,False,False,0,114.45
2018,RJ,PODE,1938,FABIO LEONARDO VALVERDE PORTUGAL,False,False,False,False,False,False,False,False,False,False,False,False,0,114.45
