Ano,UF,Partido,Dentro: eleitos,Dentro: não eleitos,Fora: eleitos,Fora: não eleitos
2022,ES,PP,2.0,7.0,0.0,2.0
2022,ES,PRTB,0.0,0.0,0.0,8.0
2022,ES,PSB,1.0,6.0,0.0,4.0
2022,ES,PSC,0.0,4.0,0.0,6.0
2022,ES,PSD,0.0,3.0,0.0,2.0
2022,ES,PSDB,0.0,6.0,0.0,3.0
2022,ES,PSOL,0.0,3.0,0.0,0.0
2022,ES,PT,2.0,1.0,0.0,4.0
2022,ES,PTB,0.0,3.0,0.0,8.0
2022,ES,PV,0.0,2.0,0.0,0.0
2022,ES,REDE,0.0,5.0,0.0,3.0
2022,ES,REPUBLICANOS,2.0,4.0,0.0,5.0
2022,ES,SOLIDARIEDADE,0.0,3.0,0.0,2.0
2022,ES,UNIAO,0.0,9.0,0.0,2.0
2022,GO,AGIR,0.0,12.0,0.0,6.0
2022,GO,AVANTE,0.0,10.0,0.0,8.0
2022,GO,CIDADANIA,0.0,3.0,0.0,0.0
2022,GO,DC,0.0,7.0,0.0,2.0
2022,GO,MDB,2.0,3.0,0.0,7.0
2022,GO,NOVO,0.0,6.0,0.0,8.0
2022,GO,PATRIOTA,0.0,8.0,0.0,8.0
2022,GO,PC DO B,0.0,1.0,0.0,1.0
2022,GO,PCB,0.0,0.0,0.0,2.0
2022,GO,PCO,0.0,1.0,0.0,0.0
2022,GO,PDT,1.0,1.0,0.0,6.0
2022,GO,PL,2.0,2.0,2.0,11.0
2022,GO,PMN,0.0,4.0,0.0,10.0
2022,GO,PODE,0.0,7.0,0.0,8.0
2022,GO,PP,2.0,4.0,0.0,8.0
2022,GO,PROS,0.0,5.0,0.0,8.0
2022,GO,PRTB,0.0,10.0,0.0,8.0
2022,GO,PSB,0.0,8.0,0.0,10.0
2022,GO,PSC,1.0,3.0,0.0,9.0
2022,GO,PSD,0.0,2.0,1.0,10.0
2022,GO,PSDB,1.0,4.0,0.0,9.0
2022,GO,PSOL,0.0,8.0,0.0,0.0
2022,GO,PT,2.0,1.0,0.0,11.0
2022,GO,PTB,0.0,2.0,0.0,14.0
2022,GO,PV,0.0,2.0,0.0,0.0
2022,GO,REDE,0.0,6.0,0.0,1.0
2022,GO,REPUBLICANOS,1.0,9.0,0.0,6.0
2022,GO,SOLIDARIEDADE,0.0,8.0,0.0,10.0
2022,GO,UNIAO,2.0,2.0,0.0,4.0
2022,GO,UP,0.0,1.0,0.0,0.0
2022,MA,AGIR,0.0,5.0,0.0,12.0
2022,MA,AVANTE,0.0,0.0,0.0,6.0
2022,MA,CIDADANIA,0.0,13.0,0.0,3.0
2022,MA,DC,0.0,11.0,0.0,1.0
2022,MA,MDB,1.0,5.0,0.0,11.0
2022,MA,NOVO,0.0,6.0,0.0,0.0
2022,MA,PATRIOTA,1.0,7.0,0.0,11.0
2022,MA,PC DO B,1.0,1.0,0.0,3.0
2022,MA,PCO,0.0,1.0,0.0,0.0
2022,MA,PDT,1.0,9.0,0.0,6.0
2022,MA,PL,4.0,4.0,0.0,10.0
2022,MA,PMB,0.0,0.0,0.0,8.0
2022,MA,PODE,1.0,6.0,0.0,10.0
2022,MA,PP,2.0,4.0,0.0,11.0
2022,MA,PROS,0.0,7.0,0.0,7.0
2022,MA,PRTB,0.0,3.0,0.0,7.0
2022,MA,PSB,1.0,4.0,0.0,8.0
2022,MA,PSC,1.0,5.0,0.0,11.0
2022,MA,PSD,1.0,3.0,0.0,14.0
2022,MA,PSDB,0.0,1.0,0.0,0.0
2022,MA,PSOL,0.0,10.0,0.0,4.0
2022,MA,PSTU,0.0,3.0,0.0,2.0
2022,MA,PT,1.0,5.0,0.0,3.0
2022,MA,PTB,0.0,0.0,0.0,4.0
2022,MA,PV,0.0,4.0,0.0,0.0
2022,MA,REDE,0.0,2.0,0.0,1.0
2022,MA,REPUBLICANOS,1.0,4.0,0.0,5.0
2022,MA,SOLIDARIEDADE,0.0,0.0,0.0,8.0
2022,MA,UNIAO,2.0,8.0,0.0,9.0
2022,MG,AGIR,0.0,9.0,0.0,10.0
2022,MG,AVANTE,5.0,10.0,0.0,39.0
2022,MG,CIDADANIA,0.0,5.0,0.0,11.0
2022,MG,DC,0.0,1.0,0.0,0.0
2022,MG,MDB,2.0,5.0,0.0,37.0
2022,MG,NOVO,0.0,24.0,0.0,6.0
2022,MG,PATRIOTA,3.0,10.0,0.0,38.0
2022,MG,PC DO B,0.0,1.0,0.0,1.0
2022,MG,PCB,0.0,0.0,0.0,9.0
2022,MG,PCO,0.0,3.0,0.0,0.0
2022,MG,PDT,2.0,6.0,0.0,37.0
2022,MG,PL,10.0,2.0,1.0,32.0
2022,MG,PMB,0.0,0.0,0.0,5.0
2022,MG,PMN,0.0,6.0,0.0,47.0
2022,MG,PODE,2.0,5.0,0.0,46.0
2022,MG,PP,3.0,6.0,0.0,44.0
2022,MG,PROS,1.0,7.0,0.0,45.0
2022,MG,PRTB,0.0,8.0,0.0,32.0
2022,MG,PSB,0.0,4.0,0.0,37.0
2022,MG,PSC,1.0,3.0,0.0,41.0
2022,MG,PSD,4.0,8.0,0.0,27.0
2022,MG,PSDB,2.0,6.0,0.0,29.0
2022,MG,PSOL,1.0,3.0,0.0,19.0
2022,MG,PSTU,0.0,2.0,0.0,4.0
2022,MG,PT,10.0,8.0,0.0,24.0
2022,MG,PTB,0.0,8.0,0.0,39.0
2022,MG,PV,0.0,3.0,0.0,6.0
2022,MG,REDE,0.0,3.0,0.0,24.0
2022,MG,REPUBLICANOS,2.0,8.0,0.0,43.0
2022,MG,SOLIDARIEDADE,1.0,9.0,0.0,26.0
2022,MG,UNIAO,3.0,18.0,0.0,32.0
2022,MG,UP,0.0,1.0,0.0,0.0
2022,MS,AGIR,0.0,3.0,0.0,2.0
2022,MS,AVANTE,0.0,4.0,0.0,4.0
2022,MS,DC,0.0,3.0,0.0,0.0
2022,MS,MDB,0.0,2.0,0.0,7.0
2022,MS,NOVO,0.0,6.0,0.0,0.0
2022,MS,PC DO B,0.0,1.0,0.0,1.0
2022,MS,PDT,0.0,4.0,0.0,2.0
2022,MS,PL,2.0,3.0,0.0,3.0
2022,MS,PODE,0.0,7.0,0.0,0.0
2022,MS,PP,1.0,5.0,0.0,3.0
2022,MS,PROS,0.0,0.0,0.0,4.0
2022,MS,PRTB,0.0,0.0,0.0,9.0
2022,MS,PSB,0.0,1.0,0.0,4.0
2022,MS,PSD,0.0,3.0,0.0,6.0
2022,MS,PSDB,3.0,3.0,0.0,3.0
2022,MS,PSOL,0.0,4.0,0.0,1.0
2022,MS,PT,2.0,1.0,0.0,2.0
2022,MS,PTB,0.0,2.0,0.0,7.0
2022,MS,PV,0.0,2.0,0.0,0.0
2022,MS,REDE,0.0,1.0,0.0,2.0
2022,MS,REPUBLICANOS,0.0,7.0,0.0,2.0
2022,MS,SOLIDARIEDADE,0.0,4.0,0.0,3.0
2022,MS,UNIAO,0.0,4.0,0.0,5.0
2022,MT,AGIR,0.0,0.0,0.0,6.0
2022,MT,CIDADANIA,0.0,1.0,0.0,1.0
2022,MT,DC,0.0,7.0,0.0,1.0
2022,MT,MDB,2.0,4.0,0.0,3.0
2022,MT,NOVO,0.0,5.0,0.0,0.0
2022,MT,PATRIOTA,0.0,7.0,0.0,2.0
2022,MT,PC DO B,0.0,2.0,0.0,0.0
2022,MT,PDT,0.0,9.0,0.0,0.0
2022,MT,PL,4.0,2.0,0.0,3.0
2022,MT,PODE,0.0,7.0,0.0,2.0
2022,MT,PROS,0.0,6.0,0.0,3.0
2022,MT,PSB,0.0,8.0,0.0,1.0
2022,MT,PSD,0.0,6.0,0.0,3.0
2022,MT,PSDB,0.0,5.0,0.0,2.0
2022,MT,PSOL,0.0,3.0,0.0,2.0
2022,MT,PT,0.0,1.0,0.0,3.0
2022,MT,PTB,0.0,3.0,0.0,6.0
2022,MT,PV,0.0,1.0,0.0,2.0
2022,MT,REDE,0.0,2.0,0.0,1.0
2022,MT,REPUBLICANOS,0.0,6.0,0.0,3.0
2022,MT,SOLIDARIEDADE,0.0,5.0,0.0,1.0
2022,MT,UNIAO,1.5,5.5,0.5,1.5
2022,PA,AGIR,0.0,7.0,0.0,6.0
2022,PA,AVANTE,0.0,0.0,0.0,5.0
2022,PA,CIDADANIA,0.0,1.0,0.0,2.0
2022,PA,MDB,4.5,0.5,4.5,4.5
2022,PA,PATRIOTA,0.0,0.0,0.0,1.0
2022,PA,PC DO B,0.0,5.0,0.0,0.0
2022,PA,PDT,0.0,4.0,0.0,14.0
2022,PA,PL,2.0,0.0,1.0,15.0
2022,PA,PMB,0.0,0.0,0.0,8.0
2022,PA,PODE,0.0,10.0,0.0,8.0
2022,PA,PP,0.0,10.0,0.0,7.0
2022,PA,PROS,0.0,1.0,0.0,9.0
2022,PA,PRTB,0.0,1.0,0.0,9.0
2022,PA,PSB,0.0,12.0,0.0,6.0
2022,PA,PSC,0.0,2.0,0.0,16.0
2022,PA,PSD,1.0,8.0,1.0,3.0
2022,PA,PSDB,0.0,7.0,0.0,7.0
2022,PA,PSOL,0.0,4.0,0.0,11.0
2022,PA,PSTU,0.0,1.0,0.0,0.0
2022,PA,PT,2.0,3.0,0.0,6.0
2022,PA,PTB,0.0,4.0,0.0,14.0
2022,PA,PV,0.0,1.0,0.0,1.0
2022,PA,REDE,0.0,1.0,0.0,1.0
2022,PA,REPUBLICANOS,0.0,14.0,0.0,4.0
2022,PA,SOLIDARIEDADE,0.0,2.0,0.0,8.0
2022,PA,UNIAO,1.0,8.0,0.0,9.0
2022,PB,AGIR,0.0,0.0,0.0,8.0
2022,PB,AVANTE,0.0,0.0,0.0,9.0
2022,PB,DC,0.0,2.0,0.0,0.0
2022,PB,MDB,0.0,6.0,0.0,7.0
2022,PB,PATRIOTA,0.0,9.0,0.0,1.0
2022,PB,PC DO B,0.0,1.0,0.0,1.0
2022,PB,PCO,0.0,3.0,0.0,0.0
2022,PB,PDT,0.0,7.0,0.0,1.0
2022,PB,PL,2.0,3.0,0.0,7.0
2022,PB,PMB,0.0,0.0,0.0,9.0
2022,PB,PODE,0.0,0.0,0.0,3.0
2022,PB,PP,2.0,4.0,0.0,5.0
2022,PB,PROS,0.0,3.0,0.0,0.0
2022,PB,PRTB,0.0,3.0,0.0,8.0
2022,PB,PSB,1.0,5.0,0.0,7.0
2022,PB,PSC,2.0,2.0,0.0,9.0
2022,PB,PSDB,0.0,2.0,0.0,3.0
2022,PB,PSOL,0.0,2.0,0.0,0.0
2022,PB,PT,1.0,3.0,0.0,4.0
2022,PB,PTB,0.0,4.0,0.0,8.0
2022,PB,PV,0.0,2.0,0.0,0.0
2022,PB,REDE,0.0,7.0,0.0,4.0
2022,PB,REPUBLICANOS,3.0,6.0,0.0,4.0
2022,PB,SOLIDARIEDADE,0.0,5.0,0.0,7.0
2022,PB,UNIAO,1.0,7.0,0.0,5.0
2022,PB,UP,0.0,3.0,0.0,0.0
2022,PE,AGIR,0.0,9.0,0.0,8.0
2022,PE,AVANTE,1.0,7.0,0.0,18.0
2022,PE,CIDADANIA,0.0,1.0,0.0,1.0
2022,PE,DC,0.0,13.0,0.0,5.0
2022,PE,MDB,1.0,6.0,0.0,13.0
2022,PE,NOVO,0.0,4.0,0.0,2.0
2022,PE,PATRIOTA,0.0,9.0,0.0,12.0
2022,PE,PC DO B,1.0,0.0,0.0,2.0
2022,PE,PCB,0.0,0.0,0.0,2.0
2022,PE,PDT,0.0,6.0,0.0,18.0
2022,PE,PL,3.0,0.0,1.0,22.0
2022,PE,PMB,0.0,0.0,0.0,1.0
2022,PE,PMN,0.0,6.0,0.0,15.0
2022,PE,PODE,0.0,5.0,0.0,17.0
2022,PE,PP,4.0,4.0,0.0,13.0
2022,PE,PROS,0.0,0.0,0.0,3.0
2022,PE,PRTB,0.0,13.0,0.0,11.0
2022,PE,PSB,5.0,3.0,0.0,6.0
2022,PE,PSC,0.0,0.0,0.0,9.0
2022,PE,PSD,0.0,0.0,0.0,2.0
2022,PE,PSDB,0.0,8.0,0.0,5.0
2022,PE,PSOL,0.0,9.0,0.0,8.0
2022,PE,PSTU,0.0,2.0,0.0,0.0
2022,PE,PT,1.0,5.0,0.0,9.0
2022,PE,PTB,0.0,4.0,0.0,6.0
2022,PE,PV,1.0,1.0,0.0,1.0
2022,PE,REDE,1.0,1.0,0.0,7.0
2022,PE,REPUBLICANOS,2.0,7.0,0.0,16.0
2022,PE,SOLIDARIEDADE,1.0,2.0,0.0,10.0
2022,PE,UNIAO,3.0,18.0,0.0,5.0
2022,PE,UP,0.0,1.0,0.0,1.0
2022,PI,AGIR,0.0,1.0,0.0,5.0
2022,PI,CIDADANIA,0.0,9.0,0.0,0.0
2022,PI,NOVO,0.0,3.0,0.0,3.0
2022,PI,PATRIOTA,0.0,5.0,0.0,4.0
2022,PI,PCB,0.0,0.0,0.0,2.0
2022,PI,PCO,0.0,0.0,0.0,1.0
2022,PI,PDT,0.0,2.0,0.0,6.0
2022,PI,PL,0.0,1.0,0.0,9.0
2022,PI,PMN,0.0,8.0,0.0,3.0
2022,PI,PODE,0.0,7.0,0.0,2.0
2022,PI,PP,2.0,5.0,0.0,2.0
2022,PI,PSC,0.0,0.0,0.0,11.0
2022,PI,PSD,3.0,3.0,0.0,4.0
2022,PI,PSOL,0.0,4.0,0.0,0.0
2022,PI,PSTU,0.0,2.0,0.0,0.0
2022,PI,PT,3.0,2.0,1.0,3.0
2022,PI,PTB,0.0,7.0,0.0,3.0
2022,PI,PV,0.0,1.0,1.0,0.0
2022,PI,REDE,0.0,3.0,0.0,0.0
2022,PI,REPUBLICANOS,0.0,2.0,0.0,9.0
2022,PI,SOLIDARIEDADE,0.0,3.0,0.0,8.0
2022,PI,UNIAO,0.0,7.0,0.0,3.0
2022,PI,UP,0.0,1.0,0.0,0.0
2022,PR,AGIR,0.0,6.0,0.0,20.0
2022,PR,CIDADANIA,0.0,2.0,0.0,10.0
2022,PR,DC,0.0,12.0,0.0,13.0
2022,PR,MDB,1.0,6.0,0.0,23.0
2022,PR,NOVO,0.0,7.0,0.0,19.0
2022,PR,PATRIOTA,0.0,10.0,0.0,10.0
2022,PR,PC DO B,0.0,4.0,0.0,0.0
2022,PR,PCB,0.0,0.0,0.0,2.0
2022,PR,PCO,0.0,1.0,0.0,0.0
2022,PR,PDT,0.0,5.0,0.0,25.0
2022,PR,PL,3.0,1.0,0.0,22.0
2022,PR,PMB,0.0,18.0,0.0,9.0
2022,PR,PMN,0.0,14.0,0.0,4.0
2022,PR,PODE,1.0,9.0,0.0,18.0
2022,PR,PP,4.0,13.0,0.0,14.0
2022,PR,PROS,1.0,7.0,0.0,22.0
2022,PR,PRTB,0.0,7.0,0.0,8.0
2022,PR,PSB,1.0,5.0,0.0,16.0
2022,PR,PSC,0.0,9.0,0.0,15.0
2022,PR,PSD,7.0,7.0,0.0,15.0
2022,PR,PSDB,1.0,2.0,0.0,7.0
2022,PR,PSOL,0.0,7.0,0.0,3.0
2022,PR,PSTU,0.0,0.0,0.0,1.0
2022,PR,PT,5.0,3.0,0.0,15.0
2022,PR,PTB,0.0,2.0,0.0,28.0
2022,PR,PV,1.0,0.0,0.0,1.0
2022,PR,REDE,0.0,14.0,0.0,7.0
2022,PR,REPUBLICANOS,1.0,11.0,0.0,16.0
2022,PR,SOLIDARIEDADE,0.0,12.0,0.0,10.0
2022,PR,UNIAO,4.0,6.0,0.0,17.0
2022,RJ,AGIR,0.0,11.0,0.0,34.0
2022,RJ,AVANTE,0.0,14.0,0.0,29.0
2022,RJ,CIDADANIA,0.0,8.0,0.0,14.0
2022,RJ,DC,0.0,31.0,0.0,13.0
2022,RJ,MDB,2.0,3.0,0.0,40.0
2022,RJ,NOVO,0.0,3.0,0.0,18.0
2022,RJ,PATRIOTA,0.0,16.0,0.0,31.0
2022,RJ,PC DO B,1.0,1.0,0.0,1.0
2022,RJ,PCB,0.0,0.0,0.0,3.0
2022,RJ,PDT,1.0,8.0,0.0,35.0
2022,RJ,PL,7.6923076923076925,10.307692307692307,3.3076923076923075,24.692307692307693
2022,RJ,PMB,0.0,10.0,0.0,31.0
2022,RJ,PMN,0.0,14.0,0.0,33.0
2022,RJ,PODE,0.5,24.5,0.5,21.5
2022,RJ,PP,3.0,7.0,0.0,36.0
2022,RJ,PROS,1.0,2.0,0.0,39.0
2022,RJ,PRTB,0.0,2.0,0.0,40.0
2022,RJ,PSB,1.0,13.0,0.0,22.0
2022,RJ,PSC,0.0,3.0,0.0,23.0
2022,RJ,PSD,4.0,15.0,0.0,28.0
2022,RJ,PSDB,0.0,4.0,0.0,21.0
2022,RJ,PSOL,5.0,5.0,0.0,18.0
2022,RJ,PSTU,0.0,2.0,0.0,0.0
2022,RJ,PT,5.0,5.0,0.0,26.0
2022,RJ,PTB,0.0,5.0,1.0,41.0
2022,RJ,PV,0.0,3.0,0.0,3.0
2022,RJ,REDE,0.0,1.0,0.0,2.0
2022,RJ,REPUBLICANOS,3.0,9.0,0.0,34.0
2022,RJ,SOLIDARIEDADE,1.0,3.0,0.0,43.0
2022,RJ,UNIAO,6.0,17.0,0.0,24.0
2022,RN,AVANTE,0.0,7.0,0.0,2.0
2022,RN,CIDADANIA,0.0,2.0,0.0,0.0
2022,RN,DC,0.0,5.0,0.0,4.0
2022,RN,MDB,0.0,6.0,0.0,2.0
2022,RN,PATRIOTA,0.0,3.0,0.0,4.0
2022,RN,PC DO B,0.0,2.0,0.0,1.0
2022,RN,PDT,0.0,3.0,0.0,6.0
2022,RN,PL,3.0,1.0,1.0,4.0
2022,RN,PMB,0.0,0.0,0.0,3.0
2022,RN,PMN,0.0,2.0,0.0,7.0
2022,RN,PODE,0.0,9.0,0.0,0.0
2022,RN,PP,0.0,7.0,0.0,2.0
2022,RN,PRTB,0.0,1.0,0.0,7.0
2022,RN,PSB,0.0,7.0,0.0,2.0
2022,RN,PSC,0.0,6.0,0.0,2.0
2022,RN,PSD,0.0,2.0,0.0,7.0
2022,RN,PSDB,0.0,2.0,0.0,5.0
2022,RN,PSOL,0.0,3.0,0.0,1.0
2022,RN,PSTU,0.0,1.0,0.0,0.0
2022,RN,PT,2.0,1.0,0.0,1.0
2022,RN,PTB,0.0,0.0,0.0,7.0
2022,RN,PV,0.0,2.0,0.0,0.0
2022,RN,REDE,0.0,0.0,0.0,3.0
2022,RN,REPUBLICANOS,0.0,6.0,0.0,3.0
2022,RN,SOLIDARIEDADE,0.0,5.0,0.0,4.0
2022,RN,UNIAO,2.0,6.0,0.0,1.0
2022,RO,AGIR,0.0,6.0,0.0,1.0
2022,RO,AVANTE,0.0,2.0,0.0,7.0
2022,RO,MDB,2.0,4.0,0.0,3.0
2022,RO,PATRIOTA,0.0,3.0,0.0,4.0
2022,RO,PC DO B,0.0,2.0,0.0,1.0
2022,RO,PDT,0.0,6.0,0.0,2.0
2022,RO,PL,2.0,1.0,0.0,6.0
2022,RO,PMB,0.0,0.0,0.0,2.0
2022,RO,PODE,0.0,6.0,0.0,3.0
2022,RO,PP,0.0,3.0,0.0,3.0
2022,RO,PROS,0.0,0.0,0.0,9.0
2022,RO,PSB,0.0,4.0,0.0,4.0
2022,RO,PSC,0.0,7.0,0.0,2.0
2022,RO,PSD,0.0,5.0,0.0,3.0
2022,RO,PSOL,0.0,6.0,0.0,2.0
2022,RO,PT,0.0,3.0,0.0,0.0
2022,RO,PTB,0.0,8.0,0.0,1.0
2022,RO,PV,0.0,2.0,0.0,0.0
2022,RO,REPUBLICANOS,0.0,4.0,0.0,5.0
2022,RO,SOLIDARIEDADE,0.0,1.0,0.0,5.0
2022,RO,UNIAO,4.0,4.0,0.0,1.0
2022,RR,CIDADANIA,0.0,6.0,0.0,0.0
2022,RR,DC,0.0,5.0,0.0,1.0
2022,RR,MDB,2.0,5.0,0.0,1.0
2022,RR,PATRIOTA,0.0,4.0,0.0,3.0
2022,RR,PCO,0.0,1.0,0.0,0.0
2022,RR,PDT,0.0,3.0,0.0,5.0
2022,RR,PL,0.0,7.0,0.0,1.0
2022,RR,PMB,0.0,4.0,0.0,0.0
2022,RR,PMN,0.0,5.0,0.0,1.0
2022,RR,PODE,0.0,6.0,0.0,2.0
2022,RR,PP,0.0,5.0,0.0,4.0
2022,RR,PROS,0.0,4.0,0.0,4.0
2022,RR,PRTB,0.0,7.0,0.0,0.0
2022,RR,PSC,0.0,0.0,0.0,3.0
2022,RR,PSD,1.0,5.0,0.0,3.0
2022,RR,PSDB,0.0,0.0,0.0,1.0
2022,RR,PSOL,0.0,3.0,0.0,0.0
2022,RR,PT,0.0,2.0,0.0,1.0
2022,RR,PTB,0.0,8.0,0.0,1.0
2022,RR,PV,0.0,2.0,0.0,1.0
2022,RR,REDE,0.0,3.0,0.0,2.0
2022,RR,REPUBLICANOS,3.0,4.0,0.0,2.0
2022,RR,SOLIDARIEDADE,0.0,5.0,0.0,2.0
2022,RR,UNIAO,2.0,4.0,0.0,2.0
2022,RS,AGIR,0.0,0.0,0.0,1.0
2022,RS,AVANTE,0.0,8.0,0.0,22.0
2022,RS,CIDADANIA,1.0,0.0,0.0,7.0
2022,RS,DC,0.0,2.0,0.0,5.0
2022,RS,MDB,3.0,5.0,0.0,16.0
2022,RS,NOVO,1.0,1.0,0.0,4.0
2022,RS,PATRIOTA,0.0,18.0,0.0,5.0
2022,RS,PC DO B,1.0,1.0,0.0,2.0
2022,RS,PCB,0.0,0.0,0.0,2.0
2022,RS,PDT,2.0,4.0,0.0,22.0
2022,RS,PL,3.0,2.0,1.0,25.0
2022,RS,PODE,0.0,5.0,1.0,22.0
2022,RS,PP,3.0,3.0,0.0,21.0
2022,RS,PROS,0.0,0.0,0.0,3.0
2022,RS,PRTB,0.0,5.0,0.0,2.0
2022,RS,PSB,1.0,6.0,0.0,16.0
2022,RS,PSC,0.0,21.0,0.0,8.0
2022,RS,PSD,1.0,7.0,0.0,20.0
2022,RS,PSDB,2.0,6.0,0.0,15.0
2022,RS,PSOL,1.0,7.0,0.0,22.0
2022,RS,PSTU,0.0,2.0,0.0,1.0
2022,RS,PT,6.0,4.0,0.0,15.0
2022,RS,PTB,0.0,8.0,0.0,23.0
2022,RS,PV,0.0,2.0,0.0,0.0
2022,RS,REDE,0.0,1.0,0.0,1.0
2022,RS,REPUBLICANOS,3.0,4.0,0.0,25.0
2022,RS,SOLIDARIEDADE,0.0,17.0,0.0,8.0
2022,RS,UNIAO,1.0,6.0,0.0,21.0
2022,RS,UP,0.0,2.0,0.0,0.0
2022,SC,AVANTE,0.0,7.0,0.0,5.0
2022,SC,CIDADANIA,1.0,0.0,0.0,4.0
2022,SC,DC,0.0,2.0,0.0,0.0
2022,SC,MDB,3.0,2.0,0.0,11.0
2022,SC,NOVO,0.0,3.0,1.0,9.0
2022,SC,PATRIOTA,0.0,11.0,0.0,5.0
2022,SC,PC DO B,0.0,1.0,0.0,1.0
2022,SC,PCO,0.0,1.0,0.0,0.0
2022,SC,PDT,0.0,9.0,0.0,3.0
2022,SC,PL,4.0,1.0,2.0,8.0
2022,SC,PODE,0.0,8.0,0.0,8.0
2022,SC,PP,0.0,5.0,0.0,12.0
2022,SC,PROS,0.0,0.0,0.0,13.0
2022,SC,PRTB,0.0,2.0,0.0,1.0
2022,SC,PSB,0.0,7.0,0.0,10.0
2022,SC,PSC,0.0,6.0,0.0,9.0
2022,SC,PSD,2.0,4.0,0.0,7.0
2022,SC,PSDB,0.0,2.0,0.0,7.0
2022,SC,PSOL,0.0,6.0,0.0,5.0
2022,SC,PSTU,0.0,1.0,0.0,0.0
2022,SC,PT,2.0,3.0,0.0,8.0
2022,SC,PTB,0.0,8.0,0.0,9.0
2022,SC,PV,0.0,2.0,0.0,0.0
2022,SC,REDE,0.0,6.0,0.0,0.0
2022,SC,REPUBLICANOS,0.0,10.0,0.0,6.0
2022,SC,SOLIDARIEDADE,0.0,2.0,0.0,10.0
2022,SC,UNIAO,1.0,9.0,0.0,6.0
2022,SC,UP,0.0,1.0,0.0,0.0
2022,SE,CIDADANIA,0.0,2.0,0.0,3.0
2022,SE,DC,0.0,9.0,0.0,0.0
2022,SE,MDB,0.0,0.0,0.0,9.0
2022,SE,PATRIOTA,0.0,6.0,0.0,2.0
2022,SE,PC DO B,0.0,2.0,0.0,0.0
2022,SE,PDT,0.0,5.0,0.0,4.0
2022,SE,PL,1.0,2.0,0.0,4.0
2022,SE,PMN,0.0,7.0,0.0,1.0
2022,SE,PODE,0.0,1.0,0.0,6.0
2022,SE,PP,1.0,6.0,0.0,2.0
2022,SE,PROS,0.0,0.0,0.0,5.0
2022,SE,PSB,0.0,3.0,0.0,6.0
2022,SE,PSD,2.0,2.0,0.0,5.0
2022,SE,PSDB,0.0,2.0,0.0,2.0
2022,SE,PSOL,0.0,4.0,0.0,3.0
2022,SE,PT,1.0,1.0,0.0,3.0
2022,SE,PTB,0.0,0.0,0.0,9.0
2022,SE,PV,0.0,2.0,0.0,0.0
2022,SE,REDE,0.0,1.0,0.0,0.0
2022,SE,REPUBLICANOS,1.0,4.0,0.0,4.0
2022,SE,SOLIDARIEDADE,0.0,4.0,0.0,0.0
2022,SE,UNIAO,2.0,4.0,0.0,3.0
2022,SE,UP,0.0,2.0,0.0,0.0
2022,SP,AGIR,0.0,2.0,0.0,66.0
2022,SP,AVANTE,0.0,11.0,0.0,59.0
2022,SP,CIDADANIA,2.0,2.0,0.0,5.0
2022,SP,DC,0.0,15.0,0.0,1.0
2022,SP,MDB,4.0,17.0,1.0,44.0
2022,SP,NOVO,1.0,7.0,0.0,48.0
2022,SP,PATRIOTA,0.0,32.0,0.0,38.0
2022,SP,PC DO B,0.0,2.0,0.0,0.0
2022,SP,PCB,0.0,0.0,0.0,9.0
2022,SP,PCO,0.0,9.0,0.0,0.0
2022,SP,PDT,0.0,6.0,0.0,39.0
2022,SP,PL,13.0,10.0,4.0,43.0
2022,SP,PMB,0.0,0.0,0.0,26.0
2022,SP,PMN,0.0,13.0,0.0,34.0
2022,SP,PODE,3.0,19.0,0.0,49.0
2022,SP,PP,4.0,4.0,0.0,57.0
2022,SP,PROS,0.0,7.0,0.0,52.0
2022,SP,PRTB,0.0,30.0,0.0,29.0
2022,SP,PSB,1.0,10.0,1.0,55.0
2022,SP,PSC,1.0,7.0,0.0,51.0
2022,SP,PSD,3.0,15.0,0.0,30.0
2022,SP,PSDB,2.0,11.0,1.0,29.0
2022,SP,PSOL,5.0,7.0,0.0,26.0
2022,SP,PSTU,0.0,3.0,0.0,6.0
2022,SP,PT,11.0,17.0,0.0,29.0
2022,SP,PTB,0.0,5.0,0.0,65.0
2022,SP,PV,0.0,4.0,0.0,7.0
2022,SP,REDE,1.0,2.0,0.0,18.0
2022,SP,REPUBLICANOS,5.0,14.0,0.0,49.0
2022,SP,SOLIDARIEDADE,1.0,14.0,0.0,39.0
2022,SP,UNIAO,6.0,32.0,0.0,28.0
2022,SP,UP,0.0,1.0,0.0,0.0
2022,TO,AVANTE,0.0,7.0,0.0,2.0
2022,TO,CIDADANIA,0.0,2.0,0.0,0.0
2022,TO,DC,0.0,6.0,0.0,2.0
2022,TO,MDB,0.0,3.0,0.0,5.0
2022,TO,PATRIOTA,0.0,3.0,0.0,6.0
2022,TO,PC DO B,0.0,2.0,0.0,0.0
2022,TO,PDT,0.0,4.0,0.0,2.0
2022,TO,PL,2.0,2.0,0.0,5.0
2022,TO,PMB,0.0,0.0,0.0,2.0
2022,TO,PODE,0.0,6.0,0.0,3.0
2022,TO,PP,2.0,4.0,0.0,3.0
2022,TO,PRTB,0.0,1.0,0.0,3.0
2022,TO,PSB,0.0,6.0,0.0,2.0
2022,TO,PSC,0.0,2.0,0.0,7.0
2022,TO,PSD,0.0,5.0,0.0,4.0
2022,TO,PSDB,0.0,5.0,0.0,0.0
