ano_eleicao,sg_uf,nr_candidato,nm_candidato,sg_partido_norm,eleito,partido,proprios,pessoas_fisicas,coletivo_internet,demais,nao_partidarios,privado_proprio,privado_ampliado,necr,lista_sem_recursos,top_piso,top_arredondado,top_teto
2018,AL,3030,MARIA TAVARES FERRO,NOVO,0,3599.16,0.0,34650.29,9700.0,765.0,45115.29,34650.29,44350.29,2.1867410485229746,False,1.0,1.0,1.0
2018,AL,5123,JOSILDO BRAZ COSTA,PATRI,0,0.0,2800.0,1670.0,0.0,0.0,4470.0,4470.0,4470.0,,True,0.0,0.0,0.0
2018,AL,5153,ADEMARIO DE OLIVEIRA,PATRI,0,0.0,1900.0,4850.0,0.0,0.0,6750.0,6750.0,6750.0,,True,0.0,0.0,0.0
2018,AL,5154,BRUNA DUARTE HONÓRIO,PATRI,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,0.0
2018,AL,6500,FELICIANO DOMINGOS DA SILVA,PC DO B,0,1288.5,0.0,0.0,0.0,105.26,105.26,0.0,0.0,2.345359374817703,False,0.0,0.0,0.0
2018,AL,6544,MARIA DAS GRAÇAS SOARES DE ARAUJO,PC DO B,0,36942.34,0.0,16.55,0.0,105.26,121.81,16.55,16.55,2.345359374817703,False,1.0,1.0,1.0
2018,AL,6555,EMERSON MAMEDE FERREIRA,PC DO B,0,7442.5599999999995,1000.0,0.0,0.0,105.25999999999999,1105.26,1000.0,1000.0,2.345359374817703,False,0.0,0.0,1.0
2018,AL,6565,ROBSON DA SILVA LIMA,PC DO B,0,18966.0,1000.0,9267.5,0.0,602.96,10870.46,10267.5,10267.5,2.345359374817703,False,1.0,1.0,1.0
2018,AL,1212,RONALDO AUGUSTO LESSA SANTOS,PDT,0,600000.0,0.0,45340.0,0.0,2224.52,47564.52,45340.0,45340.0,1.1655172413793105,False,1.0,1.0,1.0
2018,AL,1234,MARCELO TADEU LEMOS DE OLIVEIRA,PDT,0,50000.0,12100.0,0.0,1060.0,11748.54,24908.54,12100.0,13160.0,1.1655172413793105,False,0.0,0.0,1.0
2018,AL,3100,MARCOS ANTONIO FERNANDES DA SILVA ALMEIDA,PHS,0,3758.82,0.0,0.0,0.0,4550.0,4550.0,0.0,0.0,3.9909501909003287,False,0.0,0.0,0.0
2018,AL,3110,MARIO JORGE PONTES DE OLIVEIRA,PHS,0,6499.56,46.2,0.0,0.0,0.0,46.2,46.2,46.2,3.9909501909003287,False,1.0,1.0,1.0
2018,AL,3111,EDVALDO GOUVEIA DA ROCHA JUNIOR,PHS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9909501909003287,False,0.0,0.0,0.0
2018,AL,3122,ERALDO FERREIRA DA SILVA,PHS,0,5240.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9909501909003287,False,0.0,1.0,1.0
2018,AL,3131,FLAVIO HENRIQUE CATAO NOGUEIRA,PHS,0,11697.86,2250.0,20300.0,0.0,0.0,22550.0,22550.0,22550.0,3.9909501909003287,False,1.0,1.0,1.0
2018,AL,3133,MARIA SUELI DA SILVA,PHS,0,15053.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9909501909003287,False,1.0,1.0,1.0
2018,AL,3333,OLÍVIA COIMBRA CERQUEIRA TENÓRIO,PMN,0,900000.0,13239.93,36434.9,0.0,0.0,49674.83,49674.83,49674.83,1.0,False,1.0,1.0,1.0
2018,AL,1999,ALVARO JOSÉ DO MONTE VASCONCELOS,PODE,0,0.0,61773.63,3800.0,0.0,0.0,65573.63,65573.63,65573.63,,True,0.0,0.0,0.0
2018,AL,1100,MARIA DOS PRAZERES DA ROCHA BRANDÃO,PP,0,250000.0,0.0,0.0,0.0,4140.97,4140.97,0.0,0.0,2.2365872460026823,False,0.0,0.0,1.0
2018,AL,1110,HEMERSON CASADO GAMA,PP,0,100000.0,0.0,28407.12,9743.0,10000.0,48150.119999999995,28407.12,38150.119999999995,2.2365872460026823,False,0.0,0.0,0.0
