ano_eleicao,sg_uf,nr_candidato,nm_candidato,sg_partido_norm,eleito,partido,proprios,pessoas_fisicas,coletivo_internet,demais,nao_partidarios,privado_proprio,privado_ampliado,necr,lista_sem_recursos,top_piso,top_arredondado,top_teto,alto_nao_partidarios,alto_privado_proprio
2018,MG,9090,WELITON FERNANDES PRADO,PROS,1,1633400.0,78441.36,24100.0,0.0,49444.95,151986.31,102541.36,102541.36,3.93415443423129,False,1.0,1.0,1.0,True,False
2018,MG,4050,JULIO CESAR DELGADO,PSB,1,1400600.0,45000.0,168500.0,0.0,3470.0,216970.0,213500.0,213500.0,6.616167971159441,False,1.0,1.0,1.0,True,True
2018,MG,4055,EMIDIO ALVES MADEIRA JUNIOR,PSB,1,800000.0,530872.61,28050.0,0.0,0.0,558922.61,558922.61,558922.61,6.616167971159441,False,1.0,1.0,1.0,True,True
2018,MG,4057,VILSON LUIZ DA SILVA,PSB,1,500000.0,2061.0,47809.0,0.0,2526.11,52396.11,49870.0,49870.0,6.616167971159441,False,1.0,1.0,1.0,False,False
2018,MG,2015,EUCLYDES MARCOS PETTERSEN NETO,PSC,1,1190811.2,100000.0,331126.72,0.0,845.0,431971.72,431126.72,431126.72,4.173651687246089,False,1.0,1.0,1.0,True,True
2018,MG,5505,MISAEL ARTUR FERREIRA VARELLA,PSD,1,1059828.97,914040.0,5100.0,0.0,33856.880000000005,952996.88,919140.0,919140.0,5.2233061990897145,False,1.0,1.0,1.0,True,True
2018,MG,5544,STEFANO AGUIAR DOS SANTOS,PSD,1,351603.75,0.0,23470.0,0.0,0.0,23470.0,23470.0,23470.0,5.2233061990897145,False,1.0,1.0,1.0,False,False
2018,MG,5555,DIEGO LEONARDO DE ANDRADE CARVALHO,PSD,1,1065960.97,350000.0,141799.99,0.0,5000.0,496799.99,491799.99,491799.99,5.2233061990897145,False,1.0,1.0,1.0,True,True
2018,MG,4500,AÉCIO NEVES DA CUNHA,PSDB,1,2161126.03,0.0,312794.98,0.0,15000.0,327794.98,312794.98,312794.98,7.979559411491127,False,1.0,1.0,1.0,True,True
2018,MG,4535,EDUARDO LUIZ BARROS BARBOSA,PSDB,1,507426.03,0.0,55360.0,0.0,700000.0,755360.0,55360.0,55360.0,7.979559411491127,False,0.0,1.0,1.0,True,False
2018,MG,4545,PAULO ABI-ACKEL,PSDB,1,567516.03,289000.0,474600.0,0.0,716342.66,1479942.6600000001,763600.0,763600.0,7.979559411491127,False,1.0,1.0,1.0,True,True
2018,MG,4550,RODRIGO BATISTA DE CASTRO,PSDB,1,1296126.03,69399.16,409650.0,1320.0,0.0,480369.16000000003,479049.16000000003,480369.16000000003,7.979559411491127,False,1.0,1.0,1.0,True,True
2018,MG,4560,DOMINGOS SÁVIO CAMPOS RESENDE,PSDB,1,1002000.0,125309.95,510089.65,0.0,300391.59,935791.19,635399.6,635399.6,7.979559411491127,False,1.0,1.0,1.0,True,True
2018,MG,1704,ALESSANDRA DA SILVA,PSL,1,0.0,49600.0,34100.0,0.0,0.0,83700.0,83700.0,83700.0,4.003611007259798,False,0.0,0.0,0.0,False,False
2018,MG,1707,ELIEL MÁRCIO DO CARMO,PSL,1,1175.0,253500.0,0.0,0.0,0.0,253500.0,253500.0,253500.0,4.003611007259798,False,0.0,0.0,0.0,True,True
2018,MG,1717,MARCELO HENRIQUE TEIXEIRA DIAS,PSL,1,156459.75,383280.0,56830.0,0.0,1500.0,441610.0,440110.0,440110.0,4.003611007259798,False,1.0,1.0,1.0,True,True
2018,MG,1720,GERALDO JUNIO DO AMARAL,PSL,1,5240.0,6500.0,24407.88,0.0,0.0,30907.88,30907.88,30907.88,4.003611007259798,False,0.0,0.0,0.0,False,False
2018,MG,1745,CHARLLES THOMACELLI EVANGELISTA,PSL,1,2745.0,123645.57,27167.0,0.0,0.0,150812.57,150812.57,150812.57,4.003611007259798,False,0.0,0.0,0.0,True,True
2018,MG,1777,MARCELO EDUARDO FREITAS,PSL,1,1401.0,146714.63,216296.0,0.0,0.0,363010.63,363010.63,363010.63,4.003611007259798,False,0.0,0.0,0.0,True,True
2018,MG,5018,ÁUREA CAROLINA DE FREITAS E SILVA,PSOL,1,13653.08,0.0,97245.0,47362.0,28516.95,173123.95,97245.0,144607.0,13.50737832964293,False,1.0,1.0,1.0,True,False
2018,MG,1307,ODAIR JOSÉ DA CUNHA,PT,1,930000.0,200000.0,491020.0,0.0,6634.6900000000005,697654.69,691020.0,691020.0,14.08822704799714,False,1.0,1.0,1.0,True,True
2018,MG,1312,REGINALDO LAZARO DE OLIVEIRA LOPES,PT,1,930000.0,0.0,112750.0,12073.12,1607.5,126430.62,112750.0,124823.12,14.08822704799714,False,1.0,1.0,1.0,False,True
2018,MG,1313,ROGERIO CORREIA DE MOURA BAPTISTA,PT,1,471000.0,18000.0,173363.13,4751.26,3179.9700000000003,199294.36000000002,191363.13,196114.39,14.08822704799714,False,1.0,1.0,1.0,True,True
2018,MG,1314,MARIA MARGARIDA MARTINS SALOMÃO,PT,1,1000000.0,0.0,36850.0,1113.0,0.0,37963.0,36850.0,37963.0,14.08822704799714,False,1.0,1.0,1.0,False,False
2018,MG,1315,JOÃO CARLOS SIQUEIRA,PT,1,934300.0,37000.0,44905.0,5882.47,4894.5,92681.97,81905.0,87787.47,14.08822704799714,False,1.0,1.0,1.0,False,False
2018,MG,1333,PATRUS ANANIAS DE SOUZA,PT,1,900000.0,89500.0,88660.13,13278.0,11781.9,203220.03,178160.13,191438.13,14.08822704799714,False,1.0,1.0,1.0,True,True
2018,MG,1363,JOSÉ LEONARDO COSTA MONTEIRO,PT,1,787048.31,0.0,71700.0,766.89,879.88,73346.77,71700.0,72466.89,14.08822704799714,False,1.0,1.0,1.0,False,False
2018,MG,1378,PAULO JOSÉ CARLOS GUEDES,PT,1,394715.1,66459.55,360555.0,3165.0,41661.36,471840.91,427014.55,430179.55,14.08822704799714,False,1.0,1.0,1.0,True,True
2018,MG,7777,JOSÉ SILVA SOARES,SOLIDARIEDADE,1,1103699.68,173300.0,478686.64,0.0,18973.52,670960.16,651986.64,651986.64,1.0025493284264264,False,1.0,1.0,1.0,True,True
2018,MS,2525,TEREZA CRISTINA CORREA DA COSTA DIAS,DEM,1,1350000.0,0.0,880500.0,0.0,8527.97,889027.97,880500.0,880500.0,1.2899328859060402,False,1.0,1.0,1.0,True,True
2018,MS,1234,DAGOBERTO NOGUEIRA FILHO,PDT,1,580000.0,829854.0,428075.0,0.0,2890.0,1260819.0,1257929.0,1257929.0,1.53264308311763,False,1.0,1.0,1.0,True,True
2018,MS,5555,FABIO RICARDO TRAD,PSD,1,550000.0,0.0,132958.0,0.0,5716.0,138674.0,132958.0,132958.0,1.2848818387827776,False,1.0,1.0,1.0,True,True
2018,MS,4545,HUMBERTO REZENDE PEREIRA,PSDB,1,740036.31,22000.0,66120.0,0.0,5382.99,93502.99,88120.0,88120.0,3.7845416563376597,False,1.0,1.0,1.0,False,False
2018,MS,4555,ROSIANE MODESTO DE OLIVEIRA,PSDB,1,602250.0,10000.0,149459.0,0.0,17036.0,176495.0,159459.0,159459.0,3.7845416563376597,False,1.0,1.0,1.0,True,True
2018,MS,1707,LUIZ ALBERTO OVANDO,PSL,1,0.0,19300.0,1100.0,240.0,1008.0,21648.0,20400.0,20640.0,,True,0.0,0.0,0.0,False,False
2018,MS,1733,LOESTER CARLOS GOMES DE SOUZA,PSL,1,0.0,0.0,10700.0,1375.0,0.0,12075.0,10700.0,12075.0,,True,0.0,0.0,0.0,False,False
2018,MS,1331,VANDER LUIZ DOS SANTOS LOUBET,PT,1,735098.0,0.0,142280.0,100.0,11233.13,153613.13,142280.0,142380.0,4.3680716742733035,False,1.0,1.0,1.0,True,True
2018,MT,1515,CARLOS GOMES BEZERRA,MDB,1,1840100.0,0.0,43872.35,0.0,0.0,43872.35,43872.35,43872.35,3.179843008567156,False,1.0,1.0,1.0,False,False
2018,MT,1520,JUAREZ ALVES DA COSTA,MDB,1,30000.0,0.0,260500.0,0.0,110788.0,371288.0,260500.0,260500.0,3.179843008567156,False,0.0,0.0,0.0,True,True
2018,MT,1900,JOSE ANTONIO DOS SANTOS MEDEIROS,PODE,1,976720.0,0.0,634500.0,3701.0,1.5,638202.5,634500.0,638201.0,1.061074074082154,False,1.0,1.0,1.0,True,True
2018,MT,4522,VANDER ALBERTO MASSON,PSDB,1,2173.91,143737.0,68062.0,0.0,207169.09999999998,418968.1,211799.0,211799.0,2.628278407725723,False,0.0,0.0,0.0,True,True
2018,MT,1700,NELSON NED PREVIDENTE,PSL,1,20000.0,0.0,309815.0,0.0,2000.0,311815.0,309815.0,309815.0,2.8838248235879473,False,1.0,1.0,1.0,True,True
2018,MT,1313,ROSA NEIDE SANDES DE ALMEIDA,PT,1,827166.97,4000.0,17000.0,1000.0,550.0,22550.0,21000.0,22000.0,1.5152426250020037,False,1.0,1.0,1.0,False,False
2018,MT,1414,EMANUEL PINHEIRO DA SILVA PRIMO,PTB,1,1516020.0,2500.0,177400.0,0.0,0.0,179900.0,179900.0,179900.0,1.445479849111403,False,1.0,1.0,1.0,True,True
2018,MT,7700,LEONARDO RIBEIRO ALBUQUERQUE,SOLIDARIEDADE,1,893423.91,50000.0,152317.39,1050.0,25000.0,228367.39,202317.39,203367.39,1.0907546252782676,False,1.0,1.0,1.0,True,True
2018,PA,2500,OLIVAL HENRIQUE MARQUES DE SOUZA,DEM,1,350000.0,12000.0,160846.4,0.0,500.0,173346.4,172846.4,172846.4,1.804297585479569,False,0.0,1.0,1.0,True,True
2018,PA,2525,HÉLIO LEITE DA SILVA,DEM,1,1044000.0,0.0,0.0,0.0,8810.0,8810.0,0.0,0.0,1.804297585479569,False,1.0,1.0,1.0,False,False
2018,PA,1515,ELCIONE THEREZINHA ZAHLUTH BARBALHO,MDB,1,2000000.0,63300.0,1000.0,0.0,10430.0,74730.0,64300.0,64300.0,3.023700682432702,False,1.0,1.0,1.0,False,False
2018,PA,1555,JOSÉ BENITO PRIANTE JUNIOR,MDB,1,1500000.0,0.0,1000.0,0.0,31481.0,32481.0,1000.0,1000.0,3.023700682432702,False,1.0,1.0,1.0,False,False
2018,PA,2222,CRISTIANO DUTRA VALE,PR,1,888515.03,8000.0,0.0,0.0,2820.6,10820.6,8000.0,8000.0,1.0,False,1.0,1.0,1.0,False,False
2018,PA,1010,WAGNER BACH MARTINS,PRB,1,789031.0,0.0,0.0,0.0,1680.0,1680.0,0.0,0.0,1.0,False,1.0,1.0,1.0,False,False
2018,PA,4011,CÁSSIO COELHO ANDRADE,PSB,1,545600.0,0.0,13028.800000000001,0.0,3984.0,17012.800000000003,13028.800000000001,13028.800000000001,1.0,False,1.0,1.0,1.0,False,False
2018,PA,5500,ÉDER MAURO CARDOSO BARRA,PSD,1,915358.8,17288.07,7500.0,0.0,1730.0,26518.07,24788.07,24788.07,2.0516874402731426,False,1.0,1.0,1.0,False,False
2018,PA,5555,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,PSD,1,5357.6,142355.5,133953.4,0.0,3280.0,279588.9,276308.9,276308.9,2.0516874402731426,False,0.0,0.0,0.0,True,True
2018,PA,5588,JOÃO FERRARI JUNIOR,PSD,1,305338.75,113100.0,51500.0,0.0,19950.0,184550.0,164600.0,164600.0,2.0516874402731426,False,1.0,1.0,1.0,True,True
2018,PA,4567,CELSO SABINO DE OLIVEIRA,PSDB,1,100000.0,80000.0,85164.39,6740.0,8550.0,180454.39,165164.39,171904.39,2.6623022295133505,False,0.0,0.0,0.0,True,True
2018,PA,4590,NILSON PINTO DE OLIVEIRA,PSDB,1,500000.0,67860.2,1500.0,0.0,501925.0,571285.2,69360.2,69360.2,2.6623022295133505,False,1.0,1.0,1.0,True,False
2018,PA,5050,EDMILSON BRITO RODRIGUES,PSOL,1,538946.99,0.0,199720.8,2084.0,0.0,201804.8,199720.8,201804.8,3.108870064873323,False,1.0,1.0,1.0,True,True
2018,PA,1313,JOSE ROBERTO OLIVEIRA FARO,PT,1,900000.0,0.0,23100.0,0.0,0.0,23100.0,23100.0,23100.0,4.199652056642575,False,1.0,1.0,1.0,False,False
2018,PA,1321,AIRTON LUIZ FALEIRO,PT,1,435000.0,9000.0,160250.0,500.0,0.0,169750.0,169250.0,169750.0,4.199652056642575,False,1.0,1.0,1.0,True,True
2018,PA,1444,JOSE EDUARDO PEREIRA DA COSTA,PTB,1,233538.05,4520.0,11700.0,0.0,4000.0,20220.0,16220.0,16220.0,1.3900667423513255,False,0.0,0.0,1.0,False,False
2018,PA,1456,PAULO EDUARDO MAESTRI BENGTSON,PTB,1,1150000.0,30000.0,33050.0,0.0,7930.0,70980.0,63050.0,63050.0,1.3900667423513255,False,1.0,1.0,1.0,False,False
2018,PB,2511,EFRAIM DE ARAUJO MORAIS FILHO,DEM,1,1090476.36,0.0,206000.0,0.0,4876.8,210876.8,206000.0,206000.0,1.0366688824026158,False,1.0,1.0,1.0,True,True
2018,PB,1212,DAMIÃO FELICIANO DA SILVA,PDT,1,570000.0,0.0,7979.2,0.0,4538.0,12517.2,7979.2,7979.2,1.0,False,1.0,1.0,1.0,False,False
2018,PB,1111,AGUINALDO VELLOSO BORGES RIBEIRO,PP,1,1244054.32,30000.0,338500.0,0.0,7984.7,376484.7,368500.0,368500.0,4.0667005895863015,False,1.0,1.0,1.0,True,True
2018,PB,2222,JOSÉ WELLINGTON ROBERTO,PR,1,1660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1200462829042523,False,1.0,1.0,1.0,False,False
2018,PB,1011,HUGO MOTTA WANDERLEY DA NÓBREGA,PRB,1,894538.16,40000.0,66200.0,0.0,4970.0,111170.0,106200.0,106200.0,1.9154900590842021,False,1.0,1.0,1.0,False,True
2018,PB,4040,GERVÁSIO AGRIPINO MAIA,PSB,1,800000.0,40000.0,79944.0,0.0,6870.0,126814.0,119944.0,119944.0,1.873504472064119,False,1.0,1.0,1.0,False,True
2018,PB,4500,EDNACE ALVES SILVESTRE HENRIQUE,PSDB,1,774000.0,50000.0,8000.0,0.0,2073.34,60073.34,58000.0,58000.0,3.62127332936304,False,1.0,1.0,1.0,False,False
2018,PB,4510,PEDRO OLIVEIRA CUNHA LIMA,PSDB,1,1020400.0,0.0,91510.15,0.0,156694.0,248204.15,91510.15,91510.15,3.62127332936304,False,1.0,1.0,1.0,True,False
2018,PB,4567,RUY MANUEL CARNEIRO BARBOSA DE AÇA BELCHIOR,PSDB,1,934550.0,41690.14,16052.5,1069.0,3750.0,62561.64,57742.64,58811.64,3.62127332936304,False,1.0,1.0,1.0,False,False
2018,PB,1717,GULLIEM CHARLES BEZERRA LEMOS,PSL,1,361938.0,0.0,7010.0,0.0,0.0,7010.0,7010.0,7010.0,2.1774938173665572,False,1.0,1.0,1.0,False,False
2018,PB,1345,ANTONIO RIBEIRO,PT,1,398500.0,94048.95,40605.0,0.0,1660.0,136313.95,134653.95,134653.95,2.461171287802829,False,1.0,1.0,1.0,True,True
2018,PB,1411,JOSÉ WILSON SANTIAGO,PTB,1,1265887.69,170000.0,436000.0,0.0,1477.5,607477.5,606000.0,606000.0,1.5195425232627475,False,1.0,1.0,1.0,True,True
2018,PE,2501,FERNANDO BEZERRA DE SOUZA COELHO FILHO,DEM,1,940000.0,0.0,1083103.0,0.0,0.0,1083103.0,1083103.0,1083103.0,2.449275362318841,False,1.0,1.0,1.0,True,True
2018,PE,1515,RAUL JEAN LOUIS HENRY JUNIOR,MDB,1,841444.32,0.0,230067.02,0.0,0.0,230067.02,230067.02,230067.02,1.0,False,1.0,1.0,1.0,True,True
2018,PE,5151,FRANCISCO EURICO DA SILVA,PATRI,1,311500.0,18000.0,45500.0,0.0,100000.0,163500.0,63500.0,63500.0,1.5714211163921852,False,1.0,1.0,1.0,True,False
2018,PE,6513,RENILDO VASCONCELOS CALHEIROS,PC DO B,1,1348940.57,0.0,30000.0,0.0,4854.65,34854.65,30000.0,30000.0,1.0,False,1.0,1.0,1.0,False,False
2018,PE,1212,TÚLIO GADELHA SALES DE MELO,PDT,1,109097.95999999999,11510.0,40945.0,2031.35,0.0,54486.35,52455.0,54486.35,1.3873566671788167,False,0.0,0.0,1.0,False,False
2018,PE,1234,WOLNEY QUEIROZ MACIEL,PDT,1,665000.0,52210.979999999996,36000.0,0.0,0.0,88210.98,88210.98,88210.98,1.3873566671788167,False,1.0,1.0,1.0,False,False
2018,PE,3131,FERNANDO RODOLFO TENORIO DE VASCONCELOS,PHS,1,142250.2,0.0,93442.0,0.0,0.0,93442.0,93442.0,93442.0,6.033103378335057,False,1.0,1.0,1.0,False,False
2018,PE,1919,RICARDO TEOBALDO CAVALCANTI,PODE,1,1000000.0,6400.0,0.0,0.0,1370.0,7770.0,6400.0,6400.0,1.0,False,1.0,1.0,1.0,False,False
2018,PE,1111,EDUARDO HENRIQUE DA FONTE DE ALBUQUERQUE SILVA,PP,1,2028933.15,0.0,4500.0,0.0,0.0,4500.0,4500.0,4500.0,3.936081005294932,False,1.0,1.0,1.0,False,False
2018,PE,1190,FERNANDO MONTEIRO DE ALBUQUERQUE,PP,1,2108488.0,0.0,259101.15,0.0,0.0,259101.15,259101.15,259101.15,3.936081005294932,False,1.0,1.0,1.0,True,True
2018,PE,2323,DANIEL PIRES COELHO,PPS,1,1302797.57,38865.32,109000.0,0.0,0.0,147865.32,147865.32,147865.32,1.1642292302617174,False,1.0,1.0,1.0,True,True
2018,PE,2233,SEBASTIÃO IGNACIO DE OLIVEIRA JUNIOR,PR,1,1400000.0,65000.0,88700.0,0.0,43.12,153743.12,153700.0,153700.0,2.1206213746968956,False,1.0,1.0,1.0,True,True
2018,PE,1010,SILVIO SERAFIM COSTA FILHO,PRB,1,1018375.69,0.0,159050.0,501.25,0.0,159551.25,159050.0,159551.25,1.909764306891191,False,1.0,1.0,1.0,True,True
2018,PE,1012,OSSESIO JOSE DA SILVA,PRB,1,654699.58,9780.0,50700.0,73.15,0.0,60553.15,60480.0,60553.15,1.909764306891191,False,0.0,1.0,1.0,False,False
2018,PE,4000,LUIZ GONZAGA PATRIOTA,PSB,1,1300145.2,138600.0,45500.0,0.0,0.0,184100.0,184100.0,184100.0,8.01686473444882,False,1.0,1.0,1.0,True,True
2018,PE,4004,FELIPE AUGUSTO LYRA CARRERAS,PSB,1,1317279.12,0.0,416970.97,369.23,200.0,417540.19999999995,416970.97,417340.19999999995,8.01686473444882,False,1.0,1.0,1.0,True,True
2018,PE,4010,DANILO JORGE DE BARROS CABRAL,PSB,1,1320973.91,30000.0,2500.0,0.0,2750.0,35250.0,32500.0,32500.0,8.01686473444882,False,1.0,1.0,1.0,False,False
2018,PE,4020,FRANCISCO TADEU BARBOSA DE ALENCAR,PSB,1,1319094.7,0.0,64150.0,0.0,843.5,64993.5,64150.0,64150.0,8.01686473444882,False,1.0,1.0,1.0,False,False
2018,PE,4040,JOÃO HENRIQUE DE ANDRADE LIMA CAMPOS,PSB,1,1537864.46,0.0,244000.0,0.0,9718.64,253718.64,244000.0,244000.0,8.01686473444882,False,1.0,1.0,1.0,True,True
2018,PE,2020,ANDRE FERREIRA RODRIGUES,PSC,1,480000.0,37099.78,178225.56,0.0,202760.7,418086.04000000004,215325.34,215325.34,1.0,False,1.0,1.0,1.0,True,True
2018,PE,5555,ANDRE CARLOS ALVES DE PAULA FILHO,PSD,1,1076019.51,5000.0,192475.0,23188.63,0.0,220663.63,197475.0,220663.63,1.0,False,1.0,1.0,1.0,True,True
2018,PE,1717,LUCIANO CALDAS BIVAR,PSL,1,1800000.0,0.0,150000.0,0.0,0.0,150000.0,150000.0,150000.0,1.61194273730539,False,1.0,1.0,1.0,True,True
2018,PE,1310,MARÍLIA VALENÇA ROCHA ARRAES DE ALENCAR,PT,1,1000000.0,270000.0,6578.26,7019.6900000000005,0.0,283597.95,276578.26,283597.95,3.9860038858727647,False,1.0,1.0,1.0,True,True
2018,PE,1314,JOSÉ CARLOS VERAS DOS SANTOS,PT,1,435000.0,0.0,11000.0,12735.14,0.0,23735.14,11000.0,23735.14,3.9860038858727647,False,1.0,1.0,1.0,False,False
2018,PE,7777,AUGUSTO RODRIGUES COUTINHO DE MELO,SOLIDARIEDADE,1,905400.0,100000.0,98750.59,5510.88,1427.3,205688.77,198750.59,204261.47,2.0680925758353923,False,1.0,1.0,1.0,True,True
2018,PI,1515,MARCOS AURELIO PADUA RIBEIRO GONÇALVES DE SAMPAIO,MDB,1,318750.0,1000.0,223754.03,0.0,1000.0,225754.03,224754.03,224754.03,2.1246654525298916,False,1.0,1.0,1.0,True,True
2018,PI,1212,FLAVIO RODRIGUES NOGUEIRA,PDT,1,601500.0,69540.0,58030.2,0.0,2050.0,129620.2,127570.2,127570.2,1.0,False,1.0,1.0,1.0,False,True
2018,PI,1111,IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA,PP,1,2404000.0,87800.0,8700.0,0.0,0.0,96500.0,96500.0,96500.0,3.367221337759846,False,1.0,1.0,1.0,False,False
2018,PI,1122,MARGARETE DE CASTRO COELHO,PP,1,2300000.0,8820.0,109113.19,0.0,4133.33,122066.52,117933.19,117933.19,3.367221337759846,False,1.0,1.0,1.0,False,True
2018,PI,2222,FÁBIO ABREU COSTA,PR,1,1350000.0,98331.78,44063.0,0.0,560.0,142954.78,142394.78,142394.78,1.0,False,1.0,1.0,1.0,True,True
2018,PI,4040,ÁTILA FREITAS LIRA,PSB,1,1300000.0,39119.0,51624.35,0.0,0.0,90743.35,90743.35,90743.35,1.7363401146567907,False,1.0,1.0,1.0,False,False
2018,PI,5555,JULIO CESAR DE CARVALHO LIMA,PSD,1,792013.2,76678.0,41251.8,0.0,26837.5,144767.3,117929.8,117929.8,1.0,False,1.0,1.0,1.0,True,True
2018,PI,1311,REJANE RIBEIRO SOUSA DIAS,PT,1,1005000.0,0.0,144971.1,0.0,0.0,144971.1,144971.1,144971.1,4.045212551706464,False,1.0,1.0,1.0,True,True
2018,PI,1313,FRANCISCO DE ASSIS CARVALHO GONÇALVES,PT,1,905000.0,5000.0,59720.0,0.0,0.0,64720.0,64720.0,64720.0,4.045212551706464,False,1.0,1.0,1.0,False,False
2018,PI,3636,MARINA SANTOS BATISTA DIAS,PTC,1,560000.0,18096.7,21496.8,0.0,3452.66,43046.16,39593.5,39593.5,1.0,False,1.0,1.0,1.0,False,False
2018,PR,2505,PEDRO DEBONI LUPION MELLO,DEM,1,700000.0,0.0,336439.73,0.0,0.0,336439.73,336439.73,336439.73,1.9580663948747816,False,0.0,1.0,1.0,True,True
2018,PR,1512,SERGIO DE SOUZA,MDB,1,1500000.0,36351.97,333000.0,0.0,1592.08,370944.05,369351.97,369351.97,3.4009039223980637,False,1.0,1.0,1.0,True,True
2018,PR,1540,HERMES PARCIANELLO,MDB,1,1500000.0,99441.3,6000.0,0.0,5523.9,110965.2,105441.3,105441.3,3.4009039223980637,False,1.0,1.0,1.0,False,True
2018,PR,1234,GUSTAVO BONATO FRUET,PDT,1,450000.0,131116.21,0.0,0.0,0.0,131116.21,131116.21,131116.21,2.8499980871982555,False,1.0,1.0,1.0,False,True
2018,PR,1919,DIEGO ALEXSANDER GONÇALO PAULA GARCIA,PODE,1,504760.0,1750.0,1600.0,90.0,0.0,3440.0,3350.0,3440.0,1.5102172374604044,False,1.0,1.0,1.0,False,False
2018,PR,1122,JOSE CARLOS SCHIAVINATO,PP,1,1090692.0,2500.0,51605.51,19182.0,0.0,73287.51000000001,54105.51,73287.51000000001,6.245626436889375,False,1.0,1.0,1.0,False,False
2018,PR,1151,RICARDO JOSE MAGALHÃES BARROS,PP,1,1709838.83,0.0,285000.0,0.0,0.0,285000.0,285000.0,285000.0,6.245626436889375,False,1.0,1.0,1.0,True,True
2018,PR,2300,RUBENS BUENO,PPS,1,1168128.11,0.0,88500.0,12034.0,0.0,100534.0,88500.0,100534.0,1.3826889075292257,False,1.0,1.0,1.0,False,False
2018,PR,2200,FERNANDO LUCIO GIACOBO,PR,1,2000000.0,0.0,182716.81,0.0,0.0,182716.81,182716.81,182716.81,2.967548285005992,False,0.5,1.0,1.0,True,True
2018,PR,2222,LUIZ HILOSHI NISHIMORI,PR,1,2000000.0,0.0,430000.0,0.0,1125.0,431125.0,430000.0,430000.0,2.967548285005992,False,0.5,1.0,1.0,True,True
2018,PR,2233,CHRISTIANE DE SOUZA YARED,PR,1,2479092.19,0.0,18321.0,0.0,2270.1299999999997,20591.13,18321.0,18321.0,2.967548285005992,False,1.0,1.0,1.0,False,False
2018,PR,1010,JOSE AROLDO SOUZA MARTINS,PRB,1,657075.16,1050.0,3000.0,0.0,259.91999999999996,4309.92,4050.0,4050.0,4.467662016603607,False,1.0,1.0,1.0,False,False
2018,PR,1080,LUIZ GOULARTE ALVES,PRB,1,650000.0,0.0,142750.0,1080.0,0.0,143830.0,142750.0,143830.0,4.467662016603607,False,1.0,1.0,1.0,True,True
2018,PR,9000,EMERSON MIGUEL PETRIV,PROS,1,0.0,0.0,254200.0,0.0,0.0,254200.0,254200.0,254200.0,2.5768943899046506,False,0.0,0.0,0.0,True,True
2018,PR,9090,ANTONIO WANDSCHEER,PROS,1,441600.0,1473773.39,32380.0,0.0,5000.0,1511153.39,1506153.39,1506153.39,2.5768943899046506,False,1.0,1.0,1.0,True,True
2018,PR,4012,ALIEL MACHADO BARK,PSB,1,1350000.0,82000.0,17902.0,0.0,875.23,100777.23,99902.0,99902.0,3.1842105263157894,False,1.0,1.0,1.0,False,False
2018,PR,4040,LUCIANO DUCCI,PSB,1,1600000.0,71722.04000000001,401703.81,0.0,2296.92,475722.76999999996,473425.85,473425.85,3.1842105263157894,False,1.0,1.0,1.0,True,True
2018,PR,2020,PAULO EDUARDO LIMA MARTINS,PSC,1,1049715.0,0.0,98610.0,11443.0,0.0,110053.0,98610.0,110053.0,2.8334396772245944,False,1.0,1.0,1.0,False,False
2018,PR,5555,SANDRO ALEX CRUZ DE OLIVEIRA,PSD,1,1128000.0,108750.0,100125.0,0.0,0.0,208875.0,208875.0,208875.0,6.62733593591305,False,1.0,1.0,1.0,True,True
2018,PR,5569,NEY LEPREVOST NETO,PSD,1,1099000.0,6459.0,1155585.63,0.0,125.0,1162169.63,1162044.63,1162044.63,6.62733593591305,False,1.0,1.0,1.0,True,True
2018,PR,5577,NELSI COGUETTO MARIA,PSD,1,35715.0,1736500.0,1500.0,0.0,92.92,1738092.92,1738000.0,1738000.0,6.62733593591305,False,0.0,0.0,0.0,True,True
2018,PR,5590,GILSON CARDOSO FAHUR,PSD,1,195715.0,0.0,61430.0,0.0,0.0,61430.0,61430.0,61430.0,6.62733593591305,False,1.0,1.0,1.0,False,False
2018,PR,1700,FILIPE BARROS BAPTISTA DE TOLEDO RIBEIRO,PSL,1,0.0,129000.0,264006.75,0.0,0.0,393006.75,393006.75,393006.75,2.233614120468742,False,0.0,0.0,0.0,True,True
2018,PR,1717,ALINE SLEUTJES,PSL,1,0.0,83135.4,13805.85,2114.1,2205.0,101260.35,96941.25,99055.35,2.233614120468742,False,0.0,0.0,0.0,False,False
2018,PR,1777,LUIS FELIPE BONATTO FRANCISCHINI,PSL,1,0.0,50000.0,500.0,0.0,187429.0,237929.0,50500.0,50500.0,2.233614120468742,False,0.0,0.0,0.0,True,False
2018,PR,1310,JOSE CARLOS BECKER DE OLIVEIRA E SILVA,PT,1,893787.19,247.08,98400.0,0.0,1281.44,99928.52,98647.08,98647.08,4.654448634498673,False,1.0,1.0,1.0,False,False
2018,PR,1313,GLEISI HELENA HOFFMANN,PT,1,1301322.0,0.0,43553.4,190.0,0.0,43743.4,43553.4,43743.4,4.654448634498673,False,1.0,1.0,1.0,False,False
2018,PR,1330,ENIO JOSÉ VERRI,PT,1,894418.0,59905.0,11250.0,490.0,1411.39,73056.39,71155.0,71645.0,4.654448634498673,False,1.0,1.0,1.0,False,False
