ano_eleicao,sg_uf,sg_partido_norm,C,NECr,total_recursos_partidarios,lista_sem_recursos,E,k_top_necr,proporcao_top_necr,empate_corte_top_necr,k_80,proporcao_nucleo_80,empate_corte_nucleo_80,k_acima_igual,proporcao_acima_divisao_igual,empate_corte_acima_divisao_igual,top_necr__nucleo_80__comum,top_necr__nucleo_80__uniao,top_necr__nucleo_80__jaccard,top_necr__nucleo_80__A_contida_B,top_necr__nucleo_80__B_contida_A,top_necr__nucleo_80__pesos_identicos,top_necr__nucleo_80__concordancia_candidaturas,top_necr__acima_divisao_igual__comum,top_necr__acima_divisao_igual__uniao,top_necr__acima_divisao_igual__jaccard,top_necr__acima_divisao_igual__A_contida_B,top_necr__acima_divisao_igual__B_contida_A,top_necr__acima_divisao_igual__pesos_identicos,top_necr__acima_divisao_igual__concordancia_candidaturas,nucleo_80__acima_divisao_igual__comum,nucleo_80__acima_divisao_igual__uniao,nucleo_80__acima_divisao_igual__jaccard,nucleo_80__acima_divisao_igual__A_contida_B,nucleo_80__acima_divisao_igual__B_contida_A,nucleo_80__acima_divisao_igual__pesos_identicos,nucleo_80__acima_divisao_igual__concordancia_candidaturas
2022,BA,REDE,13,7.68586039432578,656831.0,False,0,8,0.6153846153846154,True,6,0.46153846153846156,True,5,0.38461538461538464,False,6.0,8.0,0.75,0.75,1.0,False,0.8461538461538461,5.0,8.0,0.625,0.625,1.0,False,0.7692307692307692,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9230769230769231
2022,BA,REPUBLICANOS,40,13.819603885140065,12106634.44,False,3,14,0.35,False,12,0.3,False,12,0.3,False,12.0,14.0,0.8571428571428571,0.8571428571428571,1.0,False,0.95,12.0,14.0,0.8571428571428571,0.8571428571428571,1.0,False,0.95,12.0,12.0,1.0,1.0,1.0,True,1.0
2022,BA,SOLIDARIEDADE,33,13.677313567829454,2982352.78,False,0,14,0.42424242424242425,False,16,0.48484848484848486,False,8,0.24242424242424243,False,14.0,16.0,0.875,1.0,0.875,False,0.9393939393939394,8.0,14.0,0.5714285714285714,0.5714285714285714,1.0,False,0.8181818181818181,8.0,16.0,0.5,0.5,1.0,False,0.7575757575757576
2022,BA,UNIAO,34,19.77593783264402,46861588.400000006,False,6,20,0.5882352941176471,False,15,0.4411764705882353,False,13,0.38235294117647056,False,15.0,20.0,0.75,0.75,1.0,False,0.8529411764705882,13.0,20.0,0.65,0.65,1.0,False,0.7941176470588236,13.0,15.0,0.8666666666666667,0.8666666666666667,1.0,False,0.9411764705882353
2022,BA,UP,1,1.0,73500.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0
2022,CE,AGIR,14,12.448249571934388,81177.46,False,0,12,0.8571428571428571,False,10,0.7142857142857143,True,6,0.42857142857142855,False,10.0,12.0,0.8333333333333334,0.8333333333333334,1.0,False,0.8571428571428571,6.0,12.0,0.5,0.5,1.0,False,0.5714285714285714,6.0,10.0,0.6,0.6,1.0,False,0.7142857142857143
2022,CE,AVANTE,23,16.816156670746636,3210000.0,False,0,17,0.7391304347826086,True,15,0.6521739130434783,True,9,0.391304347826087,False,15.0,17.0,0.8823529411764706,0.8823529411764706,1.0,False,0.9130434782608696,9.0,17.0,0.5294117647058824,0.5294117647058824,1.0,False,0.6521739130434783,9.0,15.0,0.6,0.6,1.0,False,0.7391304347826086
2022,CE,CIDADANIA,3,1.156954829141692,2370000.0,False,0,1,0.3333333333333333,False,1,0.3333333333333333,False,1,0.3333333333333333,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,CE,MDB,22,3.5436763085474716,5466759.96,False,1,4,0.18181818181818182,False,5,0.22727272727272727,False,4,0.18181818181818182,False,4.0,5.0,0.8,1.0,0.8,False,0.9545454545454546,4.0,4.0,1.0,1.0,1.0,True,1.0,4.0,5.0,0.8,0.8,1.0,False,0.9545454545454546
2022,CE,NOVO,1,1.0,1241.5300000000002,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0
2022,CE,PATRIOTA,17,15.517241379310349,300000.0,False,0,16,0.9411764705882353,True,12,0.7058823529411765,True,10,0.5882352941176471,False,12.0,16.0,0.75,0.75,1.0,False,0.7647058823529411,10.0,16.0,0.625,0.625,1.0,False,0.6470588235294117,10.0,12.0,0.8333333333333334,0.8333333333333334,1.0,False,0.8823529411764706
2022,CE,PC DO B,2,1.0541974302150672,3030000.0,False,0,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,CE,PCB,2,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,CE,PCO,1,1.0,3000.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0
2022,CE,PDT,19,9.164915648732523,10494670.0,False,5,9,0.47368421052631576,False,7,0.3684210526315789,False,7,0.3684210526315789,False,7.0,9.0,0.7777777777777778,0.7777777777777778,1.0,False,0.8947368421052632,7.0,9.0,0.7777777777777778,0.7777777777777778,1.0,False,0.8947368421052632,7.0,7.0,1.0,1.0,1.0,True,1.0
2022,CE,PL,18,6.85948869585589,11083966.38,False,5,7,0.3888888888888889,False,6,0.3333333333333333,False,5,0.2777777777777778,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.9444444444444444,5.0,7.0,0.7142857142857143,0.7142857142857143,1.0,False,0.8888888888888888,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9444444444444444
2022,CE,PMB,8,7.981900452488689,16800.0,False,0,8,1.0,False,7,0.875,True,4,0.5,False,7.0,8.0,0.875,0.875,1.0,False,0.875,4.0,8.0,0.5,0.5,1.0,False,0.5,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.625
2022,CE,PMN,8,3.507255262620069,1310000.0,False,0,4,0.5,False,3,0.375,False,3,0.375,False,3.0,4.0,0.75,0.75,1.0,False,0.875,3.0,4.0,0.75,0.75,1.0,False,0.875,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,CE,PODE,18,15.985636311428953,382964.67999999993,False,0,16,0.8888888888888888,False,13,0.7222222222222222,True,15,0.8333333333333334,False,13.0,16.0,0.8125,0.8125,1.0,False,0.8333333333333334,15.0,16.0,0.9375,0.9375,1.0,False,0.9444444444444444,13.0,15.0,0.8666666666666667,1.0,0.8666666666666667,False,0.8888888888888888
2022,CE,PP,16,6.835913459988796,4631156.37,False,1,7,0.4375,False,6,0.375,False,5,0.3125,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.9375,5.0,7.0,0.7142857142857143,0.7142857142857143,1.0,False,0.875,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9375
2022,CE,PROS,12,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,CE,PSB,22,6.3480909920724375,7072305.0,False,0,6,0.2727272727272727,False,10,0.45454545454545453,False,6,0.2727272727272727,False,6.0,10.0,0.6,1.0,0.6,False,0.8181818181818181,6.0,6.0,1.0,1.0,1.0,True,1.0,6.0,10.0,0.6,0.6,1.0,False,0.8181818181818181
2022,CE,PSC,18,10.570824524312895,500000.0,False,0,11,0.6111111111111112,True,9,0.5,True,6,0.3333333333333333,False,9.0,11.0,0.8181818181818182,0.8181818181818182,1.0,False,0.8888888888888888,6.0,11.0,0.5454545454545454,0.5454545454545454,1.0,False,0.7222222222222222,6.0,9.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8333333333333334
2022,CE,PSD,17,7.762879105995708,8299700.0,False,3,8,0.47058823529411764,False,7,0.4117647058823529,False,6,0.35294117647058826,False,7.0,8.0,0.875,0.875,1.0,False,0.9411764705882353,6.0,8.0,0.75,0.75,1.0,False,0.8823529411764706,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.9411764705882353
2022,CE,PSDB,11,2.3112356452400986,2377134.5999999996,False,0,2,0.18181818181818182,False,2,0.18181818181818182,False,2,0.18181818181818182,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,CE,PSOL,18,11.950779844472919,1494667.19,False,0,12,0.6666666666666666,False,9,0.5,False,7,0.3888888888888889,False,9.0,12.0,0.75,0.75,1.0,False,0.8333333333333334,7.0,12.0,0.5833333333333334,0.5833333333333334,1.0,False,0.7222222222222222,7.0,9.0,0.7777777777777778,0.7777777777777778,1.0,False,0.8888888888888888
2022,CE,PT,15,5.166959947935653,8184787.68,False,3,5,0.3333333333333333,False,4,0.26666666666666666,False,4,0.26666666666666666,False,4.0,5.0,0.8,0.8,1.0,False,0.9333333333333333,4.0,5.0,0.8,0.8,1.0,False,0.9333333333333333,4.0,4.0,1.0,1.0,1.0,True,1.0
2022,CE,PTB,19,3.218667606549798,762489.0,False,0,3,0.15789473684210525,False,3,0.15789473684210525,False,3,0.15789473684210525,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,CE,PV,2,1.4955015132228402,272371.53,False,0,1,0.5,False,2,1.0,False,1,0.5,False,1.0,2.0,0.5,1.0,0.5,False,0.5,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5
2022,CE,REDE,4,2.0022720667546263,994230.0,False,0,2,0.5,False,2,0.5,False,2,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,CE,REPUBLICANOS,16,7.441140984218664,4617498.779999999,False,0,7,0.4375,False,7,0.4375,False,4,0.25,False,7.0,7.0,1.0,1.0,1.0,True,1.0,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.8125,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.8125
2022,CE,UNIAO,23,12.949579270461577,26729053.960000005,False,4,13,0.5652173913043478,False,10,0.43478260869565216,False,9,0.391304347826087,False,10.0,13.0,0.7692307692307693,0.7692307692307693,1.0,False,0.8695652173913043,9.0,13.0,0.6923076923076923,0.6923076923076923,1.0,False,0.8260869565217391,9.0,10.0,0.9,0.9,1.0,False,0.9565217391304348
2022,CE,UP,1,1.0,10000.0,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0
2022,DF,AGIR,8,5.103379108156765,953199.1400000001,False,0,5,0.625,False,4,0.5,False,5,0.625,False,4.0,5.0,0.8,0.8,1.0,False,0.875,5.0,5.0,1.0,1.0,1.0,True,1.0,4.0,5.0,0.8,1.0,0.8,False,0.875
2022,DF,AVANTE,9,4.369343443234091,118333.31000000001,False,0,4,0.4444444444444444,True,3,0.3333333333333333,False,3,0.3333333333333333,False,3.0,4.0,0.75,0.75,1.0,False,0.8888888888888888,3.0,4.0,0.75,0.75,1.0,False,0.8888888888888888,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,DF,CIDADANIA,6,2.9893948440627525,983000.0,False,0,3,0.5,True,3,0.5,True,2,0.3333333333333333,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8333333333333334,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8333333333333334
2022,DF,DC,9,7.198169401913956,99558.84,False,0,7,0.7777777777777778,False,6,0.6666666666666666,False,4,0.4444444444444444,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.6666666666666667,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778
2022,DF,MDB,8,3.734783292941858,5482248.220000001,False,1,4,0.5,False,5,0.625,False,1,0.125,False,4.0,5.0,0.8,1.0,0.8,False,0.875,1.0,4.0,0.25,0.25,1.0,False,0.625,1.0,5.0,0.2,0.2,1.0,False,0.5
2022,DF,NOVO,6,1.2183014959584892,222449.18,False,0,1,0.16666666666666666,False,1,0.16666666666666666,False,1,0.16666666666666666,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,DF,PATRIOTA,7,2.0723523243621114,385000.0,False,0,2,0.2857142857142857,False,2,0.2857142857142857,False,1,0.14285714285714285,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.8571428571428572,1.0,2.0,0.5,0.5,1.0,False,0.8571428571428572
2022,DF,PC DO B,2,1.7952423553644345,723895.39,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5
2022,DF,PCO,5,5.000000000000001,60454.55,False,0,5,1.0,False,4,0.8,True,0,0.0,False,4.0,5.0,0.8,0.8,1.0,False,0.8,0.0,5.0,0.0,0.0,,False,0.0,0.0,4.0,0.0,0.0,,False,0.19999999999999996
2022,DF,PDT,9,8.635317402287955,405410.0,False,0,9,1.0,False,7,0.7777777777777778,False,3,0.3333333333333333,False,7.0,9.0,0.7777777777777778,0.7777777777777778,1.0,False,0.7777777777777778,3.0,9.0,0.3333333333333333,0.3333333333333333,1.0,False,0.33333333333333337,3.0,7.0,0.42857142857142855,0.42857142857142855,1.0,False,0.5555555555555556
2022,DF,PL,8,4.065536105106736,5311250.0,False,2,4,0.5,False,4,0.5,False,2,0.25,False,4.0,4.0,1.0,1.0,1.0,True,1.0,2.0,4.0,0.5,0.5,1.0,False,0.75,2.0,4.0,0.5,0.5,1.0,False,0.75
2022,DF,PMN,9,1.412425105142643,724738.24,False,0,1,0.1111111111111111,False,1,0.1111111111111111,False,2,0.2222222222222222,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,1.0,0.5,False,0.8888888888888888,1.0,2.0,0.5,1.0,0.5,False,0.8888888888888888
2022,DF,PODE,9,6.693175992058314,917294.0,False,0,7,0.7777777777777778,False,6,0.6666666666666666,False,3,0.3333333333333333,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,3.0,7.0,0.42857142857142855,0.42857142857142855,1.0,False,0.5555555555555556,3.0,6.0,0.5,0.5,1.0,False,0.6666666666666667
2022,DF,PP,9,7.248694753885331,9875430.0,False,0,7,0.7777777777777778,False,6,0.6666666666666666,False,4,0.4444444444444444,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.6666666666666667,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778
2022,DF,PROS,8,1.7536231884057971,550000.0,False,0,2,0.25,False,2,0.25,False,2,0.25,False,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,DF,PRTB,3,2.49777217350299,5148.25,False,0,2,0.6666666666666666,True,3,1.0,False,1,0.3333333333333333,False,2.0,3.0,0.6666666666666666,1.0,0.6666666666666666,False,0.6666666666666667,1.0,2.0,0.5,0.5,1.0,False,0.6666666666666667,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.33333333333333337
2022,DF,PSB,9,3.527660428396637,6856210.5,False,0,4,0.4444444444444444,False,4,0.4444444444444444,False,2,0.2222222222222222,False,4.0,4.0,1.0,1.0,1.0,True,1.0,2.0,4.0,0.5,0.5,1.0,False,0.7777777777777778,2.0,4.0,0.5,0.5,1.0,False,0.7777777777777778
2022,DF,PSC,9,7.074084144078115,218800.0,False,0,7,0.7777777777777778,True,6,0.6666666666666666,False,4,0.4444444444444444,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,4.0,7.0,0.5714285714285714,0.5714285714285714,1.0,False,0.6666666666666667,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778
2022,DF,PSD,9,7.742627345844505,3800000.0,False,0,8,0.8888888888888888,False,6,0.6666666666666666,False,5,0.5555555555555556,False,6.0,8.0,0.75,0.75,1.0,False,0.7777777777777778,5.0,8.0,0.625,0.625,1.0,False,0.6666666666666667,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.8888888888888888
2022,DF,PSDB,3,1.0332315228299929,1835016.0,False,0,1,0.3333333333333333,False,1,0.3333333333333333,False,1,0.3333333333333333,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,DF,PSOL,6,5.390811286521426,766262.03,False,0,5,0.8333333333333334,False,5,0.8333333333333334,False,3,0.5,False,5.0,5.0,1.0,1.0,1.0,True,1.0,3.0,5.0,0.6,0.6,1.0,False,0.6666666666666667,3.0,5.0,0.6,0.6,1.0,False,0.6666666666666667
2022,DF,PSTU,2,2.0,5160.0,False,0,2,1.0,False,2,1.0,False,0,0.0,False,2.0,2.0,1.0,1.0,1.0,True,1.0,0.0,2.0,0.0,0.0,,False,0.0,0.0,2.0,0.0,0.0,,False,0.0
2022,DF,PT,4,2.444794703094549,3913577.73,False,1,2,0.5,False,3,0.75,False,1,0.25,False,2.0,3.0,0.6666666666666666,1.0,0.6666666666666666,False,0.75,1.0,2.0,0.5,0.5,1.0,False,0.75,1.0,3.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5
2022,DF,PTB,9,4.833957553058677,440000.0,False,0,5,0.5555555555555556,True,4,0.4444444444444444,False,4,0.4444444444444444,False,4.0,5.0,0.8,0.8,1.0,False,0.8888888888888888,4.0,5.0,0.8,0.8,1.0,False,0.8888888888888888,4.0,4.0,1.0,1.0,1.0,True,1.0
2022,DF,PV,2,1.4612567963872953,883525.7,False,1,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,DF,REDE,3,2.9614361613649436,755625.03,False,0,3,1.0,False,3,1.0,False,2,0.6666666666666666,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.6666666666666667,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.6666666666666667
2022,DF,REPUBLICANOS,9,7.008812396821059,5311415.510000001,False,3,7,0.7777777777777778,False,6,0.6666666666666666,False,2,0.2222222222222222,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.8888888888888888,2.0,7.0,0.2857142857142857,0.2857142857142857,1.0,False,0.4444444444444444,2.0,6.0,0.3333333333333333,0.3333333333333333,1.0,False,0.5555555555555556
2022,DF,SOLIDARIEDADE,7,2.9570957095709574,112000.0,False,0,3,0.42857142857142855,False,3,0.42857142857142855,False,3,0.42857142857142855,False,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0,3.0,3.0,1.0,1.0,1.0,True,1.0
2022,DF,UNIAO,9,5.794641838282083,8084435.47,False,0,6,0.6666666666666666,False,5,0.5555555555555556,False,3,0.3333333333333333,False,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.8888888888888888,3.0,6.0,0.5,0.5,1.0,False,0.6666666666666667,3.0,5.0,0.6,0.6,1.0,False,0.7777777777777778
2022,DF,UP,1,1.0,26078.7,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0
2022,ES,AGIR,3,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,ES,AVANTE,7,1.0,2142.0,False,0,1,0.14285714285714285,False,1,0.14285714285714285,False,1,0.14285714285714285,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,ES,CIDADANIA,2,1.0,250000.0,False,0,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,ES,DC,8,7.78833034823777,90887.2,False,0,8,1.0,False,6,0.75,False,4,0.5,False,6.0,8.0,0.75,0.75,1.0,False,0.75,4.0,8.0,0.5,0.5,1.0,False,0.5,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.75
2022,ES,NOVO,1,1.0,117672.77,False,0,1,1.0,False,1,1.0,False,0,0.0,False,1.0,1.0,1.0,1.0,1.0,True,1.0,0.0,1.0,0.0,0.0,,False,0.0,0.0,1.0,0.0,0.0,,False,0.0
2022,ES,PATRIOTA,11,6.486677462093331,3060000.0,False,0,6,0.5454545454545454,False,7,0.6363636363636364,False,3,0.2727272727272727,False,6.0,7.0,0.8571428571428571,1.0,0.8571428571428571,False,0.9090909090909091,3.0,6.0,0.5,0.5,1.0,False,0.7272727272727273,3.0,7.0,0.42857142857142855,0.42857142857142855,1.0,False,0.6363636363636364
2022,ES,PC DO B,2,1.0506004803843076,405000.0,False,0,1,0.5,False,1,0.5,False,1,0.5,False,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0,1.0,1.0,1.0,1.0,1.0,True,1.0
2022,ES,PDT,11,3.5538809504249125,3371200.0,False,0,4,0.36363636363636365,True,5,0.45454545454545453,True,2,0.18181818181818182,False,4.0,5.0,0.8,1.0,0.8,False,0.9090909090909091,2.0,4.0,0.5,0.5,1.0,False,0.8181818181818181,2.0,5.0,0.4,0.4,1.0,False,0.7272727272727273
2022,ES,PL,11,10.94166177638165,1126000.0,False,1,11,1.0,False,9,0.8181818181818182,True,1,0.09090909090909091,False,9.000000000000002,11.0,0.8181818181818183,0.8181818181818183,1.0000000000000002,False,0.8181818181818182,1.0,11.0,0.09090909090909091,0.09090909090909091,1.0,False,0.09090909090909094,1.0,9.000000000000002,0.11111111111111109,0.1111111111111111,1.0,False,0.2727272727272727
2022,ES,PMB,6,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,ES,PODE,11,7.507495333912962,7452100.0,False,2,8,0.7272727272727273,False,7,0.6363636363636364,False,3,0.2727272727272727,False,7.0,8.0,0.875,0.875,1.0,False,0.9090909090909091,3.0,8.0,0.375,0.375,1.0,False,0.5454545454545454,3.0,7.0,0.42857142857142855,0.42857142857142855,1.0,False,0.6363636363636364
2022,ES,PP,11,8.796905544572555,12677080.0,False,2,9,0.8181818181818182,False,7,0.6363636363636364,False,6,0.5454545454545454,False,7.0,9.0,0.7777777777777778,0.7777777777777778,1.0,False,0.8181818181818181,6.0,9.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7272727272727273,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.9090909090909091
2022,ES,PRTB,8,,0.0,True,0,0,0.0,False,0,0.0,False,0,0.0,False,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0,0.0,0.0,,,,True,1.0
2022,ES,PSB,11,6.850435913534023,9925202.5,False,1,7,0.6363636363636364,False,6,0.5454545454545454,False,5,0.45454545454545453,False,6.0,7.0,0.8571428571428571,0.8571428571428571,1.0,False,0.9090909090909091,5.0,7.0,0.7142857142857143,0.7142857142857143,1.0,False,0.8181818181818181,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9090909090909091
2022,ES,PSC,10,3.762386248736097,6100000.0,False,0,4,0.4,False,4,0.4,False,3,0.3,False,4.0,4.0,1.0,1.0,1.0,True,1.0,3.0,4.0,0.75,0.75,1.0,False,0.9,3.0,4.0,0.75,0.75,1.0,False,0.9
2022,ES,PSD,5,3.142857142857143,110000.0,False,0,3,0.6,False,3,0.6,False,2,0.4,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8
2022,ES,PSDB,9,5.51722294038899,4945600.0,False,0,6,0.6666666666666666,False,4,0.4444444444444444,False,4,0.4444444444444444,False,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778,4.0,6.0,0.6666666666666666,0.6666666666666666,1.0,False,0.7777777777777778,4.0,4.0,1.0,1.0,1.0,True,1.0
2022,ES,PSOL,3,2.7475860279477535,230733.06,False,0,3,1.0,False,2,0.6666666666666666,False,2,0.6666666666666666,False,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.6666666666666667,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.6666666666666667,2.0,2.0,1.0,1.0,1.0,True,1.0
2022,ES,PT,7,2.948306201490935,3537506.9699999997,False,2,3,0.42857142857142855,False,3,0.42857142857142855,False,2,0.2857142857142857,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8571428571428572,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.8571428571428572
2022,ES,PTB,11,3.292964371014155,5948021.2,False,0,3,0.2727272727272727,False,3,0.2727272727272727,False,2,0.18181818181818182,False,3.0,3.0,1.0,1.0,1.0,True,1.0,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.9090909090909091,2.0,3.0,0.6666666666666666,0.6666666666666666,1.0,False,0.9090909090909091
2022,ES,PV,2,1.996718322698268,148000.0,False,0,2,1.0,False,2,1.0,False,1,0.5,False,2.0,2.0,1.0,1.0,1.0,True,1.0,1.0,2.0,0.5,0.5,1.0,False,0.5,1.0,2.0,0.5,0.5,1.0,False,0.5
2022,ES,REDE,8,4.7262717546319175,1491227.46,False,0,5,0.625,False,5,0.625,False,1,0.125,False,5.0,5.0,1.0,1.0,1.0,True,1.0,1.0,5.0,0.2,0.2,1.0,False,0.5,1.0,5.0,0.2,0.2,1.0,False,0.5
2022,ES,REPUBLICANOS,11,5.505107542243422,6795000.0,False,2,6,0.5454545454545454,False,5,0.45454545454545453,False,5,0.45454545454545453,False,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9090909090909091,5.0,6.0,0.8333333333333334,0.8333333333333334,1.0,False,0.9090909090909091,5.0,5.0,1.0,1.0,1.0,True,1.0
