ano_eleicao,sg_uf,nr_candidato,sg_partido_norm,nm_candidato,vr_receita_recursos_partidos,C,NECr,lista_sem_recursos,rank_recursos_partidarios,share_recursos_partidarios,share_acumulado,share_igualitaria,razao_share_igual,top_necr,nucleo_80,acima_divisao_igual,k_top_necr,k_80,k_acima_igual,competitivo_previo,eleito
2018,SC,4050,PSB,RODRIGO COELHO,500000.0,13.0,4.471300668443869,False,2.0,0.2754869507341176,0.6088261611224,0.07692307692307693,3.581330359543529,1.0,1.0,1.0,4.0,4.0,3.0,0.0,1
2018,SC,4077,PSB,EDI CARLOS DE ALMEIDA,50000.0,13.0,4.471300668443869,False,8.0,0.027548695073411764,0.9671423958989911,0.07692307692307693,0.3581330359543529,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0
2018,SC,4080,PSB,ANGELO SOLANO CATTONI,0.0,13.0,4.471300668443869,False,12.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0
2018,SC,4088,PSB,JORGE JOSÉ CENCI,0.0,13.0,4.471300668443869,False,13.0,0.0,1.0,0.07692307692307693,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0
2018,SC,2020,PSC,JAIME EVARISTO,200000.0,1.0,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
2018,SC,5500,PSD,DARCI DE MATOS,200230.0,9.0,2.854497771821265,False,2.0,0.15503869966643025,0.6970508345438271,0.1111111111111111,1.3953482969978723,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1
2018,SC,5501,PSD,NELCI TEREZINHA PEDROSKI CANCI,109358.0,9.0,2.854497771821265,False,4.0,0.08467623292274623,0.9365876774315438,0.1111111111111111,0.762086096304716,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0
2018,SC,5510,PSD,CESAR SOUZA JUNIOR,200000.0,9.0,2.854497771821265,False,3.0,0.15486060996497053,0.8519114445087976,0.1111111111111111,1.3937454896847348,1.0,1.0,1.0,3.0,3.0,3.0,1.0,0
2018,SC,5511,PSD,RICARDO ZANATTA GUIDI,700000.0,9.0,2.854497771821265,False,1.0,0.5420121348773969,0.5420121348773969,0.1111111111111111,4.878109213896572,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1
2018,SC,5524,PSD,KATIELLY LANZINI,26201.0,9.0,2.854497771821265,False,6.0,0.020287514208460963,0.981339296499221,0.1111111111111111,0.18258762787614868,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0
2018,SC,5550,PSD,ROBERTO EIDT BASTO,0.0,9.0,2.854497771821265,False,8.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0
2018,SC,5569,PSD,INGRID DA SILVA PAGANI,31595.0,9.0,2.854497771821265,False,5.0,0.02446410485921622,0.96105178229076,0.1111111111111111,0.22017694373294597,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0
2018,SC,5580,PSD,MARCELO DE SOUZA BRICK,24100.0,9.0,2.854497771821265,False,7.0,0.01866070350077895,1.0,0.1111111111111111,0.16794633150701055,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0
2018,SC,5588,PSD,ARÃO JOSINO DA SILVA,0.0,9.0,2.854497771821265,False,9.0,0.0,1.0,0.1111111111111111,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0
2018,SC,4510,PSDB,RALF ZIMMER JUNIOR,60000.0,17.0,4.0033148347122385,False,13.0,0.013281644184672602,0.9745636414308652,0.058823529411764705,0.22578795113943423,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4525,PSDB,JOSE LUIZ TANCREDO,112704.54,17.0,4.0033148347122385,False,7.0,0.02494835997128668,0.8745739918161783,0.058823529411764705,0.42412211951187356,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4533,PSDB,MAIKON DA COSTA,82704.54000000001,17.0,4.0033148347122385,False,9.0,0.01830753787895038,0.9155156649931749,0.058823529411764705,0.3112281439421565,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4535,PSDB,SEBASTIÃO ALEXANDRE ISFER DE LIMA,2250.0,17.0,4.0033148347122385,False,17.0,0.0004980616569252226,0.9999999999999998,0.058823529411764705,0.008467048167728784,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4537,PSDB,ANDERSON VIEIRA AMORIM,62250.0,17.0,4.0033148347122385,False,11.0,0.013779705841597826,0.9475022914045947,0.058823529411764705,0.23425499930716304,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4545,PSDB,MARCO ANTONIO TEBALDI,900000.0,17.0,4.0033148347122385,False,2.0,0.19922466277008904,0.6419461355925091,0.058823529411764705,3.386819267091514,1.0,1.0,1.0,4.0,5.0,4.0,1.0,0
2018,SC,4554,PSDB,ROBERTO RIVELINO DA CUNHA,82250.0,17.0,4.0033148347122385,False,10.0,0.018206920569822028,0.9337225855629969,0.058823529411764705,0.3095176496869745,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4555,PSDB,LUIS ANTONIO DUTRA,102250.0,17.0,4.0033148347122385,False,8.0,0.022634135298046226,0.8972081271142246,0.058823529411764705,0.3847803000667859,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4557,PSDB,MARCO ANTÔNIO GONÇALVES MENDES WANROWSKY,202522.1,17.0,4.0033148347122385,False,5.0,0.044830441195544725,0.8164215213832102,0.058823529411764705,0.7621175003242603,0.0,1.0,0.0,4.0,5.0,4.0,1.0,0
2018,SC,4560,PSDB,GRAZIELE SCHNEIDER,52250.0,17.0,4.0033148347122385,False,14.0,0.011566098477485725,0.9861297399083508,0.058823529411764705,0.1966236741172573,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4565,PSDB,SIRLEY DE FATIMA TIBES CECCATTO,287836.36,17.0,4.0033148347122385,False,4.0,0.06371566861552216,0.7715910801876655,0.058823529411764705,1.0831663664638769,1.0,1.0,1.0,4.0,5.0,4.0,0.0,0
2018,SC,4566,PSDB,MARA REGINA DOS SANTOS,27704.54,17.0,4.0033148347122385,False,16.0,0.0061326973763338255,0.9995019383430745,0.058823529411764705,0.10425585539767504,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4567,PSDB,LEONEL JUNIOR PAVAN,150000.0,17.0,4.0033148347122385,False,6.0,0.03320411046168151,0.8496256318448917,0.058823529411764705,0.5644698778485856,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4577,PSDB,GEOVANIA DE SA RODRIGUES,2000000.0,17.0,4.0033148347122385,False,1.0,0.4427214728224201,0.4427214728224201,0.058823529411764705,7.526265037981141,1.0,1.0,1.0,4.0,5.0,4.0,1.0,1
2018,SC,4580,PSDB,HELENA MAZZINI MONTE BLANCO,32704.54,17.0,4.0033148347122385,False,15.0,0.007239501058389875,0.9933692409667407,0.058823529411764705,0.12307151799262787,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,4588,PSDB,NORMA PETERMANN PEREIRA,297836.36,17.0,4.0033148347122385,False,3.0,0.06592927597963426,0.7078754115721434,0.058823529411764705,1.1207976916537823,1.0,1.0,1.0,4.0,5.0,4.0,0.0,0
2018,SC,4599,PSDB,PAULO HENRIQUE NOBREGA CORAL,62250.0,17.0,4.0033148347122385,False,12.0,0.013779705841597826,0.9612819972461926,0.058823529411764705,0.23425499930716304,0.0,0.0,0.0,4.0,5.0,4.0,0.0,0
2018,SC,1700,PSL,RUI GODINHO DA MOTA,265.0,19.0,12.354694332270583,False,7.0,0.04885450023689824,0.6580184983417122,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1701,PSL,AIRTON AMARAL DE OLIVEIRA JUNIOR,265.0,19.0,12.354694332270583,False,8.0,0.04885450023689824,0.7068729985786104,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1703,PSL,TATIANA APARECIDA DE MELO SCHMITT,550.71,19.0,12.354694332270583,False,2.0,0.10152702575646123,0.20305589507896915,0.05263157894736842,1.9290134893727635,1.0,1.0,1.0,12.0,10.0,6.0,0.0,0
2018,SC,1707,PSL,SILVIO CARDOSO JÚNIOR ,550.71,19.0,12.354694332270583,False,3.0,0.10152702575646123,0.30458292083543037,0.05263157894736842,1.9290134893727635,1.0,1.0,1.0,12.0,10.0,6.0,0.0,0
2018,SC,1710,PSL,PAULO SÉRGIO FERES ALVES,550.71,19.0,12.354694332270583,False,4.0,0.10152702575646123,0.4061099465918916,0.05263157894736842,1.9290134893727635,1.0,1.0,1.0,12.0,10.0,6.0,0.0,0
2018,SC,1711,PSL,CLÓVIS MACIEL KRÜGER,0.0,19.0,12.354694332270583,False,15.0,0.0,0.9999999999999996,0.05263157894736842,0.0,0.0,0.0,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1717,PSL,DANIEL COSTA DE FREITAS,0.0,19.0,12.354694332270583,False,16.0,0.0,0.9999999999999996,0.05263157894736842,0.0,0.0,0.0,0.0,12.0,10.0,6.0,0.0,1
2018,SC,1718,PSL,CAROLINE RODRIGUES DE TONI,265.0,19.0,12.354694332270583,False,9.0,0.04885450023689824,0.7557274988155086,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,1
2018,SC,1720,PSL,NEWTON MENDES JUNIOR,0.0,19.0,12.354694332270583,False,17.0,0.0,0.9999999999999996,0.05263157894736842,0.0,0.0,0.0,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1722,PSL,EDGAR LOPES DA COSTA NETO,265.0,19.0,12.354694332270583,False,10.0,0.04885450023689824,0.8045819990524068,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1727,PSL,ELAINE CRISTINA CASAS FLORIANO,550.71,19.0,12.354694332270583,False,5.0,0.10152702575646123,0.5076369723483528,0.05263157894736842,1.9290134893727635,1.0,1.0,1.0,12.0,10.0,6.0,0.0,0
2018,SC,1755,PSL,DILETA CORRÊA DA SILVA PEREZ,265.0,19.0,12.354694332270583,False,11.0,0.04885450023689824,0.853436499289305,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1759,PSL,ANDREZA SCHIPHORST BORGES,0.0,19.0,12.354694332270583,False,18.0,0.0,0.9999999999999996,0.05263157894736842,0.0,0.0,0.0,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1762,PSL,LUIZ ARMANDO SCHROEDER REIS,265.0,19.0,12.354694332270583,False,12.0,0.04885450023689824,0.9022909995262032,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,1
2018,SC,1770,PSL,CARLOS ROBERTO FELIPE,550.71,19.0,12.354694332270583,False,6.0,0.10152702575646123,0.609163998104814,0.05263157894736842,1.9290134893727635,1.0,1.0,1.0,12.0,10.0,6.0,0.0,0
2018,SC,1777,PSL,FABIO LUIZ SCHIOCHET FILHO,550.72,19.0,12.354694332270583,False,1.0,0.10152886932250792,0.10152886932250792,0.05263157894736842,1.9290485171276504,1.0,1.0,1.0,12.0,10.0,6.0,0.0,1
2018,SC,1788,PSL,JUNGLES SILVIO WEGHER,265.0,19.0,12.354694332270583,False,13.0,0.04885450023689824,0.9511454997631014,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1789,PSL,GRAZIELE JEREMIAS DE OLIVEIRA,0.0,19.0,12.354694332270583,False,19.0,0.0,0.9999999999999996,0.05263157894736842,0.0,0.0,0.0,0.0,12.0,10.0,6.0,0.0,0
2018,SC,1799,PSL,EDUPERCIO PRATTS,265.0,19.0,12.354694332270583,False,14.0,0.04885450023689824,0.9999999999999996,0.05263157894736842,0.9282355045010665,0.75,0.5,0.0,12.0,10.0,6.0,0.0,0
2018,SC,5000,PSOL,GIOVANI RAFAEL SEIBEL,10565.95,16.0,5.418092229847854,False,8.0,0.03928698725981598,0.8120800732527674,0.0625,0.6285917961570556,0.0,1.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5010,PSOL,LUÍZA BITTENCOURT,15491.86,16.0,5.418092229847854,False,4.0,0.05760281909822143,0.5999846286982873,0.0625,0.9216451055715429,0.5,1.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5023,PSOL,RAFAEL RODRIGO DE MELO,3342.46,16.0,5.418092229847854,False,15.0,0.012428147344672699,0.9999999999999999,0.0625,0.19885035751476318,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5025,PSOL,KATIA MARIA COSTA,15491.86,16.0,5.418092229847854,False,5.0,0.05760281909822143,0.6575874477965087,0.0625,0.9216451055715429,0.5,1.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5028,PSOL,FANNY SPINA FRANÇA,15500.86,16.0,5.418092229847854,False,3.0,0.05763628347060047,0.5423818096000659,0.0625,0.9221805355296075,1.0,1.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5030,PSOL,MAX MEDEIROS DO AMARAL,10115.95,16.0,5.418092229847854,False,9.0,0.037613768640863854,0.8496938418936313,0.0625,0.6018202982538217,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5050,PSOL,AFRÂNIO TADEU BOPPRÉ,104533.25,16.0,5.418092229847854,False,1.0,0.38868217822128237,0.38868217822128237,0.0625,6.218914851540518,1.0,1.0,1.0,5.0,8.0,2.0,1.0,0
2018,SC,5051,PSOL,RÚBIA GRAZIELA DE SOUZA SAGAZ,15491.86,16.0,5.418092229847854,False,6.0,0.05760281909822143,0.7151902668947301,0.0625,0.9216451055715429,0.5,1.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5055,PSOL,VICENTE NEVES DA SILVA RIBEIRO,10115.95,16.0,5.418092229847854,False,10.0,0.037613768640863854,0.8873076105344951,0.0625,0.6018202982538217,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5060,PSOL,JOÃO PAULO SILVANO SILVESTRE,10115.95,16.0,5.418092229847854,False,11.0,0.037613768640863854,0.924921379175359,0.0625,0.6018202982538217,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5066,PSOL,AMARILDO NARCISO,3371.22,16.0,5.418092229847854,False,13.0,0.012535084605741728,0.9750702324219646,0.0625,0.20056135369186764,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5069,PSOL,MARCOS ROBERTO BANHARA,3362.22,16.0,5.418092229847854,False,14.0,0.012501620233362685,0.9875718526553272,0.0625,0.20002592373380296,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5070,PSOL,ADILSON MARIANO,0.0,16.0,5.418092229847854,False,16.0,0.0,0.9999999999999999,0.0625,0.0,0.0,0.0,0.0,5.0,8.0,2.0,1.0,0
2018,SC,5078,PSOL,AURI ARNALDO BITENCOURT DA ROSA,10115.95,16.0,5.418092229847854,False,12.0,0.037613768640863854,0.9625351478162228,0.0625,0.6018202982538217,0.0,0.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,5080,PSOL,JESSICA MICHELS,25835.54,16.0,5.418092229847854,False,2.0,0.09606334790818298,0.48474552612946537,0.0625,1.5370135665309277,1.0,1.0,1.0,5.0,8.0,2.0,0.0,0
2018,SC,5088,PSOL,EUNICE ANTUNES,15491.86,16.0,5.418092229847854,False,7.0,0.05760281909822143,0.7727930859929515,0.0625,0.9216451055715429,0.5,1.0,0.0,5.0,8.0,2.0,0.0,0
2018,SC,1606,PSTU,JONAS ORBEN,0.0,2.0,,True,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018,SC,1616,PSTU,GABRIELA SANTETTI CELESTINO,0.0,2.0,,True,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018,SC,1300,PT,ELENIRA OLIVEIRA VILELA,436000.0,11.0,5.0684326549690715,False,3.0,0.14652999495883046,0.6506469500924215,0.09090909090909091,1.611829944547135,1.0,1.0,1.0,5.0,5.0,5.0,0.0,0
2018,SC,1310,PT,DANIEL FERREIRA,15000.0,11.0,5.0684326549690715,False,9.0,0.00504116955133591,0.9899176608973282,0.09090909090909091,0.05545286506469501,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0
2018,SC,1312,PT,MANOEL FRANCISCO BENTO,15000.0,11.0,5.0684326549690715,False,10.0,0.00504116955133591,0.9949588304486642,0.09090909090909091,0.05545286506469501,0.0,0.0,0.0,5.0,5.0,5.0,1.0,0
2018,SC,1313,PT,ANA PAULA DE SOUZA LIMA,600000.0,11.0,5.0684326549690715,False,2.0,0.2016467820534364,0.504116955133591,0.09090909090909091,2.2181146025878005,1.0,1.0,1.0,5.0,5.0,5.0,1.0,0
2018,SC,1330,PT,CLAUDEMIR DA ROSA,18000.0,11.0,5.0684326549690715,False,8.0,0.006049403461603092,0.9848764913459923,0.09090909090909091,0.066543438077634,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0
2018,SC,1331,PT,DIRCEU LUIZ DRESCH,435000.0,11.0,5.0684326549690715,False,4.0,0.1461939169887414,0.7968408670811629,0.09090909090909091,1.6081330868761554,1.0,1.0,1.0,5.0,5.0,5.0,1.0,0
2018,SC,1333,PT,LINO FERNANDO BRAGANÇA PERES,15000.0,11.0,5.0684326549690715,False,11.0,0.00504116955133591,1.0,0.09090909090909091,0.05545286506469501,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0
2018,SC,1340,PT,CLAUDIO ANTONIO VIGNATTI,435000.0,11.0,5.0684326549690715,False,5.0,0.1461939169887414,0.9430347840699043,0.09090909090909091,1.6081330868761554,1.0,1.0,1.0,5.0,5.0,5.0,1.0,0
2018,SC,1350,PT,PEDRO FRANCISCO UCZAI,900000.0,11.0,5.0684326549690715,False,1.0,0.3024701730801546,0.3024701730801546,0.09090909090909091,3.327171903881701,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1
2018,SC,1363,PT,CÉLIO ALVES ELIAS,25000.0,11.0,5.0684326549690715,False,7.0,0.008401949252226516,0.9788270878843892,0.09090909090909091,0.09242144177449169,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0
2018,SC,1399,PT,JOICE MAIRA ANDREOLA KRIEGER,81500.0,11.0,5.0684326549690715,False,6.0,0.027390354562258443,0.9704251386321627,0.09090909090909091,0.30129390018484287,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0
2018,SC,1488,PTB,CASSIANO GONÇALVES UCKER,90600.0,1.0,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0
2018,SC,3606,PTC,NEURA MARIA CORRÊA COSTA,10000.0,21.0,1.0,False,1.0,1.0,1.0,0.047619047619047616,21.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
2018,SC,3607,PTC,JANAINA BARBOSA RODRIGUES,0.0,21.0,1.0,False,2.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3610,PTC,JOSÉ NILDO BARBOSA DE SALES,0.0,21.0,1.0,False,3.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3611,PTC,ROSANGELA DUARTE NASCIMENTO,0.0,21.0,1.0,False,4.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3612,PTC,ALITA EULIPIA BLASIUS,0.0,21.0,1.0,False,5.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3614,PTC,JOAO MANU DE LIMA FILHO,0.0,21.0,1.0,False,6.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3617,PTC,ELIAS DIAS DA SILVA,0.0,21.0,1.0,False,7.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3626,PTC,SANDRA PADILHA FORTES,0.0,21.0,1.0,False,8.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3630,PTC,DARCI CASTRO,0.0,21.0,1.0,False,9.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3636,PTC,MANOEL FRANCISCO RODRIGUES DE SOUZA,0.0,21.0,1.0,False,10.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3637,PTC,JONATHAN DA SILVA FERRAZ,0.0,21.0,1.0,False,11.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3645,PTC,LUIZ CARLOS COSTA,0.0,21.0,1.0,False,12.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3647,PTC,VANDERLEI SEBASTIAO RODRIGUES DA SILVA,0.0,21.0,1.0,False,13.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3654,PTC,OTTO BIEDMAN,0.0,21.0,1.0,False,14.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3660,PTC,VITALINO MEIRA,0.0,21.0,1.0,False,15.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3663,PTC,WERNNER ASSIS BERTOLDI,0.0,21.0,1.0,False,16.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3666,PTC,GASPARINO MARTINHO RODRIGUES,0.0,21.0,1.0,False,17.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3671,PTC,ANDERSON AMBROSIO LEITE,0.0,21.0,1.0,False,18.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3676,PTC,CLECIO DAVID MANOEL,0.0,21.0,1.0,False,19.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3677,PTC,IRENE NOGUEIRA LOPES,0.0,21.0,1.0,False,20.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,3690,PTC,LUCIENE DE FATIMA TORETI SILVESTRI,0.0,21.0,1.0,False,21.0,0.0,1.0,0.047619047619047616,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,4303,PV,CLAUDIA MARINHO,50723.979999999996,4.0,1.4506135849674977,False,2.0,0.09252030394110129,0.9132435213828162,0.25,0.37008121576440517,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,4333,PV,FREDERICO TREVISAN SANTOS,1000.0,4.0,1.4506135849674977,False,4.0,0.0018239953556700656,1.0,0.25,0.007295981422680262,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,4343,PV,GUARACI EDSON FAGUNDES,449959.05,4.0,1.4506135849674977,False,1.0,0.8207232174417148,0.8207232174417148,0.25,3.2828928697668593,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
2018,SC,4390,PV,CLÁUDIA PATRÍCIA DA COSTA,46563.979999999996,4.0,1.4506135849674977,False,3.0,0.08493248326151381,0.99817600464433,0.25,0.33972993304605525,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SC,1801,REDE,LUÍSA BRESOLIN DE OLIVEIRA,800.0,6.0,2.0,False,1.0,0.5,0.5,0.16666666666666666,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0
2018,SC,1810,REDE,LEOPARDO SALES,0.0,6.0,2.0,False,3.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
2018,SC,1818,REDE,CARLOS EDUARDO FREITAS DO ROSÁRIO,0.0,6.0,2.0,False,4.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
2018,SC,1819,REDE,JOÃO DE DEUS MEDEIROS,0.0,6.0,2.0,False,5.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
2018,SC,1820,REDE,HERBERT ETGES ZANDOMENECO,0.0,6.0,2.0,False,6.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0
2018,SC,1833,REDE,MARI EDI HAAS,800.0,6.0,2.0,False,2.0,0.5,1.0,0.16666666666666666,3.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,0
2018,SC,7777,SOLIDARIEDADE,OSVALDO OLAVIO MAFRA,907500.0,1.0,1.0,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0
2018,SE,7000,AVANTE,CACIO JEORGE SILVA,2050.0,6.0,4.211432882108881,False,3.0,0.12933753943217666,0.7413249211356466,0.16666666666666666,0.77602523659306,0.6666666666666666,0.6666666666666666,0.0,4.0,4.0,2.0,0.0,0
2018,SE,7010,AVANTE,FENELON MENDONCA SANTOS,4850.0,6.0,4.211432882108881,False,1.0,0.305993690851735,0.305993690851735,0.16666666666666666,1.83596214511041,1.0,1.0,1.0,4.0,4.0,2.0,1.0,0
2018,SE,7012,AVANTE,ALEXSANDRA SILVA SANTOS DE MELO,2050.0,6.0,4.211432882108881,False,4.0,0.12933753943217666,0.8706624605678233,0.16666666666666666,0.77602523659306,0.6666666666666666,0.6666666666666666,0.0,4.0,4.0,2.0,0.0,0
2018,SE,7070,AVANTE,ERAILDO REIS CAMPOS,0.0,6.0,4.211432882108881,False,6.0,0.0,0.9999999999999999,0.16666666666666666,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0
2018,SE,7078,AVANTE,VALDIR DOS SANTOS,4850.0,6.0,4.211432882108881,False,2.0,0.305993690851735,0.61198738170347,0.16666666666666666,1.83596214511041,1.0,1.0,1.0,4.0,4.0,2.0,0.0,0
2018,SE,7092,AVANTE,JOSEFA MARIA DE JESUS DOS SANTOS,2050.0,6.0,4.211432882108881,False,5.0,0.12933753943217666,0.9999999999999999,0.16666666666666666,0.77602523659306,0.6666666666666666,0.6666666666666666,0.0,4.0,4.0,2.0,0.0,0
2018,SE,2700,DC,CLAUDIO JOSE DE BRITO,0.0,3.0,1.0,False,2.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SE,2727,DC,JOSÉ LEONEL FERREIRA AQUINO,0.0,3.0,1.0,False,3.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2018,SE,2777,DC,ELEONORA BARROS DA SILVA,30022.82,3.0,1.0,False,1.0,1.0,1.0,0.3333333333333333,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
2018,SE,2500,DEM,LUIZ BOSCO DE SÁ,0.0,5.0,,True,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2018,SE,2510,DEM,AUGUSTO FLAVIO SOUZA MENDONCA,0.0,5.0,,True,2.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
