Ano,UF,Indicador,N válido,Indefinidos,Média,Desvio-padrão,Mínimo,P25,Mediana,P75,Máximo
2022,SC,Bancada pré-eleitoral (Mp),28,0,0.5714285714285714,0.9594972228385661,0.0,0.0,0.0,1.0,3.0
2022,SC,Eleitos (E),28,0,0.5714285714285714,1.3173646934124716,0.0,0.0,0.0,0.25,6.0
2022,SC,NECr,27,1,4.878452340762481,3.1740725849698608,1.0,1.8220559127014186,5.263441797591031,6.881949576124715,10.92867798503555
2022,SC,D = C − NECr,27,1,5.454880992570854,4.109712342116809,0.0,0.7516275444462022,5.834972338607281,9.311570279780376,12.35777248010593
2022,SC,Q = C / NECr,27,1,2.319058023266057,1.3611194963273285,1.0,1.2604375305441657,1.9357746492867127,2.850840878291974,5.365806539760613
2022,SC,NECr / Mp (Mp > 0),10,18,3.880401352413334,3.0444478391074523,1.142737278574453,1.7385470640544627,2.3157245441551293,5.113316436004787,9.780468573922851
2022,SC,NECr / E (E > 0),7,21,3.1143285056956804,3.059877670713486,0.7918217985693495,1.4486089388857315,2.5031107604269383,2.913840264589581,9.780468573922851
2022,SC,NECr − E,27,1,4.285859748169887,3.4109904484350033,-1.2490692085839026,1.618173323050276,3.2703460747083604,6.881949576124715,10.92867798503555
2022,SC,Cobertura Top-NECr por lista (%),7,21,80.95238095238096,37.79644730092272,0.0,83.33333333333334,100.0,100.0,100.0
2022,SC,Precisão Top-NECr por lista (%),27,1,11.975308641975309,26.98938156600863,0.0,0.0,0.0,0.0,100.0
2022,SE,Candidatos (C),23,0,6.434782608695652,2.7932725505224116,1.0,4.5,7.0,9.0,9.0
2022,SE,Competitivos (F),23,0,0.9130434782608695,1.50493260127733,0.0,0.0,0.0,1.5,5.0
2022,SE,Competitivos na lista (%),23,0,11.25431331953071,17.92257827847046,0.0,0.0,0.0,20.535714285714285,55.55555555555556
2022,SE,Bancada pré-eleitoral (Mp),23,0,0.34782608695652173,0.6472807211834832,0.0,0.0,0.0,0.5,2.0
2022,SE,Eleitos (E),23,0,0.34782608695652173,0.6472807211834833,0.0,0.0,0.0,0.5,2.0
2022,SE,NECr,20,3,3.9324662159440593,2.214937583644239,1.0,2.115527689112512,3.569068118667387,5.541316458024373,8.798918249829024
2022,SE,D = C − NECr,20,3,2.317533784055942,1.9395111503037556,0.0,0.27305670507466784,2.4115970702135496,3.5454565302102323,6.131769483965515
2022,SE,Q = C / NECr,20,3,1.828072692906615,1.2701923528957737,1.0,1.071194304058708,1.528392481857695,2.042894032898778,6.697316380575338
2022,SE,NECr / Mp (Mp > 0),6,17,4.19702114665204,2.264047857306217,1.2145547190196213,2.475687433086806,4.448090511207847,5.991128860224568,6.747696421533658
2022,SE,NECr / E (E > 0),6,17,3.885460293918461,1.823864973203698,2.155855046101073,2.5928120373847063,3.2595522147325515,4.954543469789767,6.747696421533658
2022,SE,NECr − E,20,3,3.5324662159440594,2.13822735397321,1.0,1.9378173352267358,2.6517075550392457,4.600787876502096,8.798918249829024
2022,SE,Cobertura Top-NECr por lista (%),6,17,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2022,SE,Precisão Top-NECr por lista (%),20,3,10.04761904761905,17.482639335177083,0.0,0.0,0.0,15.714285714285715,50.0
2022,SP,Candidatos (C),32,0,44.65625,24.69113642062543,1.0,19.75,55.0,66.25,71.0
2022,SP,Competitivos (F),32,0,4.59375,5.950653935330513,0.0,0.0,3.0,7.25,25.0
2022,SP,Competitivos na lista (%),32,0,11.792611560731189,19.060489796543166,0.0,0.0,5.456349206349206,15.530303030303031,100.0
2022,SP,Bancada pré-eleitoral (Mp),32,0,2.1875,3.53268151829137,0.0,0.0,0.5,2.25,15.0
2022,SP,Eleitos (E),32,0,2.1875,3.6933899106725874,0.0,0.0,0.5,3.0,17.0
2022,SP,NECr,30,2,13.069963892202496,9.799305695895438,1.0,5.602088844510421,11.356888742653641,18.809729389780195,37.6766117799526
2022,SP,D = C − NECr,30,2,33.396702774464174,20.735871871795034,0.0,20.15767840966948,36.31334071762788,49.10390289375286,65.98031456520886
2022,SP,Q = C / NECr,30,2,5.1092047693669,6.081919526792471,1.0,2.110958563346219,3.2176488020424334,6.75534245916505,33.66860939264637
2022,SP,NECr / Mp (Mp > 0),16,16,5.648764296489369,5.603805055071198,1.5421389802098155,2.1548075029060154,3.957007435666321,4.954631243785073,21.799049782426085
2022,SP,NECr / E (E > 0),16,16,5.116519529824463,3.452656580709497,1.3607108648910136,2.5201864657994424,4.325261239610082,6.526163954362916,15.303993633062348
2022,SP,NECr − E,30,2,10.736630558869162,8.572826905102437,1.0,4.648512654421786,8.16436166329146,14.583898652757913,31.80544177706546
2022,SP,Cobertura Top-NECr por lista (%),16,16,92.07107843137256,15.403158925452189,50.0,95.0,100.0,100.0,100.0
2022,SP,Precisão Top-NECr por lista (%),30,2,13.946851902229476,17.80594624074062,0.0,0.0,7.878787878787879,18.452380952380953,56.52173913043478
2022,TO,Candidatos (C),23,0,6.304347826086956,2.9144589800244334,2.0,3.5,8.0,9.0,9.0
2022,TO,Competitivos (F),23,0,1.0,1.2060453783110545,0.0,0.0,0.0,2.0,4.0
2022,TO,Competitivos na lista (%),23,0,14.358178053830228,16.87041190703639,0.0,0.0,0.0,23.61111111111111,50.0
2022,TO,Bancada pré-eleitoral (Mp),23,0,0.34782608695652173,0.5727680517510726,0.0,0.0,0.0,1.0,2.0
2022,TO,Eleitos (E),23,0,0.34782608695652173,0.8316847989130757,0.0,0.0,0.0,0.0,3.0
2022,TO,NECr,22,1,4.001801189892664,1.9817374495494058,1.071961901320999,2.208318919657984,3.7815829292762713,5.821571579495117,7.438240446256455
2022,TO,D = C − NECr,22,1,2.4981988101073367,1.9307526317977186,0.0,0.8520060433436063,2.183043382356763,3.0892671350576393,7.108937279479605
2022,TO,Q = C / NECr,22,1,1.8038120065518475,0.9386258864399291,1.0,1.3008923230068976,1.4529058446759806,1.747035820263644,4.759228714277293
2022,TO,NECr / Mp (Mp > 0),7,16,4.239946694707338,1.4894639535088605,2.8332756786319373,2.8867586195180395,3.7271515666813793,5.60470565677112,6.136271065059725
2022,TO,NECr / E (E > 0),4,19,3.168292202859253,1.551599523959825,1.8635757833406896,2.325454057399286,2.7039542042467795,3.5467923497067466,5.401684619602764
2022,TO,NECr − E,22,1,3.6381648262563,1.7971313150252968,1.071961901320999,1.9182970403902966,3.601978002037585,5.138446525273833,6.602911164517597
2022,TO,Cobertura Top-NECr por lista (%),4,19,100.0,0.0,100.0,100.0,100.0,100.0,100.0
2022,TO,Precisão Top-NECr por lista (%),22,1,6.645021645021646,15.23843343780538,0.0,0.0,0.0,0.0,50.0
