ano,uf,partido,C,total,NECr,k,E,F,hE,hF,esperado_E,esperado_F,empate,recebedores
2018,DF,PTB,1,185000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,DF,PTC,6,250000.0,1.543209876543209,2,0,1,0.0,1.0,0.0,0.3333333333333333,True,6
2018,DF,PV,2,584300.0,1.5480725661317998,2,1,1,1.0,1.0,1.0,1.0,False,2
2018,DF,REDE,6,91600.0,1.0357079375111096,1,0,0,0.0,0.0,0.0,0.0,False,3
2018,DF,SOLIDARIEDADE,1,641737.3200000001,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,ES,AVANTE,2,35913.1,1.999973185488534,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,ES,DC,11,36826.97,8.980873830739938,9,0,0,0.0,0.0,0.0,0.0,False,9
2018,ES,DEM,2,1650000.0,1.0,1,1,1,1.0,1.0,0.5,0.5,False,1
2018,ES,MDB,4,2514835.5,1.1075548826215342,1,0,1,0.0,1.0,0.0,0.25,False,3
2018,ES,NOVO,6,10880.64,5.999999999999999,6,0,0,0.0,0.0,0.0,0.0,False,6
2018,ES,PATRI,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,ES,PC DO B,1,1063606.81,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,ES,PDT,5,759896.7,1.1762816331711787,1,1,2,1.0,1.0,0.2,0.4,False,5
2018,ES,PHS,3,100000.0,2.0,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,ES,PMB,5,37486.0,3.6584590283211242,4,0,0,0.0,0.0,0.0,0.0,False,5
2018,ES,PMN,1,300.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,ES,PODE,6,1200.0,5.999999999999999,6,0,1,0.0,1.0,0.0,1.0,False,6
2018,ES,PP,7,2742747.81,3.432388164756608,3,1,2,1.0,2.0,0.42857142857142855,0.8571428571428571,False,7
2018,ES,PPL,1,16000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,ES,PPS,5,1475646.22,3.3448573986858525,3,1,2,1.0,2.0,0.6,1.2,False,4
2018,ES,PR,3,3857975.71,1.936422051236024,2,1,2,1.0,2.0,0.6666666666666666,1.3333333333333333,False,3
2018,ES,PRB,10,3283391.369999999,3.5257091643356606,4,1,3,1.0,2.0,0.4,1.2,False,10
2018,ES,PROS,3,412656.04,1.0245267943648109,1,0,1,0.0,1.0,0.0,0.3333333333333333,False,2
2018,ES,PRP,3,191365.05,2.5350114680334532,3,0,1,0.0,1.0,0.0,1.0,False,3
2018,ES,PRTB,6,2000.0,2.0,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,ES,PSB,10,2351055.0,2.9299555364783654,3,2,2,1.0,2.0,0.6,0.6,False,10
2018,ES,PSC,1,1040000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,ES,PSD,2,1016500.0,1.5895952023180746,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,ES,PSDB,3,1110350.0,1.0685305127620035,1,0,1,0.0,1.0,0.0,0.3333333333333333,False,3
2018,ES,PSL,7,310884.65,1.1717220965184063,1,1,0,1.0,0.0,0.14285714285714285,0.0,False,5
2018,ES,PSOL,7,24604.119999999995,6.800004164200665,7,0,0,0.0,0.0,0.0,0.0,False,7
2018,ES,PT,15,1594500.0,2.5892391628966362,3,1,2,1.0,2.0,0.2,0.4,True,15
2018,ES,PTB,13,190815.0,3.400822893768848,3,0,1,0.0,1.0,0.0,0.23076923076923078,False,9
2018,ES,PTC,1,60000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,ES,PV,5,189457.68,4.382984334650654,4,0,0,0.0,0.0,0.0,0.0,False,5
2018,ES,REDE,6,190800.0,1.0084209033413256,1,0,1,0.0,0.0,0.0,0.16666666666666666,False,2
2018,ES,SOLIDARIEDADE,2,1278000.0,1.0480491579847075,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,GO,AVANTE,6,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,GO,DC,12,71489.11,1.7663041395334493,2,0,0,0.0,0.0,0.0,0.0,False,8
2018,GO,DEM,6,1887150.2399999998,3.407298400883113,3,2,1,2.0,1.0,1.0,0.5,False,6
2018,GO,MDB,14,1130250.0,1.811223441345992,2,0,2,0.0,1.0,0.0,0.2857142857142857,False,6
2018,GO,NOVO,6,10094.96,4.591900645271427,5,0,0,0.0,0.0,0.0,0.0,True,6
2018,GO,PATRI,8,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,GO,PC DO B,3,175368.65,1.0045748488831083,1,0,1,0.0,1.0,0.0,0.3333333333333333,False,3
2018,GO,PCB,1,3835.98,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,GO,PCO,1,2350.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,GO,PDT,2,1518566.19,1.0,1,1,1,1.0,1.0,0.5,0.5,False,1
2018,GO,PHS,20,827935.6699999999,7.996844343058318,8,0,1,0.0,1.0,0.0,0.4,False,20
2018,GO,PMN,4,81886.19,1.8995157623588004,2,0,2,0.0,2.0,0.0,1.0,False,2
2018,GO,PODE,4,447846.19,1.6864950264666756,2,1,1,1.0,1.0,0.5,0.5,False,3
2018,GO,PP,6,7050887.2,3.7176348269423087,4,2,3,2.0,3.0,1.3333333333333333,2.0,False,5
2018,GO,PPS,1,1168128.11,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,GO,PR,1,2000000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,GO,PRB,1,1315830.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,GO,PROS,1,1793697.52,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,GO,PRP,4,527987.3200000001,1.109293190649776,1,1,1,1.0,1.0,0.25,0.25,False,4
2018,GO,PRTB,10,9910.98,7.63384745039461,8,0,0,0.0,0.0,0.0,0.0,True,10
2018,GO,PSB,2,572117.5,1.0,1,1,1,1.0,1.0,0.5,0.5,False,1
2018,GO,PSC,6,182456.65999999997,1.39514106442264,1,1,0,1.0,0.0,0.16666666666666666,0.0,False,3
2018,GO,PSD,5,1620000.0,2.7486384583158774,3,1,1,1.0,1.0,0.6,0.6,False,5
2018,GO,PSDB,6,3204500.0,3.6435120803442356,4,1,4,1.0,3.0,0.6666666666666666,2.6666666666666665,False,5
2018,GO,PSL,9,457294.33,1.1790044895614054,1,2,1,1.0,1.0,0.2222222222222222,0.1111111111111111,False,4
2018,GO,PSOL,16,43886.33,13.14105051022461,13,0,0,0.0,0.0,0.0,0.0,False,15
2018,GO,PT,15,1220715.15,1.791354459714147,2,1,2,1.0,2.0,0.13333333333333333,0.26666666666666666,False,14
2018,GO,PTB,3,1602845.0,1.7613378910819448,2,0,2,0.0,2.0,0.0,1.3333333333333333,False,3
2018,GO,PTC,11,283331.42000000004,1.461758957832192,1,0,0,0.0,0.0,0.0,0.0,False,7
2018,GO,PV,5,367285.79000000004,4.361534424354454,4,0,0,0.0,0.0,0.0,0.0,False,5
2018,GO,REDE,7,3576.4799999999996,4.896995264913722,5,0,0,0.0,0.0,0.0,0.0,False,5
2018,GO,SOLIDARIEDADE,1,650000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,MA,AVANTE,1,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,MA,DC,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MA,DEM,2,866000.0,1.4013782896949674,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,MA,MDB,8,4872500.0,3.486935241205785,3,2,3,2.0,3.0,0.75,1.125,False,8
2018,MA,PATRI,6,350000.0,1.0,1,1,0,1.0,0.0,0.16666666666666666,0.0,False,1
2018,MA,PC DO B,4,1604300.0,2.010749922357006,2,2,1,2.0,1.0,1.0,0.5,False,4
2018,MA,PCB,2,8119.1,2.0,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,MA,PDT,8,1237200.0,2.8911145811265877,3,1,5,1.0,3.0,0.375,1.875,False,7
2018,MA,PHS,12,427300.0,6.051062020428784,6,0,0,0.0,0.0,0.0,0.0,False,7
2018,MA,PMB,3,55000.0,1.095022624434389,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,MA,PMN,12,703000.0,2.7919992768729274,3,2,2,2.0,2.0,0.5,0.5,False,9
2018,MA,PODE,5,885000.0,1.9559842667166136,2,1,1,1.0,1.0,0.4,0.4,False,4
2018,MA,PP,4,3570528.0,1.8879293794206964,2,1,2,1.0,2.0,0.5,1.0,False,4
2018,MA,PPL,1,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,MA,PPS,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MA,PR,4,4930000.0,2.972167532864567,3,2,3,2.0,3.0,1.5,2.25,False,4
2018,MA,PRB,2,975000.0,1.0634281399446264,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,MA,PROS,3,1093940.0,1.8759648455363747,2,0,1,0.0,1.0,0.0,0.6666666666666666,False,3
2018,MA,PRP,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MA,PRTB,4,29982.15,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MA,PSB,4,600000.0,1.4117647058823528,1,1,1,1.0,1.0,0.25,0.25,False,3
2018,MA,PSC,3,1400000.0,1.0,1,0,1,0.0,1.0,0.0,0.3333333333333333,False,1
2018,MA,PSD,2,1399800.0,1.9983518676324643,2,1,2,1.0,2.0,1.0,2.0,False,2
2018,MA,PSDB,11,2296250.0,2.6181592338947115,3,0,3,0.0,2.0,0.0,0.8181818181818182,True,10
2018,MA,PSL,23,180.0,2.0,2,0,3,0.0,0.0,0.0,0.2608695652173913,False,2
2018,MA,PSOL,15,53514.90000000001,14.989544421430715,15,0,0,0.0,0.0,0.0,0.0,False,15
2018,MA,PSTU,3,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MA,PT,22,1359846.0,2.296518024396556,2,1,3,1.0,1.5,0.09090909090909091,0.2727272727272727,True,21
2018,MA,PTB,3,1330000.0,1.2191743056034188,1,1,0,1.0,0.0,0.3333333333333333,0.0,False,3
2018,MA,PTC,3,30000.0,3.0,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,MA,PV,6,353000.0,2.4415663299795245,2,0,1,0.0,1.0,0.0,0.3333333333333333,False,4
2018,MA,REDE,5,1890.9,1.6963588787170087,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,MA,SOLIDARIEDADE,2,1250500.0,1.1734578693047673,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,MG,AVANTE,77,6280452.739999999,6.202472298517105,6,3,8,2.0,3.0,0.23376623376623376,0.6233766233766234,False,73
2018,MG,DC,11,19434.53,4.717812723557575,5,0,1,0.0,1.0,0.0,0.45454545454545453,True,8
2018,MG,DEM,13,3706092.13,3.8383070023142576,4,1,2,1.0,2.0,0.3076923076923077,0.6153846153846154,False,12
2018,MG,MDB,20,11365693.78,8.120222671285726,8,4,9,3.0,7.0,1.6,3.6,False,19
2018,MG,NOVO,36,113038.52,14.888526341174165,15,2,0,2.0,0.0,0.8333333333333334,0.0,True,36
2018,MG,PATRI,33,1679267.4,1.992227028641935,2,2,2,1.0,2.0,0.12121212121212122,0.12121212121212122,False,16
2018,MG,PC DO B,8,1476948.46,1.0,1,0,2,0.0,1.0,0.0,0.25,False,1
2018,MG,PCB,12,164770.0,3.13026549147838,3,0,0,0.0,0.0,0.0,0.0,True,12
2018,MG,PDT,24,1396833.18,3.611422180668848,4,2,2,2.0,2.0,0.3333333333333333,0.3333333333333333,False,24
2018,MG,PHS,71,2779157.16,2.1755198878304363,2,2,5,1.0,2.0,0.056338028169014086,0.14084507042253522,False,60
2018,MG,PMB,5,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MG,PMN,12,185030.0,1.4608769995222954,1,1,0,1.0,0.0,0.08333333333333333,0.0,False,4
2018,MG,PODE,26,2755229.4199999995,3.68201525605569,4,1,2,0.0,2.0,0.15384615384615385,0.3076923076923077,False,17
2018,MG,PP,8,10335651.27,4.932780416872103,5,2,3,2.0,3.0,1.25,1.875,False,6
2018,MG,PPL,28,400.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MG,PPS,14,1473011.0,2.8291727568195455,3,0,1,0.0,1.0,0.0,0.21428571428571427,False,8
2018,MG,PR,6,10773013.129999999,5.830287347244083,6,1,6,1.0,6.0,1.0,6.0,False,6
2018,MG,PRB,8,6507577.279999999,4.591203211244668,5,2,3,2.0,3.0,1.25,1.875,False,8
2018,MG,PROS,33,4083750.26,3.934154434231291,4,2,4,2.0,2.0,0.24242424242424243,0.48484848484848486,False,13
2018,MG,PRP,5,196135.75,2.066951353322148,2,0,0,0.0,0.0,0.0,0.0,False,5
2018,MG,PRTB,52,224267.96,1.020555745155322,1,0,1,0.0,0.0,0.0,0.019230769230769232,False,22
2018,MG,PSB,26,4904350.0,6.616167971159441,7,3,3,3.0,3.0,0.8076923076923077,0.8076923076923077,False,14
2018,MG,PSC,34,3398561.2,4.173651687246089,4,1,2,1.0,2.0,0.11764705882352941,0.23529411764705882,False,13
2018,MG,PSD,11,5063166.06,5.223306199089714,5,3,5,3.0,5.0,1.3636363636363635,2.272727272727273,False,11
2018,MG,PSDB,20,9865844.739999998,7.979559411491126,8,5,8,5.0,8.0,2.0,3.2,False,20
2018,MG,PSL,76,376894.98,4.003611007259799,4,6,4,1.0,1.0,0.3157894736842105,0.21052631578947367,False,44
2018,MG,PSOL,33,184621.39,13.50737832964293,14,1,0,1.0,0.0,0.42424242424242425,0.0,False,32
2018,MG,PSTU,5,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MG,PT,26,10045076.62,14.088227047997137,14,8,14,8.0,12.0,4.3076923076923075,7.538461538461538,False,26
2018,MG,PTB,20,2750719.3600000003,3.56338954214995,4,0,4,0.0,3.0,0.0,0.8,False,13
2018,MG,PTC,25,524401.3,1.3180125463428423,1,0,0,0.0,0.0,0.0,0.0,False,22
2018,MG,PV,14,1245770.91,9.001610366883341,9,0,0,0.0,0.0,0.0,0.0,False,14
2018,MG,REDE,25,148058.56,1.1152118329671692,1,0,0,0.0,0.0,0.0,0.0,False,19
2018,MG,SOLIDARIEDADE,8,1105105.93,1.0025493284264264,1,1,1,1.0,1.0,0.125,0.125,False,4
2018,MS,AVANTE,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MS,DC,1,17000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MS,DEM,5,1550000.0,1.2899328859060404,1,1,1,1.0,1.0,0.2,0.2,False,2
2018,MS,MDB,11,1811960.0,2.6044711476938387,3,0,2,0.0,1.0,0.0,0.5454545454545454,False,11
2018,MS,NOVO,5,8311.8,4.433966123982481,4,0,0,0.0,0.0,0.0,0.0,True,5
2018,MS,PATRI,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MS,PC DO B,4,22000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MS,PDT,8,730000.0,1.5326430831176303,2,1,1,1.0,1.0,0.25,0.25,False,4
2018,MS,PHS,4,36000.0,2.8421052631578947,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,MS,PMB,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MS,PMN,1,50000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MS,PODE,5,800.0,4.0,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,MS,PPL,3,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MS,PPS,2,103008.01,1.7031077698628982,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,MS,PR,1,100000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MS,PRB,3,1673250.71,1.1489195658016333,1,0,1,0.0,1.0,0.0,0.3333333333333333,False,3
2018,MS,PROS,4,858950.0,3.433138024034709,3,0,1,0.0,1.0,0.0,0.75,False,4
2018,MS,PRP,2,35000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MS,PRTB,3,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MS,PSB,1,1300000.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,MS,PSC,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MS,PSD,2,630000.0,1.2848818387827774,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,MS,PSDB,5,2745427.75,3.7845416563376597,4,2,2,2.0,2.0,1.6,1.6,False,5
2018,MS,PSL,4,0.0,,0,2,0,0.0,0.0,0.0,0.0,False,0
2018,MS,PSOL,6,23676.85,5.353472298493993,5,0,0,0.0,0.0,0.0,0.0,False,6
2018,MS,PT,16,1915656.13,4.3680716742733035,4,1,2,1.0,2.0,0.25,0.5,False,16
2018,MS,PTB,1,39496.7,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MS,PTC,1,150000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MS,PV,8,81026.94,5.063846539294533,5,0,0,0.0,0.0,0.0,0.0,False,8
2018,MS,REDE,3,5280.0,3.0,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,MS,SOLIDARIEDADE,2,600000.0,1.7241379310344829,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,MT,DEM,2,450000.0,1.2461538461538462,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,MT,MDB,7,5010100.0,3.179843008567156,3,2,3,1.0,2.0,0.8571428571428571,1.2857142857142858,False,7
2018,MT,NOVO,13,25689.079999999998,12.767832554958797,13,0,0,0.0,0.0,0.0,0.0,False,13
2018,MT,PATRI,3,4800.0,3.0,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,MT,PC DO B,2,28334.0,1.840747778885517,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,MT,PDT,4,1200666.45,1.939733648399493,2,0,1,0.0,0.0,0.0,0.5,False,4
2018,MT,PHS,3,85000.0,2.2792085704551477,2,0,0,0.0,0.0,0.0,0.0,False,3
2018,MT,PMB,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,MT,PMN,1,40630.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MT,PODE,2,1006574.0,1.061074074082154,1,1,0,1.0,0.0,0.5,0.0,False,2
2018,MT,PP,1,2163379.83,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,MT,PPL,3,1800.0,1.975609756097561,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,MT,PPS,6,497377.88,1.2400848064347922,1,0,0,0.0,0.0,0.0,0.0,False,5
2018,MT,PR,2,1977556.0,1.999637011860044,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,MT,PRB,1,1325875.64,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,MT,PROS,4,754776.08,3.873587287640396,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,MT,PRP,2,120000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MT,PSB,4,778616.28,1.3651492772267728,1,0,1,0.0,0.0,0.0,0.25,False,4
2018,MT,PSC,6,830013.2,2.4987860534772226,2,0,0,0.0,0.0,0.0,0.0,False,6
2018,MT,PSD,2,762299.6799999999,1.9974268698245707,2,0,1,0.0,1.0,0.0,1.0,False,2
2018,MT,PSDB,4,1095683.68,2.6282784077257224,3,1,0,0.0,0.0,0.75,0.0,False,4
2018,MT,PSL,5,69416.28,2.8838248235879473,3,1,1,1.0,1.0,0.6,0.6,False,4
2018,MT,PSOL,9,111040.30000000002,1.8955113302744468,2,0,0,0.0,0.0,0.0,0.0,False,9
2018,MT,PT,2,1056666.97,1.5152426250020032,2,1,0,1.0,0.0,1.0,0.0,False,2
2018,MT,PTB,2,1872353.68,1.4454798491114031,1,1,0,1.0,0.0,0.5,0.0,False,2
2018,MT,PTC,2,80000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,MT,PV,9,177022.0,7.15142525384827,7,0,0,0.0,0.0,0.0,0.0,False,9
2018,MT,REDE,6,76.36,4.0,4,0,0,0.0,0.0,0.0,0.0,False,4
2018,MT,SOLIDARIEDADE,2,934048.91,1.0907546252782676,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,PA,AVANTE,2,155140.0,1.0665307172418992,1,0,0,0.0,0.0,0.0,0.0,False,2
2018,PA,DC,1,20828.78,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PA,DEM,5,1483000.0,1.8042975854795695,2,2,2,2.0,2.0,0.8,0.8,False,4
2018,PA,MDB,6,5568400.0,3.0237006824327017,3,2,4,2.0,3.0,1.0,2.0,False,4
2018,PA,PATRI,16,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PA,PC DO B,1,1237594.58,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,PA,PCB,1,10101.11,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PA,PDT,4,447000.0,1.2382118002838216,1,0,1,0.0,1.0,0.0,0.25,False,3
2018,PA,PHS,5,26250.0,1.0,1,0,1,0.0,1.0,0.0,0.2,False,1
2018,PA,PMB,1,80000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PA,PMN,3,100000.0,1.0,1,0,1,0.0,0.0,0.0,0.3333333333333333,False,1
2018,PA,PODE,1,777400.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,PA,PP,1,1593372.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,PA,PPL,7,4800.0,3.5337423312883436,4,0,0,0.0,0.0,0.0,0.0,False,5
2018,PA,PPS,1,1168128.11,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,PA,PR,1,888515.03,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PA,PRB,1,789031.0,1.0,1,1,0,1.0,0.0,1.0,0.0,False,1
2018,PA,PROS,1,513885.0,1.0,1,0,1,0.0,1.0,0.0,1.0,False,1
2018,PA,PRP,10,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PA,PRTB,4,4890.0,3.0,3,0,0,0.0,0.0,0.0,0.0,False,3
2018,PA,PSB,1,545600.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PA,PSC,2,2300013.2,1.0,1,0,1,0.0,1.0,0.0,0.5,False,1
2018,PA,PSD,4,1406005.1500000001,2.051687440273143,2,3,3,2.0,2.0,1.5,1.5,False,4
2018,PA,PSDB,6,1895869.21,2.662302229513351,3,2,4,1.0,2.0,1.0,2.0,False,6
2018,PA,PSL,2,1928.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PA,PSOL,18,977934.6799999999,3.1088700648733223,3,1,1,1.0,1.0,0.16666666666666666,0.16666666666666666,False,18
2018,PA,PT,7,2411743.59,4.199652056642575,4,2,4,2.0,3.0,1.1428571428571428,2.2857142857142856,False,7
2018,PA,PTB,2,1383538.05,1.3900667423513253,1,2,1,1.0,0.0,1.0,0.5,False,2
2018,PA,PTC,5,2380.0,1.1245136186770428,1,0,1,0.0,1.0,0.0,0.2,False,2
2018,PA,PV,2,258283.39,1.1228459790087546,1,0,1,0.0,1.0,0.0,0.5,False,2
2018,PA,REDE,5,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PA,SOLIDARIEDADE,3,270000.0,1.1626794258373205,1,0,0,0.0,0.0,0.0,0.0,False,3
2018,PB,AVANTE,11,261750.0,1.6102099930439264,2,0,2,0.0,0.0,0.0,0.36363636363636365,False,6
2018,PB,DC,1,11944.56,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PB,DEM,2,1110476.36,1.0366688824026158,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,PB,MDB,10,2269800.0,2.125647743878063,2,0,4,0.0,2.0,0.0,0.8,False,10
2018,PB,NOVO,2,4848.0599999999995,1.9746101538070058,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,PB,PATRI,10,50000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PB,PC DO B,4,109590.0,1.7943790395099877,2,0,0,0.0,0.0,0.0,0.0,False,4
2018,PB,PDT,1,570000.0,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PB,PHS,5,42750.0,3.95095257397649,4,0,0,0.0,0.0,0.0,0.0,True,5
2018,PB,PMN,2,250000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PB,PODE,2,1000000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PB,PP,7,3815103.0100000007,4.0667005895863015,4,1,4,1.0,2.0,0.5714285714285714,2.2857142857142856,False,7
2018,PB,PPL,1,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PB,PPS,3,174000.0,1.0,1,0,1,0.0,1.0,0.0,0.3333333333333333,False,1
2018,PB,PR,2,1760000.0,1.1200462829042521,1,1,1,1.0,1.0,0.5,0.5,False,2
2018,PB,PRB,3,1465611.06,1.9154900590842021,2,1,2,1.0,2.0,0.6666666666666666,1.3333333333333333,False,3
2018,PB,PROS,1,350000.0,1.0,1,0,0,0.0,0.0,0.0,0.0,False,1
2018,PB,PRP,5,25000.0,1.923076923076923,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,PB,PRTB,7,13695.0,3.661566326627729,4,0,0,0.0,0.0,0.0,0.0,False,5
2018,PB,PSB,4,1270000.0,1.8735044720641187,2,1,2,1.0,1.0,0.5,1.0,False,2
2018,PB,PSC,3,1300026.4,1.5504728696584997,2,0,2,0.0,2.0,0.0,1.3333333333333333,False,2
2018,PB,PSD,2,0.0,,0,0,0,0.0,0.0,0.0,0.0,False,0
2018,PB,PSDB,8,3035700.0,3.621273329363039,4,3,3,3.0,3.0,1.5,1.5,False,7
2018,PB,PSL,14,541987.9299999999,2.177493817366558,2,1,0,1.0,0.0,0.14285714285714285,0.0,False,13
2018,PB,PSOL,5,27878.649999999998,4.984218845703945,5,0,1,0.0,1.0,0.0,1.0,False,5
2018,PB,PT,4,909826.4099999999,2.4611712878028293,2,1,1,1.0,1.0,0.5,0.5,False,4
2018,PB,PTB,2,1620539.69,1.5195425232627477,2,1,1,1.0,1.0,1.0,1.0,False,2
2018,PB,PTC,6,65000.0,1.55045871559633,2,0,0,0.0,0.0,0.0,0.0,False,2
2018,PB,PV,5,42700.0,1.837456791865281,2,0,3,0.0,1.0,0.0,1.2,False,2
2018,PB,REDE,4,140800.0,1.011428198262914,1,0,1,0.0,1.0,0.0,0.25,False,2
2018,PB,SOLIDARIEDADE,1,0.0,,0,0,1,0.0,0.0,0.0,0.0,False,0
2018,PE,AVANTE,6,977000.0,1.016543219079974,1,0,1,0.0,1.0,0.0,0.16666666666666666,False,3
2018,PE,DC,15,57000.0,8.042079207920791,8,0,0,0.0,0.0,0.0,0.0,True,15
2018,PE,DEM,4,1690000.0,2.449275362318841,2,1,2,1.0,2.0,0.5,1.0,False,3
2018,PE,MDB,2,841444.32,1.0,1,1,1,1.0,1.0,0.5,0.5,False,1
2018,PE,NOVO,9,38304.850000000006,2.926915276309749,3,0,0,0.0,0.0,0.0,0.0,False,9
2018,PE,PATRI,35,391112.80999999994,1.5714211163921858,2,1,2,1.0,1.0,0.05714285714285714,0.11428571428571428,True,24
2018,PE,PC DO B,1,1348940.57,1.0,1,1,1,1.0,1.0,1.0,1.0,False,1
2018,PE,PCB,4,112611.11,2.167020269368432,2,0,0,0.0,0.0,0.0,0.0,False,4
