ano_eleicao,sg_uf,sg_partido,nr_candidato,nm_candidato,vr_receita_recursos_partidos,prop_vr_receita_candidato,prop_votos_nominais_lag,negra,mulher
2018,MG,PRTB,2890,EMANUEL DA PAIXAO KAPPEL,0.0,0.0,0.0,1.0,0.0
2018,MG,PRTB,2891,MARCIA FERREIRA RAMOS,120.0,0.0005350742031987092,0.0,0.0,1.0
2018,MG,PRTB,2898,MAYCON ARIEL DA SILVA,0.0,0.0,0.0,1.0,0.0
2018,MG,PSB,4000,RITA DE CASSIA SOUZA CARVALHO,0.0,0.0,0.0,0.0,1.0
2018,MG,PSB,4010,LUCIA RODRIGUES DE ALMEIDA MARCELINO DOS SANTOS,200000.0,0.04078012376767563,0.0,1.0,1.0
2018,MG,PSB,4011,MARILUCIA ANTONIA DO CARMO,0.0,0.0,0.0,1.0,1.0
2018,MG,PSB,4013,ELZA GERALDA DA PAIXÃO,0.0,0.0,0.0,1.0,1.0
2018,MG,PSB,4015,WELANY FERREIRA LEITE,0.0,0.0,0.0,1.0,1.0
2018,MG,PSB,4020,ESTER PEREIRA SANCHES,0.0,0.0,0.0,1.0,1.0
2018,MG,PSB,4021,ELISANGELA DUARTE ROCHA,0.0,0.0,0.0,1.0,1.0
2018,MG,PSB,4022,ANTONIO GERALDO CAMPOS DE JESUS,1250.0,0.0002548757735479727,0.0,0.0,0.0
2018,MG,PSB,4023,GILMAR DE ASSIS,400000.0,0.08156024753535127,,1.0,0.0
2018,MG,PSB,4025,JOÃO BATISTA DOS SANTOS,0.0,0.0,0.0,0.0,0.0
2018,MG,PSB,4026,ROGERIO LUIS FERNANDES,1250.0,0.0002548757735479727,0.0,1.0,0.0
2018,MG,PSB,4030,REGIANE APARECIDA DE OLIVEIRA,0.0,0.0,0.0,0.0,1.0
2018,MG,PSB,4033,ELOISA RODRIGUES DA CUNHA,75000.0,0.015292546412878362,0.0,0.0,1.0
2018,MG,PSB,4040,ALEXANDRE DE SOUZA ANDRADE,500000.0,0.10195030941918909,0.0,0.0,0.0
2018,MG,PSB,4044,JEFERSON TADEU COSTA SOUZA VASQUEZ,200000.0,0.04078012376767563,0.0,1.0,0.0
2018,MG,PSB,4045,ADENOR  LUIZ SIMÕES COELHO,350000.0,0.07136521659343237,0.0,0.0,0.0
2018,MG,PSB,4050,JULIO CESAR DELGADO,1400600.0,0.28558320674503246,0.16842029206259934,0.0,0.0
2018,MG,PSB,4054,JOÃO DOMINGOS SOUZA DA SILVA,0.0,0.0,0.0,0.0,0.0
2018,MG,PSB,4055,EMIDIO ALVES MADEIRA JUNIOR,800000.0,0.16312049507070253,0.0,0.0,0.0
2018,MG,PSB,4057,VILSON LUIZ DA SILVA,500000.0,0.10195030941918909,,0.0,0.0
2018,MG,PSB,4069,LUCIENE BEATRIZ FACHINELLI BARBOSA,0.0,0.0,,0.0,1.0
2018,MG,PSB,4070,ELIANE PERPETUA BARROSO,75000.0,0.015292546412878362,0.0,0.0,1.0
2018,MG,PSB,4077,CILENE RIBEIRO RAULINO,0.0,0.0,0.0,1.0,1.0
2018,MG,PSB,4080,RICARDO FERNANDO PEDROSA,400000.0,0.08156024753535127,0.0,1.0,0.0
2018,MG,PSB,4090,GILVAM ALMEIDA SÁ,1250.0,0.0002548757735479727,0.0,1.0,0.0
2018,MG,PSB,4099,ANGELICA CONCEIÇÃO PELUZO DA SILVA,0.0,0.0,0.0,1.0,1.0
