arquivo,quantidade,ano_eleicao,modelo,termo,antes,depois,dif
ames.csv,ep,2018,R1,mulher,0.003782271348095,0.0037790982955638,-3.1730525312002877e-06
ames.csv,ep,2018,R1,negra,0.0037237812278414,0.0037227019048152,-1.0793230262001567e-06
ames.csv,ep,2022,R2,n_eleicoes_governador,0.0095889571880844,0.0095474872605308,-4.146992755359874e-05
ames.csv,ep,2022,R2,n_eleicoes_senador,0.0099510527255687,0.009907992282939,-4.306044262970127e-05
ames.csv,ep,2022,R2,n_eleicoes_deputado_federal,0.0011550657160055,0.0011499605510747,-5.10516493079996e-06
ames.csv,ep,2022,R2,n_eleicoes_deputado_estadual,0.0014798219602783,0.0014731241798985,-6.697780379800013e-06
ames.csv,ep,2022,R2,n_eleicoes_prefeito,0.0021428517346852,0.0021339443117767,-8.907422908500159e-06
ames.csv,ep,2022,R2,n_eleicoes_vereador,0.0011320796290892,0.0011274875841269,-4.5920449623000365e-06
ames.csv,ep,2022,R2,prop_votos_nominais_lag,0.0064384701417295,0.0064102949121998,-2.817522952970001e-05
ames.csv,ep,2022,R2,qe_sem_vitoria,0.0054660989438123,0.0054430829206698,-2.3016023142499904e-05
ames.csv,ep,2022,R2,mulher,0.0020316894663722,0.0020106593189474,-2.103014742480024e-05
ames.csv,ep,2022,R2,negra,0.0018744844571255,0.0018634916554441,-1.0992801681400117e-05
ames.csv,ep,2022,R1,competitivo,0.0052965939273349,0.0052749158931266,-2.1678034208300057e-05
ames.csv,ep,2022,R1,mulher,0.0020789559615743,0.0020573915228365,-2.1564438737799955e-05
ames.csv,ep,2022,R1,negra,0.0019148554539027,0.0019044346438733,-1.0420810029400027e-05
interacao_magnitude.csv,beta,2018,R1xmag,Pequeno,1.560247365799773,1.5602473657997686,-4.440892098500626e-15
interacao_magnitude.csv,beta,2018,R1xmag,Médio,2.3621747830211346,2.3621747830211293,-5.329070518200751e-15
interacao_magnitude.csv,beta,2018,R1xmag,Grande,2.601082955858702,2.6010829558588275,1.2567724638756772e-13
interacao_magnitude.csv,beta,2022,R1xmag,Pequeno,1.0809243059653055,1.0809243059653084,2.886579864025407e-15
interacao_magnitude.csv,beta,2022,R1xmag,Médio,1.7172324011078115,1.7172324011078135,1.9984014443252818e-15
interacao_magnitude.csv,beta,2022,R1xmag,Grande,2.0781182641749942,2.0781182641750098,1.554312234475219e-14
interacao_magnitude.csv,ep,2018,R1xmag,Pequeno,0.1142395573489264,0.1142374590211252,-2.098327801194899e-06
interacao_magnitude.csv,ep,2018,R1xmag,Médio,0.1385229922440907,0.1385214730612451,-1.5191828456051493e-06
interacao_magnitude.csv,ep,2018,R1xmag,Grande,0.1180960912341058,0.1182240857203762,0.00012799448627039134
interacao_magnitude.csv,ep,2022,R1xmag,Pequeno,0.0683254540637873,0.0682997199710643,-2.5734092723009305e-05
interacao_magnitude.csv,ep,2022,R1xmag,Médio,0.0844193599747621,0.084396993244974,-2.2366729788100836e-05
interacao_magnitude.csv,ep,2022,R1xmag,Grande,0.0988938088615474,0.0993697690935964,0.0004759602320490025
interacao_magnitude.csv,razao_ic_inf,2018,R1xmag,Pequeno,3.8050831100305222,3.8050987593135703,1.5649283048091434e-05
interacao_magnitude.csv,razao_ic_inf,2018,R1xmag,Médio,8.090331592857716,8.090355682651762,2.408979404577849e-05
interacao_magnitude.csv,razao_ic_inf,2018,R1xmag,Grande,10.693270485693212,10.690588210020554,-0.0026822756726581076
interacao_magnitude.csv,razao_ic_inf,2022,R1xmag,Pequeno,2.577980694676197,2.578110728264248,0.00013003358805097065
interacao_magnitude.csv,razao_ic_inf,2022,R1xmag,Médio,4.719819019600104,4.720025935292202,0.00020691569209763117
interacao_magnitude.csv,razao_ic_inf,2022,R1xmag,Grande,6.581656088198343,6.575519042357833,-0.0061370458405098915
interacao_magnitude.csv,razao_ic_sup,2018,R1xmag,Pequeno,5.954557532524484,5.954533043132131,-2.4489392353110873e-05
interacao_magnitude.csv,razao_ic_sup,2018,R1xmag,Médio,13.9249173136819,13.924875850932352,-4.1462749548415445e-05
interacao_magnitude.csv,razao_ic_sup,2018,R1xmag,Grande,16.98874888537035,16.993011373738117,0.0042624883677682135
interacao_magnitude.csv,razao_ic_sup,2022,R1xmag,Pequeno,3.369762260163802,3.3695922976122668,-0.00016996255153545192
interacao_magnitude.csv,razao_ic_sup,2022,R1xmag,Médio,6.571186085092556,6.570898018557497,-0.00028806653505952795
interacao_magnitude.csv,razao_ic_sup,2022,R1xmag,Grande,9.698295316941111,9.707346903979856,0.009051587038744202
